Date,price,Open,High,Low,Close,Volume,bb_upper_ta,bb_lower_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,aroon_up_ta,aroon_down_ta,ppo_histogram,SMA_20_turn,SMA_60_turn,Recent_low,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,stochk_ta,stochd_ta,stock_ticker,rate_vs
2019-01-02,52.73,51.36,53.04,51.26,52.73,31868000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.73,0.00,0.00,0.00,False,False,52.73,1000000.00,0,1000000.00,0.00,0.00,0.00,1000000,Monthly invest,0.00,0.00,0.00,GOOGL,0.00
2019-01-03,51.27,52.53,53.31,51.12,51.27,41960000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.73,0.00,0.00,-0.18,False,False,51.27,1000000.00,0,1000000.00,0.00,0.00,0.00,1000000,,0.00,0.00,0.00,GOOGL,0.00
2019-01-04,53.90,52.13,54.00,51.84,53.90,46022000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.90,0.00,0.00,0.04,False,False,51.27,1000000.00,0,1000000.00,0.00,0.00,0.00,1000000,,0.00,0.00,0.00,GOOGL,0.00
2019-01-07,53.80,54.05,54.13,53.13,53.80,47446000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.90,0.00,0.00,0.16,False,False,51.27,997552.28,0,508008.67,489543.61,7.00,-0.24,1000000,week +buy 50% ,0.00,0.00,0.00,GOOGL,0.00
2019-01-08,54.27,54.30,54.67,53.42,54.27,35414000,0.00,0.00,53.20,0.00,0.00,0.00,0.00,54.27,0.00,0.00,0.29,False,False,51.27,1001852.03,0,508008.67,493843.36,7.00,0.19,1000000,,0.00,0.00,0.00,GOOGL,0.00
2019-01-09,54.08,54.40,54.58,53.72,54.08,26998000,0.00,0.00,53.46,0.00,0.00,0.00,0.00,54.27,0.00,0.00,0.32,False,False,51.27,1000159.42,0,508008.67,492150.75,7.00,0.02,1000000,,0.00,0.00,0.00,GOOGL,0.00
2019-01-10,53.94,53.75,53.99,53.23,53.94,26598000,0.00,0.00,54.00,0.00,0.00,0.00,0.00,54.27,0.00,0.00,0.31,False,False,51.27,998876.34,0,508008.67,490867.67,7.00,-0.11,1000000,,0.00,0.00,0.00,GOOGL,0.00
2019-01-11,53.22,53.49,53.67,52.82,53.22,30864000,0.00,0.00,53.86,0.00,0.00,0.00,0.00,54.27,0.00,0.00,0.20,False,False,51.27,992342.51,0,508008.67,484333.84,7.00,-0.77,1000000,,0.00,0.00,0.00,GOOGL,0.00
2019-01-14,52.58,52.67,52.92,52.43,52.58,28490000,0.00,0.00,53.62,0.00,0.00,0.00,0.00,54.27,0.00,0.00,0.04,False,False,51.27,985420.50,0,301939.00,683481.50,10.00,-1.46,1000000,week +buy 50% ,0.00,0.00,0.00,GOOGL,-0.15
2019-01-15,54.33,52.90,54.41,52.72,54.33,37518000,0.00,0.00,53.63,0.00,0.00,0.00,0.00,54.33,0.00,0.00,0.15,False,False,51.27,1008170.50,0,301939.00,706231.50,10.00,0.82,1000000,,0.00,0.00,0.00,GOOGL,0.21
2019-01-16,54.48,54.50,55.12,54.40,54.48,38280000,0.00,0.00,53.71,0.00,0.00,0.00,0.00,54.48,0.00,0.00,0.22,False,False,51.27,1010120.47,0,301939.00,708181.47,10.00,1.01,1000000,,0.00,0.00,0.00,GOOGL,0.28
2019-01-17,54.96,54.40,55.03,54.16,54.96,24896000,0.00,0.00,53.91,0.00,0.00,0.00,0.00,54.96,0.00,0.00,0.30,False,False,51.27,1016367.01,0,301939.00,714428.01,10.00,1.64,1000000,,0.00,0.00,0.00,GOOGL,0.51
2019-01-18,55.37,55.43,55.90,54.96,55.37,44892000,0.00,0.00,54.34,0.00,0.00,0.00,0.00,55.37,0.00,0.00,0.39,False,False,51.27,1021684.03,0,301939.00,719745.03,10.00,2.17,1000000,,0.00,0.00,0.00,GOOGL,0.93
2019-01-22,53.93,54.80,54.95,53.54,53.93,39632000,0.00,0.00,54.61,0.00,0.00,0.00,0.00,55.37,0.00,0.00,0.24,False,False,51.27,1003048.49,0,301939.00,701109.49,10.00,0.30,1000000,,0.00,0.00,0.00,GOOGL,0.51
2019-01-23,54.22,54.34,54.65,53.38,54.22,25194000,0.00,0.00,54.59,0.00,0.00,0.00,0.00,55.37,0.00,0.00,0.17,False,False,51.27,1006805.51,0,301939.00,704866.51,10.00,0.68,1000000,,55.30,0.00,0.00,GOOGL,0.55
2019-01-24,54.20,54.13,54.40,53.50,54.20,29114000,0.00,0.00,54.53,0.00,0.00,0.00,0.00,55.37,0.00,0.00,0.10,False,False,51.27,1006539.01,0,301939.00,704600.01,10.00,0.65,1000000,,55.11,0.00,0.00,GOOGL,0.58
2019-01-25,55.08,54.71,55.17,54.59,55.08,23260000,0.00,0.00,54.56,0.00,0.00,0.00,0.00,55.37,0.00,0.00,0.16,False,False,51.27,1017920.50,0,301939.00,715981.50,10.00,1.79,1000000,,61.08,0.00,0.00,GOOGL,0.85
2019-01-28,53.99,54.50,54.67,53.73,53.99,29334000,0.00,0.00,54.28,0.00,0.00,0.00,0.00,55.37,0.00,0.00,0.04,False,False,51.27,1003146.09,0,160855.29,842290.80,12.00,0.31,1000000,week +buy 50% ,51.90,0.00,0.00,GOOGL,0.45
2019-01-29,53.50,54.05,54.24,53.30,53.50,19704000,0.00,0.00,54.20,0.00,0.00,0.00,0.00,55.37,0.00,0.00,-0.09,False,False,51.27,995502.06,0,160855.29,834646.77,12.00,-0.45,1000000,,48.35,0.00,0.00,GOOGL,0.37
2019-01-30,54.90,53.87,54.98,53.83,54.90,29452000,55.79,50.23,54.33,53.94,0.00,0.00,0.00,55.37,0.00,0.00,-0.01,True,False,51.27,1017287.52,0,160855.29,856432.23,12.00,1.73,1000000,,57.30,0.00,0.00,GOOGL,1.37
2019-01-31,56.29,55.61,56.38,55.26,56.29,40232000,56.15,50.05,54.75,54.12,0.00,0.00,0.00,56.29,0.00,0.00,0.19,True,False,51.27,1039049.46,0,160855.29,878194.17,12.00,3.90,1000000,,64.01,0.00,0.00,GOOGL,1.90
2019-02-01,55.93,56.11,56.72,55.71,55.93,33116000,56.07,50.91,54.92,54.35,0.00,0.00,0.00,56.29,0.00,0.00,0.26,True,False,51.27,1033015.34,0,87781.44,945233.90,13.00,3.30,1000000,week +buy 50% Monthly invest,61.31,87.07,0.00,GOOGL,1.95
2019-02-04,57.07,55.95,57.12,55.88,57.07,78408000,56.58,50.36,55.54,54.51,0.00,0.00,0.00,57.07,0.00,0.00,0.41,True,False,51.27,1052281.32,0,87781.44,964499.88,13.00,5.23,1000000,,66.14,93.72,0.00,GOOGL,2.41
2019-02-05,57.59,56.48,57.64,56.18,57.59,82296000,57.14,49.82,56.36,54.70,0.00,0.00,0.00,57.59,0.00,0.00,0.54,True,False,51.27,1061111.56,0,87781.44,973330.12,13.00,6.11,1000000,,68.10,93.99,0.00,GOOGL,2.70
2019-02-06,56.14,57.46,57.70,55.92,56.14,48256000,57.30,49.77,56.61,54.79,0.00,0.00,0.00,57.59,0.00,0.00,0.41,True,False,51.27,1036623.51,0,87781.44,948842.07,13.00,3.66,1000000,week +buy 50% ,58.04,89.55,0.00,GOOGL,2.62
2019-02-07,55.30,55.59,55.60,54.68,55.30,38298000,57.35,49.86,56.41,54.85,0.00,0.00,0.00,57.59,96.00,4.00,0.20,True,False,51.27,1022275.42,0,87781.44,934493.98,13.00,2.23,1000000,week +buy 50% ,53.09,74.68,0.00,GOOGL,1.98
2019-02-08,55.12,54.74,55.26,54.71,55.12,21766000,57.37,49.98,56.24,54.91,0.00,0.00,0.00,57.59,92.00,0.00,0.03,True,False,51.27,1019292.52,0,87781.44,931511.08,13.00,1.93,1000000,,52.10,58.65,0.00,GOOGL,2.07
2019-02-11,55.11,55.19,55.67,55.00,55.11,18498000,57.34,50.32,55.85,55.00,0.00,0.00,0.00,57.59,88.00,0.00,-0.10,True,False,51.27,1019072.82,0,87781.44,931291.38,13.00,1.91,1000000,week +buy 50% ,52.02,52.08,0.00,GOOGL,2.10
2019-02-12,56.38,55.55,56.64,55.55,56.38,35036000,57.32,50.94,55.61,55.19,0.00,0.00,0.00,57.59,84.00,20.00,-0.03,True,False,51.27,1040586.57,0,87781.44,952805.13,13.00,4.06,1000000,,58.51,58.44,0.00,GOOGL,2.94
2019-02-13,56.43,56.65,57.14,56.30,56.43,28042000,57.45,50.99,55.67,55.30,0.00,0.00,0.00,57.59,80.00,16.00,0.00,True,False,51.27,1041473.77,0,87781.44,953692.33,13.00,4.15,1000000,,58.76,65.14,0.00,GOOGL,3.13
2019-02-14,56.46,56.25,56.81,55.85,56.46,21106000,57.57,51.05,55.90,55.40,0.00,0.00,0.00,57.59,76.00,12.00,0.02,True,False,51.27,1041955.42,0,87781.44,954173.98,13.00,4.20,1000000,,58.90,72.15,74.55,GOOGL,2.99
