Date,price,Open,High,Low,Close,Volume,bb_upper_ta,bb_lower_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,aroon_up_ta,aroon_down_ta,ppo_histogram,SMA_20_turn,SMA_60_turn,Recent_low,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,stochk_ta,stochd_ta,stock_ticker,rate_vs
2019-01-02,176.06,175.41,176.30,174.17,176.06,2571500,0.00,0.00,0.00,0.00,0.00,0.00,0.00,176.06,0.00,0.00,0.00,False,False,176.06,31000000.00,0,31000000.00,0.00,0.00,0.00,31000000,Monthly invest,0.00,0.00,0.00,MCD,0.00
2019-01-03,174.90,175.45,176.45,174.41,174.90,3728200,0.00,0.00,0.00,0.00,0.00,0.00,0.00,176.06,0.00,0.00,-0.04,False,False,174.90,31000000.00,0,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,MCD,0.00
2019-01-04,178.28,176.03,179.20,175.69,178.28,3194300,0.00,0.00,0.00,0.00,0.00,0.00,0.00,178.28,0.00,0.00,0.06,False,False,174.90,31000000.00,0,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,MCD,0.00
2019-01-07,180.22,178.14,181.88,178.14,180.22,3283000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,180.22,0.00,0.00,0.19,False,False,174.90,31000000.00,0,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,MCD,0.00
2019-01-08,180.60,181.96,182.29,179.91,180.60,2941400,0.00,0.00,178.01,0.00,0.00,0.00,0.00,180.60,0.00,0.00,0.27,False,False,174.90,31000000.00,0,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,MCD,0.00
2019-01-09,180.29,180.56,180.90,179.19,180.29,2680700,0.00,0.00,178.86,0.00,0.00,0.00,0.00,180.60,0.00,0.00,0.29,False,False,174.90,31000000.00,0,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,MCD,0.00
2019-01-10,181.55,179.84,181.88,179.32,181.55,2498500,0.00,0.00,180.19,0.00,0.00,0.00,0.00,181.55,0.00,0.00,0.34,False,False,174.90,31000000.00,0,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,MCD,0.00
2019-01-11,182.37,180.59,182.40,180.46,182.37,2348900,0.00,0.00,181.01,0.00,0.00,0.00,0.00,182.37,0.00,0.00,0.37,False,False,174.90,31000000.00,0,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,MCD,0.00
2019-01-14,181.22,181.42,181.75,180.69,181.22,1886200,0.00,0.00,181.21,0.00,0.00,0.00,0.00,182.37,0.00,0.00,0.33,False,False,174.90,31000000.00,0,15686909.92,15313090.08,65.00,0.00,31000000,week +buy 50% ,0.00,0.00,0.00,MCD,0.00
2019-01-15,181.02,181.47,183.21,180.74,181.02,3860200,0.00,0.00,181.29,0.00,0.00,0.00,0.00,182.37,0.00,0.00,0.28,False,False,174.90,30983100.25,0,15686909.92,15296190.34,65.00,-0.05,31000000,,0.00,0.00,0.00,MCD,0.58
2019-01-16,179.35,180.94,181.53,179.14,179.35,3375600,0.00,0.00,181.10,0.00,0.00,0.00,0.00,182.37,0.00,0.00,0.16,False,False,174.90,30841985.42,0,15686909.92,15155075.51,65.00,-0.51,31000000,,0.00,0.00,0.00,MCD,0.69
2019-01-17,181.11,179.25,181.11,179.03,181.11,3061000,0.00,0.00,181.01,0.00,0.00,0.00,0.00,182.37,0.00,0.00,0.14,False,False,174.90,30990705.00,0,15686909.92,15303795.08,65.00,-0.03,31000000,,0.00,0.00,0.00,MCD,1.07
2019-01-18,182.57,183.04,183.26,180.94,182.57,3498000,0.00,0.00,181.05,0.00,0.00,0.00,0.00,182.57,0.00,0.00,0.17,False,False,174.90,31114075.51,0,15686909.92,15427165.59,65.00,0.37,31000000,,0.00,0.00,0.00,MCD,1.75
