Date,price,Open,High,Low,Close,Volume ,bb_upper_ta,bb_lower_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,aroon_up_ta,aroon_downp_ta,ppo_histogram,SMA_20_turn,SMA_60_turn,Recent_low,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,stochk_ta,stochd_ta,stock_ticker,rate_vs
2022-01-03,77.61,76.96,77.67,75.76,77.61,9503800,,,,,,,,77.61,,,0.00,False,False,77.61,31000000.00,0,15562376.90,15437623.10,153.00,0.00,31000000,week +buy 50% Monthly invest,,,,UPRO,0.00
2022-01-04,77.55,78.36,78.71,76.58,77.55,11905200,,,,,,,,77.61,,,-0.01,False,False,77.55,30987072.49,0,15562376.90,15424695.60,153.00,-0.04,31000000,,,,,UPRO,-0.02
2022-01-05,73.04,77.36,77.73,73.02,73.04,15084000,,,,,,,,77.61,,,-0.38,False,False,73.04,30091027.00,0,15562376.90,14528650.10,153.00,-2.93,31000000,,,,,UPRO,-0.97
2022-01-06,72.85,72.86,74.18,71.67,72.85,13981200,,,,,,,,77.61,,,-0.61,False,False,72.85,30051247.60,0,15562376.90,14488870.70,153.00,-3.06,31000000,,,,,UPRO,-1.04
2022-01-07,72.02,72.82,73.43,71.30,72.02,13156600,,,74.61,,,,,77.61,,,-0.80,False,False,72.02,29887154.30,0,15562376.90,14324777.40,153.00,-3.59,31000000,,,,,UPRO,-1.21
2022-01-10,71.69,70.38,71.81,67.57,71.69,18895800,,,73.43,,,,,77.61,,,-0.90,False,False,71.69,29822512.40,0,7826486.40,21996026.00,236.00,-3.80,31000000,week +buy 50% ,,,,UPRO,-1.27
2022-01-11,73.67,71.57,73.69,70.09,73.67,14850200,,,72.65,,,,,77.61,,,-0.74,False,False,71.69,30426908.70,0,7826486.40,22600422.31,236.00,-1.85,31000000,,,,,UPRO,-0.63
2022-01-12,74.32,74.52,75.26,73.27,74.32,10613000,,,72.91,,,,,77.61,,,-0.54,False,False,71.69,30626329.01,0,7826486.40,22799842.61,236.00,-1.21,31000000,,,,,UPRO,-0.40
2022-01-13,71.17,74.80,75.10,70.66,71.17,9745400,,,72.57,,,,,77.61,,,-0.65,False,False,71.17,29661441.78,0,7826486.40,21834955.39,236.00,-4.32,31000000,,,,,UPRO,-1.43
2022-01-14,71.23,69.58,71.40,69.03,71.23,11007900,,,72.42,,,,,77.61,,,-0.67,False,False,71.17,29679851.32,0,7826486.40,21853364.92,236.00,-4.26,31000000,,,,,UPRO,-1.41
2022-01-18,67.46,68.93,69.04,66.92,67.46,11867700,,,71.57,,,,,77.61,,,-0.96,False,False,67.46,28523214.09,0,7826486.40,20696727.69,236.00,-7.99,31000000,,,,,UPRO,-2.70
2022-01-19,65.37,68.15,68.81,65.21,65.37,11656200,,,69.91,,,,,77.61,,,-1.28,False,False,65.37,27882003.32,0,7826486.40,20055516.92,236.00,-10.06,31000000,,,,,UPRO,-3.45
2022-01-20,63.19,66.19,68.36,62.95,63.19,10739300,,,67.68,,,,,77.61,,,-1.60,False,False,63.19,27213178.09,0,7826486.40,19386691.69,236.00,-12.22,31000000,,,,,UPRO,-4.24
2022-01-21,59.47,62.68,63.70,59.43,59.47,23424600,,,65.34,,,,,77.61,,,-2.05,False,False,59.47,26071882.70,0,7826486.40,18245396.31,236.00,-15.90,31000000,,,,,UPRO,-5.63
2022-01-24,60.21,56.98,60.40,52.42,60.21,26532700,,,63.14,,,,,77.61,,,-2.15,False,False,59.47,26298914.09,0,3991109.46,22307804.63,285.00,-15.16,31000000,week +buy 50% ,13.59,,,UPRO,-5.34
2022-01-25,57.97,57.40,60.14,55.00,57.97,17505300,,,61.24,,,,,77.61,,,-2.31,False,False,57.97,25468994.83,0,3991109.46,21477885.37,285.00,-17.84,31000000,,11.87,,,UPRO,-6.33
2022-01-26,57.60,60.43,61.79,55.74,57.60,21162500,,,59.69,,,,,77.61,,,-2.30,False,False,57.60,25331908.72,0,3991109.46,21340799.26,285.00,-18.28,31000000,,11.61,,,UPRO,-6.51
2022-01-27,56.71,59.49,60.80,55.97,56.71,18358600,,,58.39,,,,,77.61,,,-2.25,False,False,56.71,25002164.09,0,3991109.46,21011054.63,285.00,-19.35,31000000,,10.98,,,UPRO,-6.91
2022-01-28,60.89,57.26,60.90,55.33,60.89,16536600,,,58.68,,,,,77.61,,,-1.65,False,False,56.71,26550854.09,0,3991109.46,22559744.63,285.00,-14.35,31000000,,30.09,,,UPRO,-4.96
2022-01-31,64.16,60.57,64.33,60.00,64.16,9906100,80.92,40.38,59.47,67.41,,,,77.61,,,-0.81,False,False,56.71,27762390.94,0,2072725.34,25689665.60,308.00,-10.44,31000000,week +buy 50% ,40.80,,,UPRO,-3.46
2022-02-01,65.57,64.54,65.77,62.91,65.57,10517000,79.50,41.43,60.99,66.81,,,,77.61,,,-0.05,False,False,56.71,29326953.34,0,3072725.34,26254228.00,308.00,-8.35,32000000,Monthly invest,44.73,,,UPRO,-2.79
