Date,price,Open,High,Low,Close,Volume ,bb_upper_ta,bb_lower_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,aroon_up_ta,aroon_downp_ta,ppo_histogram,SMA_20_turn,SMA_60_turn,Recent_low,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,stochk_ta,stochd_ta,stock_ticker,rate_vs
2022-01-03,35.20,36.08,36.26,34.72,35.20,12761400,,,,,,,,35.20,,,0.00,False,False,35.20,31000000.00,0,15533119.56,15466880.44,338.00,0.00,31000000,week +buy 50% Monthly invest,,,,PTON,0.00
2022-01-04,33.82,35.00,35.25,32.39,33.82,21842300,,,,,,,,35.20,,,-0.25,False,False,33.82,30393627.56,0,15533119.56,14860508.00,338.00,-1.96,31000000,,,,,PTON,-0.02
2022-01-05,32.23,33.12,34.60,32.00,32.23,15467400,,,,,,,,35.20,,,-0.69,False,False,32.23,29694981.56,0,15533119.56,14161862.00,338.00,-4.21,31000000,,,,,PTON,-0.97
2022-01-06,33.86,32.25,34.67,31.51,33.86,18061300,,,,,,,,35.20,,,-0.63,False,False,32.23,30411204.00,0,15533119.56,14878084.44,338.00,-1.90,31000000,,,,,PTON,-1.04
2022-01-07,35.58,33.55,36.01,33.03,35.58,17078400,,,34.14,,,,,35.58,,,-0.23,False,False,32.23,31166972.44,0,15533119.56,15633852.88,338.00,0.54,31000000,,,,,PTON,-1.21
2022-01-10,34.37,34.70,35.10,32.23,34.37,17111700,,,33.97,,,,,35.58,,,-0.19,False,False,32.23,30635297.12,0,7803306.79,22831990.34,511.00,-1.18,31000000,week +buy 50% ,,,,PTON,-1.27
2022-01-11,36.56,34.27,37.68,34.05,36.56,16197400,,,34.52,,,,,36.56,,,0.25,False,False,32.23,32090115.45,0,7803306.79,24286808.66,511.00,3.52,31000000,,,,,PTON,-0.63
2022-01-12,34.49,36.34,37.08,34.47,34.49,12830800,,,34.97,,,,,36.56,,,0.14,False,False,32.23,30715015.11,0,7803306.79,22911708.33,511.00,-0.92,31000000,,,,,PTON,-0.40
2022-01-13,32.15,34.68,34.71,31.98,32.15,20397600,,,34.63,,,,,36.56,,,-0.37,False,False,32.15,29160553.11,0,7803306.79,21357246.33,511.00,-5.93,31000000,,,,,PTON,-1.43
2022-01-14,31.33,31.00,32.32,30.35,31.33,21265200,,,33.78,,,,,36.56,,,-0.82,False,False,31.33,28615825.79,0,7803306.79,20812519.00,511.00,-7.69,31000000,,,,,PTON,-1.41
2022-01-18,30.23,30.85,30.92,29.11,30.23,27301200,,,32.95,,,,,36.56,,,-1.27,False,False,30.23,27885095.79,0,7803306.79,20081789.00,511.00,-10.05,31000000,,,,,PTON,-2.70
2022-01-19,31.84,30.02,32.39,29.54,31.84,28231100,,,32.01,,,,,36.56,,,-1.18,False,False,30.23,28954618.79,0,7803306.79,21151312.00,511.00,-6.60,31000000,,,,,PTON,-3.45
2022-01-20,24.22,32.05,32.63,23.25,24.22,105119300,,,29.95,,,,,36.56,,,-2.55,False,False,24.22,23892652.12,0,7803306.79,16089345.34,511.00,-22.93,31000000,,,,,PTON,-4.24
2022-01-21,27.06,25.81,28.70,24.34,27.06,108935100,,,28.94,,,,,36.56,,,-2.73,False,False,24.22,25779264.12,0,7803306.79,17975957.34,511.00,-16.84,31000000,,,,,PTON,-5.63
2022-01-24,29.71,25.85,30.27,25.81,29.71,63527800,,,28.61,,,,,36.56,,,-2.16,False,False,24.22,27539659.12,0,3902383.92,23637275.20,612.00,-11.16,31000000,week +buy 50% ,42.76,,,PTON,-5.34
2022-01-25,26.53,29.04,29.71,26.45,26.53,30616400,,,27.87,,,,,36.56,,,-2.32,False,False,24.22,25009652.71,0,3902383.92,21107268.80,612.00,-19.32,31000000,,36.96,,,PTON,-6.33
2022-01-26,24.75,27.12,27.60,24.67,24.75,24816200,,,26.45,,,,,36.56,,,-2.67,False,False,24.22,23593483.92,0,3902383.92,19691100.00,612.00,-23.89,31000000,,34.16,,,PTON,-6.51
