Date,price,Open,High,Low,Close,Volume ,bb_upper_ta,bb_lower_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,aroon_up_ta,aroon_downp_ta,ppo_histogram,SMA_20_turn,SMA_60_turn,Recent_low,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,stochk_ta,stochd_ta,stock_ticker,rate_vs
2022-01-03,262.29,264.00,266.74,255.80,262.29,2035200,,,,,,,,262.29,,,0.00,False,False,262.29,31000000.00,0,15656034.47,15343965.53,45.00,0.00,31000000,week +buy 50% Monthly invest,,,,TWLO,0.00
2022-01-04,251.00,262.29,262.57,243.76,251.00,2274400,,,,,,,,262.29,,,-0.28,False,False,251.00,30339534.47,0,15656034.47,14683500.00,45.00,-2.13,31000000,,,,,TWLO,-0.02
2022-01-05,235.19,246.05,249.94,234.18,235.19,2793900,,,,,,,,262.29,,,-0.83,False,False,235.19,29414649.59,0,15656034.47,13758615.12,45.00,-5.11,31000000,,,,,TWLO,-0.97
2022-01-06,238.65,232.71,244.57,231.01,238.65,2109200,,,,,,,,262.29,,,-1.05,False,False,235.19,29617059.12,0,15656034.47,13961024.65,45.00,-4.46,31000000,,,,,TWLO,-1.04
2022-01-07,230.20,239.12,244.81,228.55,230.20,2728800,,,243.47,,,,,262.29,,,-1.34,False,False,230.20,29122734.30,0,15656034.47,13466699.82,45.00,-6.06,31000000,,,,,TWLO,-1.21
2022-01-10,227.52,225.00,228.84,217.69,227.52,4572700,,,236.51,,,,,262.29,,,-1.53,False,False,227.52,28965954.71,0,7965858.34,21000096.37,71.00,-6.56,31000000,week +buy 50% ,,,,TWLO,-1.27
2022-01-11,234.18,227.41,236.20,223.95,234.18,2359200,,,233.15,,,,,262.29,,,-1.39,False,False,227.52,29580671.69,0,7965858.34,21614813.35,71.00,-4.58,31000000,,,,,TWLO,-0.63
2022-01-12,227.11,238.49,240.75,224.66,227.11,2538900,,,231.53,,,,,262.29,,,-1.40,False,False,227.11,28928111.43,0,7965858.34,20962253.09,71.00,-6.68,31000000,,,,,TWLO,-0.40
2022-01-13,217.16,228.94,230.19,217.07,217.16,2984900,,,227.23,,,,,262.29,,,-1.59,False,False,217.16,28009726.71,0,7965858.34,20043868.37,71.00,-9.65,31000000,,,,,TWLO,-1.43
2022-01-14,215.16,216.74,220.92,210.90,215.16,2467200,,,224.23,,,,,262.29,,,-1.67,False,False,215.16,27825126.71,0,7965858.34,19859268.37,71.00,-10.24,31000000,,,,,TWLO,-1.41
2022-01-18,207.24,209.60,215.00,206.45,207.24,2973600,,,220.17,,,,,262.29,,,-1.83,False,False,207.24,27094110.80,0,7965858.34,19128252.46,71.00,-12.60,31000000,,,,,TWLO,-2.70
2022-01-19,203.69,207.24,212.41,203.29,203.69,2782300,,,214.07,,,,,262.29,,,-1.92,False,False,203.69,26766445.52,0,7965858.34,18800587.18,71.00,-13.66,31000000,,,,,TWLO,-3.45
2022-01-20,201.49,205.52,212.00,201.11,201.49,2814700,,,208.95,,,,,262.29,,,-1.92,False,False,201.49,26563385.80,0,7965858.34,18597527.46,71.00,-14.31,31000000,,,,,TWLO,-4.24
2022-01-21,192.06,201.94,203.43,191.48,192.06,3127000,,,203.93,,,,,262.29,,,-2.07,False,False,192.06,25692996.15,0,7965858.34,17727137.82,71.00,-17.12,31000000,,,,,TWLO,-5.63
2022-01-24,197.50,185.38,198.10,175.36,197.50,4520600,,,200.40,,,,,262.29,,,-1.88,False,False,192.06,26195108.34,0,4114608.34,22080500.00,86.00,-15.50,31000000,week +buy 50% ,18.30,,,TWLO,-5.34
2022-01-25,185.84,195.95,198.33,183.02,185.84,3068500,,,196.12,,,,,262.29,,,-1.97,False,False,185.84,24891519.89,0,4114608.34,20776911.55,86.00,-19.70,31000000,,15.05,,,TWLO,-6.33
2022-01-26,179.11,195.57,197.79,176.51,179.11,3111300,,,191.20,,,,,262.29,,,-2.10,False,False,179.11,24139106.45,0,4114608.34,20024498.11,86.00,-22.13,31000000,,13.56,,,TWLO,-6.51
2022-01-27,176.75,183.56,184.48,172.61,176.75,3822600,,,186.25,,,,,262.29,,,-2.12,False,False,176.75,23875258.34,0,4114608.34,19760650.00,86.00,-22.98,31000000,,13.07,,,TWLO,-6.91
2022-01-28,188.23,180.00,190.58,173.77,188.23,4454600,,,185.49,,,,,262.29,,,-1.62,False,False,176.75,25158721.89,0,4114608.34,21044113.55,86.00,-18.84,31000000,,26.91,,,TWLO,-4.96
2022-01-31,206.12,190.64,206.58,190.64,206.12,3307400,260.68,120.11,187.21,213.82,,,,262.29,,,-0.60,False,False,176.75,27158823.78,0,2238916.38,24919907.40,93.00,-12.39,31000000,week +buy 50% ,42.32,,,TWLO,-3.46
2022-02-01,210.57,208.23,211.31,203.00,210.57,2601000,252.49,128.74,192.16,211.24,,,,262.29,,,0.28,False,False,176.75,28696830.23,0,3238916.38,25457913.85,93.00,-10.32,32000000,Monthly invest,45.41,,,TWLO,-2.79
2022-02-02,197.40,212.37,214.14,193.00,197.40,3279000,245.90,133.87,195.81,208.56,,,,262.29,,,0.47,False,False,176.75,27104575.66,0,3238916.38,23865659.27,93.00,-15.30,32000000,,38.80,36.62,,TWLO,-1.97
