Date,price,Open,High,Low,Close,Volume,bb_upper_ta,bb_lower_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,aroon_up_ta,aroon_downp_ta,ppo_histogram,SMA_20_turn,SMA_60_turn,Recent_low,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,stochk_ta,stochd_ta,stock_ticker,rate_vs
2019-01-02,35.27,34.15,35.56,34.08,35.27,4761800,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.27,0.00,0.00,0.00,False,False,35.27,31000000.00,0,31000000.00,0.00,0.00,0.00,31000000,Monthly invest,0.00,0.00,0.00,DHI,0.00
2019-01-03,35.13,35.14,35.82,34.61,35.13,5165400,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.27,0.00,0.00,-0.03,False,False,35.13,31000000.00,0,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,DHI,0.00
2019-01-04,36.75,35.56,36.87,35.40,36.75,5266200,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.75,0.00,0.00,0.25,False,False,35.13,31000000.00,0,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,DHI,0.00
2019-01-07,37.40,36.79,38.12,36.65,37.40,7494600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.40,0.00,0.00,0.53,False,False,35.13,31000000.00,0,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,DHI,0.00
2019-01-08,37.25,37.96,38.01,36.88,37.25,4636700,0.00,0.00,36.36,0.00,0.00,0.00,0.00,37.40,0.00,0.00,0.64,False,False,35.13,31000000.00,0,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,DHI,0.00
2019-01-09,39.58,38.11,39.97,37.29,39.58,11907800,0.00,0.00,37.22,0.00,0.00,0.00,0.00,39.58,0.00,0.00,1.08,False,False,35.13,31000000.00,0,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,DHI,0.00
2019-01-10,39.11,39.37,39.63,38.66,39.11,7247400,0.00,0.00,38.02,0.00,0.00,0.00,0.00,39.58,0.00,0.00,1.21,False,False,35.13,31000000.00,0,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,DHI,0.00
2019-01-11,39.60,39.11,40.13,38.84,39.60,5860600,0.00,0.00,38.59,0.00,0.00,0.00,0.00,39.60,0.00,0.00,1.30,False,False,35.13,31000000.00,0,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,DHI,0.00
2019-01-14,38.42,39.30,39.42,38.37,38.42,8318100,0.00,0.00,38.79,0.00,0.00,0.00,0.00,39.60,0.00,0.00,1.06,False,False,35.13,31000000.00,0,15516740.81,15483259.19,310.00,0.00,31000000,week +buy 50% ,0.00,0.00,0.00,DHI,0.00
2019-01-15,38.48,38.51,39.01,38.01,38.48,4851900,0.00,0.00,39.04,0.00,0.00,0.00,0.00,39.60,0.00,0.00,0.86,False,False,35.13,31024180.81,0,15516740.81,15507440.00,310.00,0.08,31000000,,0.00,0.00,0.00,DHI,0.58
