Date,price,Open,High,Low,Close,Volume,bb_upper_ta,bb_lower_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,aroon_up_ta,aroon_downp_ta,ppo_histogram,SMA_20_turn,SMA_60_turn,Recent_low,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,stochk_ta,stochd_ta,stock_ticker,rate_vs
2022-01-03,87.90,87.33,87.94,85.76,87.90,10644400,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87.90,0.00,0.00,0.00,False,False,87.90,31000000.00,0,15573549.65,15426450.35,135.00,0.00,31000000,week +buy 50% Monthly invest,0.00,0.00,0.00,ORCL,0.00
2022-01-04,88.84,87.90,89.58,87.73,88.84,11959000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,88.84,0.00,0.00,0.07,False,False,87.90,31164968.95,0,15573549.65,15591419.30,135.00,0.53,31000000,,0.00,0.00,0.00,ORCL,-0.02
2022-01-05,86.46,88.49,88.60,86.22,86.46,11236700,0.00,0.00,0.00,0.00,0.00,0.00,0.00,88.84,0.00,0.00,-0.07,False,False,86.46,30747279.47,0,15573549.65,15173729.82,135.00,-0.82,31000000,,0.00,0.00,0.00,ORCL,-0.97
2022-01-06,86.34,86.00,87.42,85.55,86.34,7918400,0.00,0.00,0.00,0.00,0.00,0.00,0.00,88.84,0.00,0.00,-0.15,False,False,86.34,30726218.95,0,15573549.65,15152669.30,135.00,-0.88,31000000,,0.00,0.00,0.00,ORCL,-1.04
2022-01-07,87.51,86.45,88.00,86.28,87.51,9836800,0.00,0.00,87.41,0.00,0.00,0.00,0.00,88.84,0.00,0.00,-0.12,False,False,86.34,30931555.00,0,15573549.65,15358005.35,135.00,-0.22,31000000,,0.00,0.00,0.00,ORCL,-1.21
2022-01-10,89.28,87.38,89.38,86.95,89.28,11025500,0.00,0.00,87.69,0.00,0.00,0.00,0.00,89.28,0.00,0.00,0.04,False,False,86.34,31242189.47,0,15573549.65,15668639.82,135.00,0.78,31000000,,0.00,0.00,0.00,ORCL,-1.27
2022-01-11,88.48,88.64,89.00,87.41,88.48,7249800,0.00,0.00,87.61,0.00,0.00,0.00,0.00,89.28,0.00,0.00,0.08,False,False,86.34,31101790.18,0,15573549.65,15528240.53,135.00,0.33,31000000,,0.00,0.00,0.00,ORCL,-0.63
2022-01-12,88.31,88.89,89.52,87.67,88.31,5840300,0.00,0.00,87.98,0.00,0.00,0.00,0.00,89.28,0.00,0.00,0.09,False,False,86.34,31071954.30,0,15573549.65,15498404.65,135.00,0.23,31000000,,0.00,0.00,0.00,ORCL,-0.40
2022-01-13,87.79,88.73,88.92,87.55,87.79,6044300,0.00,0.00,88.27,0.00,0.00,0.00,0.00,89.28,0.00,0.00,0.05,False,False,86.34,30980694.82,0,15573549.65,15407145.18,135.00,-0.06,31000000,,0.00,0.00,0.00,ORCL,-1.43
2022-01-14,87.69,87.48,88.10,86.66,87.69,6054800,0.00,0.00,88.31,0.00,0.00,0.00,0.00,89.28,0.00,0.00,0.02,False,False,86.34,30963145.00,0,15573549.65,15389595.35,135.00,-0.12,31000000,,0.00,0.00,0.00,ORCL,-1.41
2022-01-18,85.55,86.87,86.97,85.34,85.55,6824700,0.00,0.00,87.56,0.00,0.00,0.00,0.00,89.28,0.00,0.00,-0.16,False,False,85.55,30587575.18,0,15573549.65,15014025.53,135.00,-1.33,31000000,,0.00,0.00,0.00,ORCL,-2.70
2022-01-19,83.38,85.77,86.69,83.23,83.38,10501800,0.00,0.00,86.54,0.00,0.00,0.00,0.00,89.28,0.00,0.00,-0.42,False,False,83.38,30206739.12,0,15573549.65,14633189.47,135.00,-2.56,31000000,,0.00,0.00,0.00,ORCL,-3.45
2022-01-20,82.72,83.92,85.00,82.52,82.72,10836900,0.00,0.00,85.43,0.00,0.00,0.00,0.00,89.28,0.00,0.00,-0.61,False,False,82.72,30090909.82,0,15573549.65,14517360.18,135.00,-2.93,31000000,,0.00,0.00,0.00,ORCL,-4.24
2022-01-21,82.22,83.36,83.39,82.03,82.22,11609000,0.00,0.00,84.31,0.00,0.00,0.00,0.00,89.28,0.00,0.00,-0.74,False,False,82.22,30003159.82,0,15573549.65,14429610.18,135.00,-3.22,31000000,,0.00,0.00,0.00,ORCL,-5.63
2022-01-24,82.42,81.22,82.42,79.59,82.42,16770400,0.00,0.00,83.26,0.00,0.00,0.00,0.00,89.28,0.00,0.00,-0.76,False,False,82.22,30038259.30,0,7859037.84,22179221.46,207.00,-3.10,31000000,week +buy 50% ,24.21,0.00,0.00,ORCL,-5.34
2022-01-25,81.07,81.33,82.10,80.20,81.07,13469900,0.00,0.00,82.36,0.00,0.00,0.00,0.00,89.28,0.00,0.00,-0.83,False,False,81.07,29674974.84,0,7859037.84,21815937.00,207.00,-4.27,31000000,,20.62,0.00,0.00,ORCL,-6.33
2022-01-26,79.59,81.91,82.03,79.28,79.59,13971300,0.00,0.00,81.60,0.00,0.00,0.00,0.00,89.28,0.00,0.00,-0.94,False,False,79.59,29276705.76,0,7859037.84,21417667.92,207.00,-5.56,31000000,,17.56,0.00,0.00,ORCL,-6.51
2022-01-27,79.78,80.11,81.15,79.20,79.78,10331900,0.00,0.00,81.02,0.00,0.00,0.00,0.00,89.28,0.00,0.00,-0.94,False,False,79.59,29327835.57,0,7859037.84,21468797.73,207.00,-5.39,31000000,,19.22,0.00,0.00,ORCL,-6.91
2022-01-28,80.48,79.99,80.50,78.57,80.48,7854700,0.00,0.00,80.67,0.00,0.00,0.00,0.00,89.28,0.00,0.00,-0.82,False,False,79.59,29516206.64,0,7859037.84,21657168.81,207.00,-4.79,31000000,,25.20,0.00,0.00,ORCL,-4.96
2022-01-31,81.16,80.49,81.64,80.12,81.16,10594200,91.47,71.61,80.42,84.85,0.00,0.00,0.00,89.28,0.00,0.00,-0.64,False,False,79.59,29699194.91,0,3955241.64,25743953.27,244.00,-4.20,31000000,week +buy 50% ,30.58,0.00,0.00,ORCL,-3.46
2022-02-01,81.04,81.40,81.40,79.65,81.04,8016900,91.17,71.18,80.41,84.51,0.00,0.00,0.00,89.28,0.00,0.00,-0.49,False,False,79.59,30661129.96,0,4955241.64,25705888.32,244.00,-4.18,32000000,Monthly invest,30.17,0.00,0.00,ORCL,-2.79
2022-02-02,82.50,81.16,82.88,80.84,82.50,9287600,90.59,71.38,80.99,84.19,0.00,0.00,0.00,89.28,0.00,0.00,-0.24,False,False,79.59,31124241.64,0,4955241.64,26169000.00,244.00,-2.74,32000000,,40.65,27.28,0.00,ORCL,-1.97
2022-02-03,81.94,81.63,82.76,81.63,81.94,8207200,90.35,71.19,81.42,83.96,0.00,0.00,0.00,89.28,0.00,0.00,-0.10,False,False,79.59,30946610.28,0,4955241.64,25991368.63,244.00,-3.29,32000000,,38.28,29.70,0.00,ORCL,-4.00
2022-02-04,82.11,82.03,82.91,81.47,82.11,5570200,90.09,71.08,81.75,83.75,0.00,0.00,0.00,89.28,0.00,0.00,0.03,False,False,79.59,31000533.96,0,4955241.64,26045292.32,244.00,-3.12,32000000,,39.43,33.00,0.00,ORCL,-3.60
2022-02-07,80.74,82.14,82.25,80.66,80.74,6292200,89.63,70.97,81.67,83.41,0.00,0.00,0.00,89.28,0.00,0.00,0.02,False,False,79.59,30565969.01,0,2541115.70,28024853.31,267.00,-4.48,32000000,week +buy 50% ,33.92,27.64,0.00,ORCL,-3.88
2022-02-08,80.79,80.29,80.86,79.80,80.79,6585300,88.69,71.59,81.62,82.99,0.00,0.00,0.00,89.28,4.00,72.00,0.03,False,False,79.59,30583325.05,0,2541115.70,28042209.35,267.00,-4.43,32000000,,34.28,24.14,0.00,ORCL,-3.15
2022-02-09,83.45,81.75,83.65,81.65,83.45,8755900,87.86,72.50,81.81,82.74,0.00,0.00,0.00,89.28,0.00,68.00,0.26,False,False,79.59,31506609.66,0,2541115.70,28965493.96,267.00,-1.54,32000000,,49.95,28.22,0.00,ORCL,-1.81
2022-02-10,81.85,82.75,83.78,81.62,81.85,6336300,86.86,73.53,81.79,82.41,0.00,0.00,0.00,89.28,20.00,64.00,0.28,False,False,79.59,30951250.01,0,2541115.70,28410134.31,267.00,-3.28,32000000,,43.27,32.18,0.00,ORCL,-3.44
2022-02-11,79.75,81.84,82.43,79.53,79.75,7670500,85.85,74.33,81.32,82.01,0.00,0.00,0.00,89.28,16.00,60.00,0.13,False,False,79.59,30222340.70,0,2541115.70,27681225.00,267.00,-5.56,32000000,,36.39,29.55,0.00,ORCL,-5.24
2022-02-14,78.95,79.58,79.73,78.44,78.95,5389800,84.64,75.44,80.96,81.57,0.00,0.00,0.00,89.28,12.00,100.00,-0.01,False,False,78.95,29944659.66,0,1309495.75,28635163.91,279.00,-6.42,32000000,week +buy 50% ,34.16,16.68,0.00,ORCL,-5.53
2022-02-15,79.77,79.39,79.93,79.21,79.77,5712800,83.85,76.17,80.75,81.29,0.00,0.00,0.00,89.28,8.00,96.00,-0.03,False,False,78.95,30242073.66,0,1309495.75,28932577.91,279.00,-5.49,32000000,,38.33,11.49,25.99,ORCL,-4.08
2022-02-16,79.19,79.47,79.78,78.22,79.19,6227000,83.60,76.03,79.90,81.08,0.00,0.00,0.00,89.28,4.00,100.00,-0.06,False,False,78.95,30031709.48,0,1309495.75,28722213.73,279.00,-6.15,32000000,,36.56,12.14,24.47,ORCL,-3.98
2022-02-17,75.53,78.76,78.98,75.33,75.53,9247100,84.10,73.94,78.64,80.72,0.00,0.00,0.00,89.28,0.00,100.00,-0.36,False,False,75.53,28704226.39,0,1309495.75,27394730.64,279.00,-10.30,32000000,,27.85,10.93,22.60,ORCL,-5.93
2022-02-18,74.57,75.50,75.73,74.28,74.57,7790100,84.58,71.85,77.60,80.33,0.00,0.00,0.00,89.28,0.00,100.00,-0.59,False,False,74.57,28356034.75,0,1309495.75,27046539.00,279.00,-11.39,32000000,,26.10,6.58,19.95,ORCL,-6.50
2022-02-22,74.12,73.82,74.91,73.62,74.12,8039000,84.83,70.09,76.64,79.92,0.00,0.00,0.00,89.28,0.00,100.00,-0.73,False,False,74.12,28192820.84,0,1309495.75,26883325.09,279.00,-11.90,32000000,,25.29,3.45,17.53,ORCL,-7.48
2022-02-23,72.47,74.07,74.38,72.35,72.47,6807100,85.34,67.79,75.18,79.49,0.00,0.00,0.00,89.28,0.00,100.00,-0.89,False,False,72.47,27594365.11,0,1309495.75,26284869.36,279.00,-13.77,32000000,,22.55,3.01,15.42,ORCL,-9.06
2022-02-24,74.81,70.94,74.94,70.23,74.81,11240500,85.45,66.86,74.30,79.25,0.00,0.00,0.00,89.28,0.00,100.00,-0.74,False,False,72.47,28443082.02,0,1309495.75,27133586.27,279.00,-11.12,32000000,,33.56,13.26,13.93,ORCL,-7.73
2022-02-25,76.35,74.65,76.83,74.32,76.35,8291800,85.40,66.44,74.46,79.08,0.00,0.00,0.00,89.28,0.00,96.00,-0.46,False,False,72.47,29001640.02,0,1309495.75,27692144.27,279.00,-9.37,32000000,,39.65,26.67,13.38,ORCL,-5.81
2022-02-28,75.97,75.57,76.70,75.02,75.97,9234400,85.27,66.01,74.74,78.85,0.00,0.00,0.00,89.28,56.00,92.00,-0.27,False,False,72.47,28863815.11,0,716929.74,28146885.37,285.00,-9.80,32000000,week +buy 50% ,38.71,40.44,14.46,ORCL,-6.04
2022-03-01,76.01,75.98,76.50,75.62,76.01,8752100,85.04,65.71,75.12,78.60,0.00,0.00,0.00,89.28,52.00,88.00,-0.10,False,False,72.47,29878635.48,0,1716929.74,28161705.74,285.00,-9.46,33000000,Monthly invest,38.87,43.39,17.14,ORCL,-7.18
2022-03-02,78.28,76.45,78.86,76.25,78.28,8527200,84.80,65.77,76.28,78.46,0.00,0.00,0.00,89.28,48.00,84.00,0.22,False,False,72.47,30719669.37,0,1716929.74,29002739.63,285.00,-6.91,33000000,,47.49,48.14,20.80,ORCL,-5.58
2022-03-03,78.25,78.96,79.04,77.43,78.25,8203000,84.31,66.11,76.97,78.24,0.00,0.00,0.00,89.28,44.00,80.00,0.43,False,False,72.47,30708554.74,0,1716929.74,28991625.00,285.00,-6.94,33000000,,47.40,53.75,24.96,ORCL,-6.03
2022-03-04,76.49,77.67,77.91,75.78,76.49,8841300,83.84,66.24,77.00,77.97,0.00,0.00,0.00,89.28,40.00,76.00,0.42,False,False,72.47,30056474.00,0,1716929.74,28339544.26,285.00,-8.92,33000000,,42.07,54.93,29.36,ORCL,-6.74
2022-03-07,74.32,76.29,76.39,73.44,74.32,11110100,83.33,66.08,76.67,77.58,0.00,0.00,0.00,89.28,36.00,72.00,0.23,False,False,72.47,29252489.74,0,944001.74,28308488.00,293.00,-11.36,33000000,week +buy 50% ,36.61,45.19,33.22,ORCL,-9.33
2022-03-08,73.33,73.84,75.23,73.11,73.33,9134100,83.05,65.53,76.13,77.21,0.00,0.00,0.00,89.28,32.00,68.00,0.04,False,False,72.47,28875399.50,0,944001.74,27931397.76,293.00,-12.50,33000000,,34.42,33.09,36.19,ORCL,-9.98
2022-03-09,76.10,74.92,76.95,74.69,76.10,8959500,82.60,65.73,75.70,76.98,0.00,0.00,0.00,89.28,28.00,64.00,0.17,False,False,72.47,29930490.98,0,944001.74,28986489.24,293.00,-9.30,33000000,,44.45,32.13,39.10,ORCL,-7.69
2022-03-10,76.65,75.10,76.85,75.03,76.65,13812600,81.41,67.09,75.38,76.64,0.00,0.00,0.00,89.28,24.00,60.00,0.31,False,False,72.47,30139987.50,0,944001.74,29195985.76,293.00,-8.67,33000000,,46.21,37.86,41.56,ORCL,-8.09
2022-03-11,77.82,76.70,79.90,74.00,77.82,22795800,80.62,68.08,75.64,76.44,0.00,0.00,0.00,89.28,20.00,56.00,0.51,False,False,72.47,30585639.74,0,944001.74,29641638.00,293.00,-7.32,33000000,,49.85,50.97,43.99,ORCL,-9.21
2022-03-14,77.07,77.92,78.60,75.44,77.07,13306200,80.21,68.48,76.19,76.30,0.00,0.00,0.00,89.28,16.00,52.00,0.56,True,False,72.47,30299964.74,0,543237.74,29756727.00,297.00,-8.18,33000000,week +buy 50% ,47.62,60.04,45.95,ORCL,-9.84
2022-03-15,80.60,78.05,81.54,77.07,80.60,16847200,80.57,68.01,77.65,76.38,0.00,0.00,0.00,89.28,12.00,48.00,0.87,True,False,72.47,31662896.97,0,543237.74,31119659.23,297.00,-4.05,33000000,,57.29,74.81,49.09,ORCL,-7.92
2022-03-16,79.96,81.00,81.23,77.75,79.96,14071300,80.61,67.95,78.42,76.39,0.00,0.00,0.00,89.28,8.00,44.00,0.98,True,False,72.47,31415793.36,0,543237.74,30872555.61,297.00,-4.80,33000000,,55.29,82.74,52.55,ORCL,-5.92
2022-03-17,80.60,79.78,81.29,79.26,80.60,10462400,80.91,67.57,79.21,76.46,0.00,0.00,0.00,89.28,4.00,40.00,1.07,True,False,72.47,31662896.97,0,543237.74,31119659.23,297.00,-4.05,33000000,,56.91,89.80,56.16,ORCL,-4.80
2022-03-18,81.68,79.63,81.99,78.84,81.68,24176000,81.74,66.84,79.98,76.77,0.00,0.00,0.00,89.28,0.00,36.00,1.17,True,False,72.47,32079885.74,0,543237.74,31536648.00,297.00,-2.79,33000000,,59.56,91.69,59.83,ORCL,-3.77
2022-03-21,80.96,81.28,81.98,80.27,80.96,8131300,82.27,66.74,80.76,77.09,0.00,0.00,0.00,89.28,0.00,32.00,1.12,True,False,72.47,31801893.36,0,332741.75,31469151.61,299.00,-3.63,33000000,week +buy 50% ,57.04,93.43,64.66,ORCL,-3.77
