Date,price,Open,High,Low,Close,Volume ,bb_upper_ta,bb_lower_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,aroon_up_ta,aroon_downp_ta,ppo_histogram,SMA_20_turn,SMA_60_turn,Recent_low,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,stochk_ta,stochd_ta,stock_ticker,rate_vs
2022-01-03,95.75,93.91,95.84,93.48,95.75,18705500,,,,,,,,95.75,,,0.00,False,False,95.75,31000000.00,0,15565100.00,15434900.00,124.00,0.00,31000000,week +buy 50% Monthly invest,,,,MU,0.00
2022-01-04,96.34,95.60,96.59,93.54,96.34,19725000,,,,,,,,96.34,,,0.04,False,False,95.75,31095107.36,0,15565100.00,15530007.36,124.00,0.31,31000000,,,,,MU,-0.02
2022-01-05,94.40,95.38,98.45,94.35,94.40,28613100,,,,,,,,96.34,,,-0.07,False,False,94.40,30782380.32,0,15565100.00,15217280.32,124.00,-0.70,31000000,,,,,MU,-0.97
2022-01-06,95.65,95.10,96.71,94.12,95.65,22320300,,,,,,,,96.34,,,-0.05,False,False,94.40,30983880.32,0,15565100.00,15418780.32,124.00,-0.05,31000000,,,,,MU,-1.04
2022-01-07,94.45,96.09,97.19,93.94,94.45,14857900,,,95.32,,,,,96.34,,,-0.11,False,False,94.40,30790439.52,0,15565100.00,15225339.52,124.00,-0.68,31000000,,,,,MU,-1.21
2022-01-10,93.89,94.26,95.67,91.04,93.89,20290000,,,94.95,,,,,96.34,,,-0.18,False,False,93.89,30700167.84,0,7875509.08,22824658.76,187.00,-0.97,31000000,week +buy 50% ,,,,MU,-1.27
2022-01-11,94.20,92.46,94.27,91.65,94.20,14924900,,,94.52,,,,,96.34,,,-0.20,False,False,93.89,30775528.35,0,7875509.08,22900019.27,187.00,-0.72,31000000,,,,,MU,-0.63
2022-01-12,95.11,95.16,96.23,93.78,95.11,13339200,,,94.66,,,,,96.34,,,-0.13,False,False,93.89,30996750.32,0,7875509.08,23121241.24,187.00,-0.01,31000000,,,,,MU,-0.40
2022-01-13,95.62,96.50,98.11,95.30,95.62,23679800,,,94.65,,,,,96.34,,,-0.05,False,False,93.89,31120731.81,0,7875509.08,23245222.73,187.00,0.39,31000000,,,,,MU,-1.43
2022-01-14,97.36,94.44,97.43,94.40,97.36,18385000,,,95.24,,,,,97.36,,,0.12,False,False,93.89,31543725.32,0,7875509.08,23668216.24,187.00,1.75,31000000,,,,,MU,-1.41
2022-01-18,92.87,95.53,95.95,92.54,92.87,19900500,,,95.03,,,,,97.36,,,-0.08,False,False,92.87,30452206.81,0,7875509.08,22576697.73,187.00,-1.77,31000000,,,,,MU,-2.70
2022-01-19,90.00,93.72,94.78,89.77,90.00,19043800,,,94.19,,,,,97.36,,,-0.39,False,False,90.00,29754509.08,0,7875509.08,21879000.00,187.00,-4.02,31000000,,,,,MU,-3.45
2022-01-20,85.07,90.28,90.33,84.93,85.07,24701300,,,92.18,,,,,97.36,,,-0.90,False,False,85.07,28556026.08,0,7875509.08,20680517.00,187.00,-7.88,31000000,,,,,MU,-4.24
2022-01-21,81.93,84.22,85.14,81.52,81.93,29716300,,,89.45,,,,,97.36,,,-1.40,False,False,81.93,27792692.08,0,7875509.08,19917183.00,187.00,-10.35,31000000,,,,,MU,-5.63
2022-01-24,82.95,80.27,83.04,77.64,82.95,29757100,,,86.56,,,,,97.36,,,-1.57,False,False,81.93,28040653.35,0,3993449.22,24047204.13,223.00,-9.55,31000000,week +buy 50% ,21.84,,,MU,-5.34
2022-01-25,80.72,80.92,82.42,79.65,80.72,22128400,,,84.13,,,,,97.36,,,-1.75,False,False,80.72,27394177.51,0,3993449.22,23400728.29,223.00,-11.63,31000000,,19.33,,,MU,-6.33
2022-01-26,81.97,83.25,84.79,80.61,81.97,21018700,,,82.53,,,,,97.36,,,-1.67,False,False,80.72,27756552.51,0,3993449.22,23763103.29,223.00,-10.46,31000000,,24.56,,,MU,-6.51
2022-01-27,78.72,83.51,83.70,78.39,78.72,22694000,,,81.26,,,,,97.36,,,-1.77,False,False,78.72,26814377.51,0,3993449.22,22820928.29,223.00,-13.50,31000000,,20.79,,,MU,-6.91
2022-01-28,79.27,77.37,79.28,75.52,79.27,24434600,,,80.73,,,,,97.36,,,-1.68,False,False,78.72,26973821.35,0,3993449.22,22980372.13,223.00,-12.99,31000000,,22.94,,,MU,-4.96
2022-01-31,82.27,78.96,82.31,78.02,82.27,21898200,102.71,62.86,80.59,89.43,,,,97.36,,,-1.29,False,False,78.72,27843521.35,0,2068331.29,25775190.06,241.00,-10.18,31000000,week +buy 50% ,33.58,,,MU,-3.46
2022-02-01,81.45,82.20,82.39,80.42,81.45,15237400,102.10,61.94,80.74,88.71,,,,97.36,,,-1.02,False,False,78.72,28586615.35,0,3068331.29,25518284.06,241.00,-10.67,32000000,Monthly invest,32.27,,,MU,-2.79
2022-02-02,84.51,82.92,84.70,82.54,84.51,19862800,101.15,62.07,81.24,88.12,,,,97.36,,,-0.53,False,False,78.72,29545314.92,0,3068331.29,26476983.63,241.00,-7.67,32000000,,41.45,31.50,,MU,-1.97
2022-02-03,81.97,82.67,85.18,81.71,81.97,19598200,100.45,61.59,81.89,87.50,,,,97.36,,,-0.35,False,False,78.72,28749532.61,0,3068331.29,25681201.31,241.00,-10.16,32000000,,36.97,31.21,,MU,-4.00
2022-02-04,81.17,81.22,82.19,79.84,81.17,15657500,99.44,61.44,82.27,86.77,,,,97.36,,,-0.25,False,False,78.72,28498891.67,0,3068331.29,25430560.37,241.00,-10.94,32000000,,35.66,30.92,,MU,-3.60
2022-02-07,80.87,81.36,82.04,80.48,80.87,11799800,98.50,61.29,81.99,86.10,,,,97.36,,,-0.17,False,False,78.72,28404903.23,0,1596497.24,26808405.99,255.00,-11.23,32000000,week +buy 50% ,35.16,25.75,,MU,-3.88
2022-02-08,84.12,81.15,84.40,81.00,84.12,18315700,97.50,61.82,82.53,85.61,,,,97.36,8.00,72.00,0.18,False,False,78.72,29482278.23,0,1596497.24,27885780.99,255.00,-7.87,32000000,,44.31,28.92,,MU,-3.15
2022-02-09,88.12,84.60,88.78,83.56,88.12,22386900,96.60,62.71,83.25,85.30,,,,97.36,4.00,68.00,0.72,False,False,78.72,30808278.23,0,1596497.24,29211780.99,255.00,-3.72,32000000,,53.08,39.18,,MU,-1.81
2022-02-10,91.02,89.19,94.64,88.48,91.02,33820700,95.81,63.68,85.06,85.10,,,,97.36,0.00,64.00,1.28,False,False,78.72,31769626.24,0,1596497.24,30173129.01,255.00,-0.72,32000000,,58.22,54.15,,MU,-3.44
2022-02-11,89.76,91.28,94.58,88.95,89.76,31000000,94.63,65.15,86.78,84.81,,,,97.36,20.00,60.00,1.49,False,False,78.72,31351937.90,0,1596497.24,29755440.66,255.00,-2.03,32000000,,55.38,63.13,,MU,-5.24
2022-02-14,89.86,91.99,93.17,88.71,89.86,23499100,92.77,67.74,88.58,84.43,,,,97.36,16.00,56.00,1.58,True,False,78.72,31385087.57,0,895589.23,30489498.34,261.00,-1.92,32000000,week +buy 50% ,55.57,67.93,,MU,-5.53
2022-02-15,96.00,91.01,96.50,91.01,96.00,27069700,93.65,66.47,90.95,84.59,,,,97.36,12.00,52.00,2.02,True,False,78.72,33468389.23,0,895589.23,32572800.00,261.00,4.59,32000000,,65.14,77.60,45.03,MU,-4.08
2022-02-16,96.06,94.44,96.49,93.57,96.06,15573600,95.00,64.68,92.54,84.89,,,,97.36,8.00,48.00,2.21,True,False,78.72,33488746.55,0,895589.23,32593157.32,261.00,4.65,32000000,,65.22,88.57,50.74,MU,-3.98
2022-02-17,93.73,95.04,96.00,93.49,93.73,17943300,96.14,63.69,93.08,85.32,,,,97.36,4.00,44.00,2.05,True,False,78.72,32698179.25,0,895589.23,31802590.02,261.00,2.18,32000000,,59.58,94.11,57.03,MU,-5.93
2022-02-18,90.80,94.53,94.68,88.90,90.80,19530500,96.72,63.87,93.29,85.77,,,,97.36,0.00,40.00,1.64,True,False,78.72,31704030.25,0,895589.23,30808441.02,261.00,-0.92,32000000,,53.34,85.84,62.52,MU,-6.50
2022-02-22,90.57,89.84,93.97,88.67,90.57,24825700,97.21,64.02,93.43,86.15,,,,97.36,0.00,36.00,1.29,True,False,78.72,31625990.23,0,895589.23,30730401.00,261.00,-1.17,32000000,,52.87,77.12,67.66,MU,-7.48
2022-02-23,87.31,91.47,91.87,87.07,87.31,19135400,97.26,64.91,91.69,86.48,,,,97.36,80.00,32.00,0.77,True,False,78.72,30519871.55,0,895589.23,29624282.32,261.00,-4.63,32000000,,46.63,66.92,71.46,MU,-9.06
2022-02-24,88.83,84.13,88.94,83.79,88.83,24472300,97.45,65.57,90.25,86.82,,,,97.36,76.00,28.00,0.52,True,False,78.72,31035608.91,0,895589.23,30140019.68,261.00,-3.01,32000000,,49.62,63.79,73.92,MU,-7.73
2022-02-25,90.10,87.96,90.48,87.28,90.10,15008700,97.42,67.33,89.52,87.39,,,,97.36,72.00,24.00,0.42,True,False,78.72,31466518.55,0,895589.23,30570929.32,261.00,-1.67,32000000,,52.03,63.04,74.81,MU,-5.81
2022-02-28,88.86,88.45,89.75,87.16,88.86,17269800,97.19,69.22,89.13,87.87,,,,97.36,68.00,20.00,0.25,True,False,78.72,31045787.57,0,549035.23,30496752.34,264.00,-2.98,32000000,week +buy 50% ,49.53,63.86,74.88,MU,-6.04
2022-03-01,86.26,88.56,89.84,84.66,86.26,20794800,97.07,70.06,88.27,88.07,,,,97.36,64.00,16.00,-0.06,True,False,78.72,31153467.91,0,1549035.23,29604432.69,264.00,-5.60,33000000,Monthly invest,44.69,55.56,73.64,MU,-7.18
2022-03-02,93.30,87.17,94.07,87.03,93.30,28398700,97.40,71.19,89.47,88.66,,,,97.36,60.00,12.00,0.25,True,False,78.72,33569596.26,0,1549035.23,32020561.03,264.00,1.73,33000000,,56.96,59.33,71.82,MU,-5.58
2022-03-03,89.18,91.62,92.19,88.39,89.18,22099800,97.42,71.84,89.54,88.89,,,,97.36,56.00,8.00,0.13,True,False,78.72,32155611.23,0,1549035.23,30606576.00,264.00,-2.56,33000000,,49.97,58.46,68.80,MU,-6.03
2022-03-04,81.91,87.42,87.42,80.52,81.91,28211500,97.43,71.82,87.90,88.89,,,,97.36,52.00,4.00,-0.47,False,False,78.72,29660548.60,0,1549035.23,28111513.37,264.00,-10.12,33000000,,40.52,49.76,64.37,MU,-6.74
2022-03-07,75.70,81.76,82.97,75.63,75.70,26715500,98.39,69.08,85.27,88.62,,,,97.36,48.00,0.00,-1.29,False,False,75.70,27529274.20,0,860165.25,26669108.94,271.00,-16.58,33000000,week +buy 50% ,34.52,22.94,58.08,MU,-9.33
2022-03-08,77.16,76.25,80.25,73.93,77.16,28343200,98.90,67.50,83.45,88.43,,,,97.36,44.00,100.00,-1.64,False,False,75.70,28043634.66,0,860165.25,27183469.41,271.00,-15.02,33000000,,36.89,9.02,51.27,MU,-9.98
2022-03-09,79.44,79.97,80.49,77.54,79.44,19647900,99.24,66.12,80.68,88.20,,,,97.36,40.00,96.00,-1.61,False,False,75.70,28846877.96,0,860165.25,27986712.70,271.00,-12.59,33000000,,40.51,13.02,45.88,MU,-7.69
2022-03-10,75.72,77.74,77.74,73.81,75.72,21692000,99.88,62.97,77.99,87.58,,,,97.36,36.00,100.00,-1.78,False,False,75.70,27536321.61,0,860165.25,26676156.35,271.00,-16.56,33000000,,36.80,15.71,41.07,MU,-8.09
2022-03-11,72.82,76.66,76.70,72.64,72.82,22786500,100.43,59.15,76.17,86.67,,,,97.36,32.00,100.00,-2.02,False,False,72.82,26514651.25,0,860165.25,25654486.00,271.00,-19.65,33000000,,34.17,11.20,35.89,MU,-9.21
2022-03-14,69.40,71.75,72.48,68.96,69.40,24893400,101.24,54.48,74.91,85.65,,,,97.36,28.00,100.00,-2.34,False,False,69.40,25309785.96,0,499285.24,24810500.72,275.00,-23.30,33000000,week +buy 50% ,31.33,3.59,29.86,MU,-9.84
2022-03-15,73.11,70.05,73.53,68.34,73.11,22851000,101.18,52.07,74.10,84.81,,,,97.36,24.00,100.00,-2.11,False,False,69.40,26636110.60,0,499285.24,26136825.36,275.00,-19.28,33000000,,37.41,6.43,24.95,MU,-7.92
2022-03-16,79.67,76.47,79.71,76.15,79.67,35742800,99.67,52.65,74.14,84.00,,,,97.36,20.00,96.00,-1.31,False,False,69.40,28981309.53,0,499285.24,28482024.29,275.00,-12.18,33000000,,46.43,19.60,20.97,MU,-5.92
