Date,price,Open,High,Low,Close,Volume,bb_upper_ta,bb_lower_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,aroon_up_ta,aroon_down_ta,ppo_histogram,SMA_20_turn,SMA_60_turn,Recent_low,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,stochk_ta,stochd_ta,stock_ticker,rate_vs
2019-01-02,20.67,20.41,21.01,19.92,20.67,174879000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.67,0.00,0.00,0.00,False,False,20.67,1000000.00,0,1000000.00,0.00,0.00,0.00,1000000,Monthly invest,0.00,0.00,0.00,TSLA,0.00
2019-01-03,20.02,20.47,20.63,19.83,20.02,104478000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.67,0.00,0.00,-0.20,False,False,20.02,1000000.00,0,1000000.00,0.00,0.00,0.00,1000000,,0.00,0.00,0.00,TSLA,0.00
2019-01-04,21.18,20.40,21.20,20.18,21.18,110911500,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.18,0.00,0.00,0.04,False,False,20.02,1000000.00,0,1000000.00,0.00,0.00,0.00,1000000,,0.00,0.00,0.00,TSLA,0.00
2019-01-07,22.33,21.45,22.45,21.18,22.33,113268000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.33,0.00,0.00,0.54,False,False,20.02,1000000.00,0,1000000.00,0.00,0.00,0.00,1000000,,0.00,0.00,0.00,TSLA,0.00
2019-01-08,22.36,22.80,22.93,21.80,22.36,105127500,0.00,0.00,21.31,0.00,0.00,0.00,0.00,22.36,0.00,0.00,0.83,False,False,20.02,1000000.00,0,1000000.00,0.00,0.00,0.00,1000000,,0.00,0.00,0.00,TSLA,0.00
2019-01-09,22.57,22.37,22.90,22.10,22.57,81493500,0.00,0.00,21.69,0.00,0.00,0.00,0.00,22.57,0.00,0.00,1.03,False,False,20.02,1000000.00,0,1000000.00,0.00,0.00,0.00,1000000,,0.00,0.00,0.00,TSLA,0.00
2019-01-10,23.00,22.29,23.03,22.12,23.00,90846000,0.00,0.00,22.29,0.00,0.00,0.00,0.00,23.00,0.00,0.00,1.21,False,False,20.02,1000000.00,0,1000000.00,0.00,0.00,0.00,1000000,,0.00,0.00,0.00,TSLA,0.00
2019-01-11,23.15,22.81,23.23,22.58,23.15,75586500,0.00,0.00,22.68,0.00,0.00,0.00,0.00,23.15,0.00,0.00,1.30,False,False,20.02,1000000.00,0,1000000.00,0.00,0.00,0.00,1000000,,0.00,0.00,0.00,TSLA,0.00
2019-01-14,22.29,22.83,22.83,22.27,22.29,78709500,0.00,0.00,22.67,0.00,0.00,0.00,0.00,23.15,0.00,0.00,1.01,False,False,20.02,997536.59,0,504853.93,492682.66,17.00,-0.25,1000000,week +buy 50% ,0.00,0.00,0.00,TSLA,-0.15
2019-01-15,22.96,22.33,23.25,22.30,22.96,90849000,0.00,0.00,22.79,0.00,0.00,0.00,0.00,23.15,0.00,0.00,0.97,False,False,20.02,1012314.13,0,504853.93,507460.20,17.00,1.23,1000000,,0.00,0.00,0.00,TSLA,0.21
2019-01-16,23.07,22.99,23.47,22.90,23.07,70375500,0.00,0.00,22.89,0.00,0.00,0.00,0.00,23.15,0.00,0.00,0.90,False,False,20.02,1014700.93,0,504853.93,509847.00,17.00,1.47,1000000,,0.00,0.00,0.00,TSLA,0.28
2019-01-17,23.15,23.08,23.43,22.94,23.15,55150500,0.00,0.00,22.93,0.00,0.00,0.00,0.00,23.15,0.00,0.00,0.81,False,False,20.02,1016557.31,0,504853.93,511703.38,17.00,1.66,1000000,,0.00,0.00,0.00,TSLA,0.51
2019-01-18,20.15,21.53,21.81,19.98,20.15,362262000,0.00,0.00,22.33,0.00,0.00,0.00,0.00,23.15,0.00,0.00,-0.17,False,False,20.02,950183.67,0,504853.93,445329.74,17.00,-4.98,1000000,,0.00,0.00,0.00,TSLA,0.93
2019-01-22,19.93,20.32,20.53,19.70,19.93,181000500,0.00,0.00,21.85,0.00,0.00,0.00,0.00,23.15,0.00,0.00,-0.86,False,False,19.93,945262.71,0,504853.93,440408.78,17.00,-5.47,1000000,,0.00,0.00,0.00,TSLA,0.51
2019-01-23,19.17,19.50,19.63,18.78,19.17,187950000,0.00,0.00,21.10,0.00,0.00,0.00,0.00,23.15,0.00,0.00,-1.50,False,False,19.17,928569.87,0,504853.93,423715.94,17.00,-7.14,1000000,,31.96,0.00,0.00,TSLA,0.55
2019-01-24,19.43,18.87,19.58,18.62,19.43,120183000,0.00,0.00,20.37,0.00,0.00,0.00,0.00,23.15,0.00,0.00,-1.77,False,False,19.17,934345.33,0,504853.93,429491.40,17.00,-6.57,1000000,,34.83,0.00,0.00,TSLA,0.58
2019-01-25,19.80,19.63,19.90,19.30,19.80,108744000,0.00,0.00,19.70,0.00,0.00,0.00,0.00,23.15,0.00,0.00,-1.74,False,False,19.17,942492.89,0,504853.93,437638.96,17.00,-5.75,1000000,,38.75,0.00,0.00,TSLA,0.85
2019-01-28,19.76,19.53,19.83,19.18,19.76,96349500,0.00,0.00,19.62,0.00,0.00,0.00,0.00,23.15,0.00,0.00,-1.66,False,False,19.17,940364.59,0,272521.64,667842.94,26.00,-5.96,1000000,week +buy 50% ,38.45,0.00,0.00,TSLA,0.45
2019-01-29,19.83,19.68,19.90,19.45,19.83,69325500,0.00,0.00,19.60,0.00,0.00,0.00,0.00,23.15,0.00,0.00,-1.50,False,False,19.17,942798.19,0,272521.64,670276.54,26.00,-5.72,1000000,,39.27,0.00,0.00,TSLA,0.37
2019-01-30,20.58,20.03,20.60,19.90,20.58,168754500,24.13,15.55,19.88,21.27,0.00,0.00,0.00,23.15,0.00,0.00,-1.09,False,False,19.17,968283.39,0,272521.64,695761.74,26.00,-3.17,1000000,,47.22,0.00,0.00,TSLA,1.37
2019-01-31,20.47,20.07,20.77,19.60,20.47,188538000,24.13,15.52,20.09,21.26,0.00,0.00,0.00,23.15,0.00,0.00,-0.81,False,False,19.17,964340.04,0,272521.64,691818.40,26.00,-3.57,1000000,,46.21,0.00,0.00,TSLA,1.90
2019-02-01,20.81,20.36,21.07,20.23,20.81,109251000,24.12,15.65,20.29,21.30,0.00,0.00,0.00,23.15,0.00,0.00,-0.47,False,False,19.17,975358.35,0,136554.19,838804.16,31.00,-2.46,1000000,week +buy 50% Monthly invest,49.65,41.33,0.00,TSLA,1.95
2019-02-04,20.86,20.87,21.02,20.13,20.86,110281500,24.11,15.63,20.51,21.28,0.00,0.00,0.00,23.15,0.00,0.00,-0.22,False,False,19.17,976914.14,0,82048.76,894865.39,33.00,-2.31,1000000,week +buy 50% ,50.10,43.22,0.00,TSLA,2.41
2019-02-05,21.42,20.83,21.50,20.82,21.42,101142000,24.03,15.66,20.83,21.24,0.00,0.00,0.00,23.15,0.00,0.00,0.13,False,False,19.17,1000970.45,0,54059.17,946911.27,34.00,0.10,1000000,week +buy 50% ,55.43,49.78,0.00,TSLA,2.70
2019-02-06,21.15,21.31,21.62,21.04,21.15,75577500,23.92,15.69,20.94,21.18,0.00,0.00,0.00,23.15,0.00,0.00,0.27,False,False,19.17,988800.82,0,54059.17,934741.64,34.00,-1.12,1000000,week +buy 50% ,52.48,52.08,0.00,TSLA,2.62
2019-02-07,20.50,20.89,20.98,20.20,20.50,97809000,23.76,15.71,20.95,21.08,0.00,0.00,0.00,23.15,40.00,60.00,0.15,False,False,19.17,960055.44,0,27275.05,932780.39,35.00,-3.99,1000000,week +buy 50% ,46.25,49.61,0.00,TSLA,1.98
2019-02-08,20.39,20.46,20.50,19.90,20.39,87663000,23.49,15.86,20.86,20.94,0.00,0.00,0.00,23.15,36.00,56.00,0.04,False,False,19.17,954868.40,0,27275.05,927593.35,35.00,-4.51,1000000,,45.24,42.49,0.00,TSLA,2.07
2019-02-11,20.86,20.77,21.24,20.70,20.86,106945500,23.16,16.16,20.86,20.83,0.00,0.00,0.00,23.15,32.00,52.00,0.12,False,False,19.17,976223.10,0,27275.05,948948.05,35.00,-2.38,1000000,week +buy 50% ,50.10,40.48,0.00,TSLA,2.10
2019-02-12,20.79,21.08,21.21,20.64,20.79,82764000,22.99,16.28,20.74,20.75,0.00,0.00,0.00,23.15,28.00,48.00,0.14,True,False,19.17,973098.70,0,27275.05,945823.65,35.00,-2.69,1000000,,49.41,42.45,0.00,TSLA,2.94
2019-02-13,20.54,20.82,20.85,20.37,20.54,77124000,22.63,16.65,20.62,20.63,0.00,0.00,0.00,23.15,24.00,44.00,0.08,True,False,19.17,962057.35,0,27275.05,934782.30,35.00,-3.79,1000000,,46.94,43.54,0.00,TSLA,3.13
2019-02-14,20.25,20.23,20.45,20.07,20.25,78012000,22.15,17.19,20.57,20.49,0.00,0.00,0.00,23.15,20.00,40.00,-0.04,True,False,19.17,948710.70,0,27275.05,921435.65,35.00,-5.13,1000000,,44.08,39.46,44.44,TSLA,2.99
2019-02-15,20.53,20.30,20.53,20.26,20.53,58573500,21.48,18.13,20.59,20.36,0.00,0.00,0.00,23.15,16.00,36.00,-0.03,True,False,19.17,961177.70,0,27275.05,933902.65,35.00,-3.88,1000000,,47.31,44.47,44.76,TSLA,3.71
2019-02-19,20.38,20.44,20.77,20.36,20.38,62526000,21.49,18.15,20.50,20.37,0.00,0.00,0.00,23.15,12.00,32.00,-0.06,True,False,19.17,954383.00,0,27275.05,927107.95,35.00,-4.56,1000000,,45.76,50.77,45.51,TSLA,3.83
2019-02-20,20.17,20.29,20.42,19.93,20.17,107131500,21.48,18.19,20.37,20.38,0.00,0.00,0.00,23.15,8.00,28.00,-0.13,True,False,19.17,945040.44,0,27275.05,917765.39,35.00,-5.50,1000000,,43.64,56.73,46.21,TSLA,3.98
2019-02-21,19.42,20.12,20.22,19.37,19.42,133638000,21.45,18.30,20.15,20.40,0.00,0.00,0.00,23.15,4.00,24.00,-0.40,False,False,19.17,910672.70,0,27275.05,883397.65,35.00,-8.93,1000000,,36.87,45.66,45.57,TSLA,3.74
2019-02-22,19.65,19.63,19.77,19.47,19.65,86109000,21.42,18.38,20.03,20.41,0.00,0.00,0.00,23.15,0.00,20.00,-0.47,False,False,19.17,921228.70,0,27275.05,893953.65,35.00,-7.88,1000000,,39.95,32.48,43.85,TSLA,4.14
2019-02-25,19.92,19.86,20.19,19.80,19.92,99397500,21.41,18.41,19.91,20.41,0.00,0.00,0.00,23.15,0.00,16.00,-0.40,False,False,19.17,933544.00,0,27275.05,906268.95,35.00,-6.65,1000000,week +buy 50% ,43.42,25.28,42.13,TSLA,4.23
2019-02-26,19.86,19.48,20.13,19.25,19.86,128737500,21.41,18.44,19.80,20.42,0.00,0.00,0.00,23.15,0.00,12.00,-0.35,False,False,19.17,930783.66,0,27275.05,903508.61,35.00,-6.92,1000000,,42.82,24.97,40.58,TSLA,4.19
2019-02-27,20.98,20.12,21.09,20.04,20.98,167758500,21.46,18.52,19.96,20.48,0.00,0.00,0.00,23.15,44.00,8.00,0.07,False,False,19.17,981986.44,0,27275.05,954711.39,35.00,-1.80,1000000,,55.15,43.01,40.64,TSLA,4.15
2019-02-28,21.33,21.26,21.33,20.72,21.33,157810500,21.56,18.42,20.35,20.51,0.00,0.00,0.00,23.15,40.00,4.00,0.45,False,False,19.17,997577.70,0,27275.05,970302.65,35.00,-0.24,1000000,,58.11,62.18,42.50,TSLA,4.00
2019-03-01,19.65,20.46,20.48,19.46,19.65,343671000,21.58,18.25,20.35,20.47,0.00,0.00,0.00,23.15,36.00,0.00,0.14,False,False,19.17,921471.35,0,27275.05,894196.30,35.00,-7.85,1000000,week +buy 50% Monthly invest,43.14,59.30,44.49,TSLA,4.45
2019-03-04,19.02,19.87,19.93,18.85,19.02,256452000,21.65,17.85,20.17,20.38,0.00,0.00,0.00,23.15,32.00,100.00,-0.25,False,False,19.02,892867.05,0,27275.05,865592.00,35.00,-10.71,1000000,week +buy 50% ,39.06,36.97,43.74,TSLA,4.20
2019-03-05,18.44,18.80,18.93,18.01,18.44,281470500,21.76,17.26,19.88,20.26,0.00,0.00,0.00,23.15,28.00,100.00,-0.66,False,False,18.44,866113.10,0,27275.05,838838.05,35.00,-13.39,1000000,week +buy 50% ,35.67,11.70,39.83,TSLA,4.12
2019-03-06,18.42,18.43,18.77,18.29,18.42,155032500,21.72,16.90,19.37,20.11,0.00,0.00,0.00,23.15,24.00,96.00,-0.89,False,False,18.42,865203.05,0,27275.05,837928.00,35.00,-13.48,1000000,week +buy 50% ,35.56,9.82,35.14,TSLA,3.69
2019-03-07,18.44,18.59,18.98,18.28,18.44,141637500,21.66,16.60,18.79,19.98,0.00,0.00,0.00,23.15,20.00,92.00,-0.97,False,False,18.42,866264.70,0,27275.05,838989.65,35.00,-13.37,1000000,week +buy 50% ,35.81,12.08,31.78,TSLA,3.16
2019-03-08,18.94,18.46,19.04,18.39,18.94,132294000,21.62,16.45,18.65,19.90,0.00,0.00,0.00,23.15,16.00,88.00,-0.79,False,False,18.42,889166.40,0,27275.05,861891.35,35.00,-11.08,1000000,,41.23,17.49,30.28,TSLA,3.03
2019-03-11,19.39,18.90,19.42,18.70,19.39,110884500,21.57,16.40,18.73,19.85,0.00,0.00,0.00,23.15,12.00,84.00,-0.48,False,False,18.42,909732.40,0,27275.05,882457.35,35.00,-9.03,1000000,week +buy 50% ,45.67,27.62,30.51,TSLA,3.98
2019-03-12,18.89,19.10,19.20,18.74,18.89,112561500,21.46,16.34,18.82,19.75,0.00,0.00,0.00,23.15,8.00,80.00,-0.40,False,False,18.42,886800.40,0,27275.05,859525.35,35.00,-11.32,1000000,,41.87,32.14,31.23,TSLA,4.22
2019-03-13,19.26,18.93,19.47,18.85,19.26,102670500,21.32,16.37,18.99,19.67,0.00,0.00,0.00,23.15,4.00,76.00,-0.19,False,False,18.42,903787.05,0,27275.05,876512.00,35.00,-9.62,1000000,,45.49,35.36,30.47,TSLA,4.67
2019-03-14,19.33,19.50,19.69,19.22,19.33,106551000,21.22,16.40,19.16,19.61,0.00,0.00,0.00,23.15,0.00,72.00,-0.01,False,False,18.42,906820.40,0,27275.05,879545.35,35.00,-9.32,1000000,,46.13,34.72,27.72,TSLA,4.65
2019-03-15,18.36,18.90,18.91,18.29,18.36,221782500,21.18,16.19,19.05,19.52,0.00,0.00,0.00,23.15,56.00,68.00,-0.20,False,False,18.36,862746.05,0,27275.05,835471.00,35.00,-13.73,1000000,,38.93,29.43,24.73,TSLA,4.98
2019-03-18,17.97,18.40,18.54,17.82,17.97,154215000,21.12,15.93,18.76,19.39,0.00,0.00,0.00,23.15,52.00,100.00,-0.42,False,False,17.97,844728.05,0,27275.05,817453.00,35.00,-15.53,1000000,week +buy 50% ,36.43,18.21,22.86,TSLA,5.22
2019-03-19,17.83,17.83,18.22,17.56,17.83,177009000,21.06,15.68,18.55,19.26,0.00,0.00,0.00,23.15,48.00,100.00,-0.57,False,False,17.83,838600.70,0,27275.05,811325.65,35.00,-16.14,1000000,,35.59,7.31,22.42,TSLA,5.24
2019-03-20,18.24,17.98,18.33,17.75,18.24,103623000,20.96,15.58,18.35,19.17,0.00,0.00,0.00,23.15,44.00,96.00,-0.48,False,False,17.83,857195.05,0,27275.05,829920.00,35.00,-14.28,1000000,,40.09,9.73,22.41,TSLA,5.00
2019-03-21,18.27,18.17,18.43,17.90,18.27,89206500,20.94,15.44,18.13,19.11,0.00,0.00,0.00,23.15,40.00,92.00,-0.36,False,False,17.83,858469.05,0,27275.05,831194.00,35.00,-14.15,1000000,,40.40,14.57,22.66,TSLA,5.39
2019-03-22,17.64,18.17,18.19,17.60,17.64,131184000,20.93,15.16,17.99,19.01,0.00,0.00,0.00,23.15,36.00,88.00,-0.46,False,False,17.64,829682.66,0,27275.05,802407.61,35.00,-17.03,1000000,,35.92,12.83,22.19,TSLA,4.10
