Date,price,Open,High,Low,Close,Volume ,bb_upper_ta,bb_lower_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,aroon_up_ta,aroon_downp_ta,ppo_histogram,SMA_20_turn,SMA_60_turn,Recent_low,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,stochk_ta,stochd_ta,stock_ticker,rate_vs
2022-01-03,231.22,228.39,233.37,228.07,231.22,1519300,,,,,,,,231.22,,,0.00,False,False,231.22,31000000.00,0,15670113.93,15329886.07,51.00,0.00,31000000,week +buy 50% Monthly invest,,,,NXPI,0.00
2022-01-04,232.87,232.41,234.90,225.46,232.87,1965000,,,,,,,,232.87,,,0.05,False,False,231.22,31109394.60,0,15670113.93,15439280.67,51.00,0.35,31000000,,,,,NXPI,-0.02
2022-01-05,224.57,231.75,234.28,224.26,224.57,1963500,,,,,,,,232.87,,,-0.16,False,False,224.57,30559105.40,0,15670113.93,14888991.46,51.00,-1.42,31000000,,,,,NXPI,-0.97
2022-01-06,226.96,225.50,228.76,224.11,226.96,1957800,,,,,,,,232.87,,,-0.21,False,False,224.57,30717562.40,0,15670113.93,15047448.46,51.00,-0.91,31000000,,,,,NXPI,-1.04
2022-01-07,221.33,228.00,229.99,219.88,221.33,1760200,,,227.39,,,,,232.87,,,-0.39,False,False,221.33,30344293.07,0,15670113.93,14674179.13,51.00,-2.12,31000000,,,,,NXPI,-1.21
2022-01-10,221.83,220.05,222.14,214.70,221.83,1926500,,,225.51,,,,,232.87,,,-0.47,False,False,221.33,30377443.07,0,7883880.86,22493562.20,78.00,-2.01,31000000,week +buy 50% ,,,,NXPI,-1.27
2022-01-11,227.54,222.67,227.75,220.76,227.54,1755300,,,224.45,,,,,232.87,,,-0.33,False,False,221.33,30956436.15,0,7883880.86,23072555.29,78.00,-0.14,31000000,,,,,NXPI,-0.63
2022-01-12,229.02,229.06,231.40,225.86,229.02,1263000,,,225.34,,,,,232.87,,,-0.18,False,False,221.33,31106509.27,0,7883880.86,23222628.41,78.00,0.34,31000000,,,,,NXPI,-0.40
2022-01-13,221.86,231.99,232.36,220.60,221.86,2911000,,,224.32,,,,,232.87,,,-0.27,False,False,221.33,30380484.96,0,7883880.86,22496604.10,78.00,-2.00,31000000,,,,,NXPI,-1.43
2022-01-14,225.29,218.71,225.39,218.07,225.29,1722900,,,225.11,,,,,232.87,,,-0.22,False,False,221.33,30728286.15,0,7883880.86,22844405.29,78.00,-0.88,31000000,,,,,NXPI,-1.41
2022-01-18,217.42,220.00,221.17,216.74,217.42,2348200,,,224.23,,,,,232.87,,,-0.39,False,False,217.42,29930268.66,0,7883880.86,22046387.80,78.00,-3.45,31000000,,,,,NXPI,-2.70
2022-01-19,210.95,217.94,220.45,210.78,210.95,1888300,,,220.91,,,,,232.87,,,-0.66,False,False,210.95,29274210.56,0,7883880.86,21390329.70,78.00,-5.57,31000000,,,,,NXPI,-3.45
2022-01-20,199.61,208.00,211.77,199.41,199.61,2885000,,,215.03,,,,,232.87,,,-1.11,False,False,199.61,28124334.96,0,7883880.86,20240454.10,78.00,-9.28,31000000,,,,,NXPI,-4.24
2022-01-21,199.95,197.33,207.73,196.80,199.95,3812000,,,210.64,,,,,232.87,,,-1.33,False,False,199.61,28158810.56,0,7883880.86,20274929.70,78.00,-9.17,31000000,,,,,NXPI,-5.63
2022-01-24,203.07,195.83,203.47,188.07,203.07,3738900,,,206.20,,,,,232.87,,,-1.30,False,False,199.61,28475179.57,0,4188006.74,24287172.84,92.00,-8.14,31000000,week +buy 50% ,27.23,,,NXPI,-5.34
2022-01-25,194.77,197.20,199.88,193.39,194.77,3855600,,,201.67,,,,,232.87,,,-1.45,False,False,194.77,27482499.21,0,4188006.74,23294492.48,92.00,-11.35,31000000,,22.57,,,NXPI,-6.33
2022-01-26,196.96,200.45,205.25,193.54,196.96,3470600,,,198.87,,,,,232.87,,,-1.39,False,False,194.77,27744423.57,0,4188006.74,23556416.84,92.00,-10.50,31000000,,26.16,,,NXPI,-6.51
2022-01-27,187.96,200.87,201.02,186.39,187.96,3786000,,,196.54,,,,,232.87,,,-1.54,False,False,187.96,26668023.57,0,4188006.74,22480016.84,92.00,-13.97,31000000,,21.70,,,NXPI,-6.91
2022-01-28,189.45,186.48,189.53,180.12,189.45,4949100,,,194.44,,,,,232.87,,,-1.49,False,False,187.96,26846226.38,0,4188006.74,22658219.64,92.00,-13.40,31000000,,24.01,,,NXPI,-4.96
2022-01-31,205.44,190.39,205.90,190.00,205.44,5679900,242.38,155.45,194.92,213.40,,,,232.87,,,-0.86,False,False,187.96,28758630.98,0,2318502.72,26440128.26,99.00,-7.23,31000000,week +buy 50% ,43.32,,,NXPI,-3.46
2022-02-01,208.20,208.99,210.99,200.01,208.20,4066200,240.11,156.53,197.60,212.25,,,,232.87,,,-0.31,False,False,187.96,30113842.33,0,3318502.72,26795339.61,99.00,-5.89,32000000,Monthly invest,45.87,,,NXPI,-2.79
2022-02-02,210.35,209.63,211.83,205.68,210.35,2863900,237.33,158.71,200.28,211.13,,,,232.87,,,0.16,False,False,187.96,30390548.49,0,3318502.72,27072045.77,99.00,-5.03,32000000,,47.85,51.10,,NXPI,-1.97
2022-02-03,198.34,206.72,208.80,197.80,198.34,4263600,235.82,157.80,202.36,209.82,,,,232.87,,,0.10,False,False,187.96,28844860.20,0,3318502.72,25526357.49,99.00,-9.86,32000000,,39.24,47.32,,NXPI,-4.00
2022-02-04,198.12,196.97,200.11,190.79,198.12,3205400,233.61,157.91,204.09,208.37,,,,232.87,,,0.08,False,False,187.96,28816546.07,0,3318502.72,25498043.36,99.00,-9.95,32000000,,39.10,41.72,,NXPI,-3.60
2022-02-07,196.92,198.40,201.91,196.06,196.92,2169500,232.12,157.22,202.39,207.15,,,,232.87,,,0.06,False,False,187.96,28662106.46,0,1782526.73,26879579.73,105.00,-10.43,32000000,week +buy 50% ,38.31,33.83,,NXPI,-3.88
2022-02-08,202.53,197.29,203.32,196.09,202.53,2306000,230.29,157.99,201.25,206.19,,,,232.87,4.00,72.00,0.25,False,False,187.96,29427871.60,0,1782526.73,27645344.86,105.00,-8.04,32000000,,44.04,36.50,,NXPI,-3.15
2022-02-09,209.76,205.49,210.00,200.50,209.76,3113000,227.41,161.07,201.13,205.30,,,,232.87,0.00,68.00,0.61,False,False,187.96,30414766.05,0,1782526.73,28632239.32,105.00,-4.95,32000000,,50.43,43.93,,NXPI,-1.81
2022-02-10,199.05,204.36,209.62,198.13,199.05,2466800,223.17,165.05,201.28,203.80,,,,232.87,0.00,64.00,0.50,False,False,187.96,28952852.14,0,1782526.73,27170325.41,105.00,-9.52,32000000,,42.66,45.29,,NXPI,-3.44
2022-02-11,186.74,200.01,200.97,185.18,186.74,3738600,220.91,164.31,199.00,202.04,,,,232.87,20.00,60.00,0.04,False,False,186.74,27272537.42,0,1782526.73,25490010.68,105.00,-14.77,32000000,,35.82,35.87,,NXPI,-5.24
2022-02-14,185.88,187.84,191.67,183.97,185.88,2039900,216.94,166.33,196.79,200.07,,,,232.87,16.00,56.00,-0.26,False,False,185.88,27155147.42,0,1057594.71,26097552.70,108.00,-15.14,32000000,week +buy 50% ,35.40,21.63,,NXPI,-5.53
2022-02-15,196.62,190.50,196.90,189.21,196.62,2809900,213.95,169.20,195.61,199.03,,,,232.87,12.00,52.00,-0.06,False,False,185.88,28663042.01,0,1057594.71,27605447.30,108.00,-10.43,32000000,,44.32,23.19,38.04,NXPI,-4.08
2022-02-16,199.66,195.45,200.64,193.00,199.66,1969400,212.36,170.69,193.59,198.47,,,,232.87,8.00,48.00,0.19,False,False,185.88,29089859.28,0,1057594.71,28032264.56,108.00,-9.09,32000000,,46.57,38.86,36.81,NXPI,-3.98
2022-02-17,187.61,196.40,197.45,187.39,187.61,2762900,212.53,168.56,191.30,197.87,,,,232.87,4.00,44.00,-0.02,False,False,185.88,27398038.85,0,1057594.71,26340444.14,108.00,-14.38,32000000,,39.72,42.05,36.29,NXPI,-5.93
2022-02-18,187.09,188.77,190.14,185.19,187.09,2691700,212.57,166.53,191.37,197.23,,,,232.87,0.00,40.00,-0.14,False,False,185.88,27325030.15,0,1057594.71,26267435.44,108.00,-14.61,32000000,,39.45,35.74,35.69,NXPI,-6.50
2022-02-22,187.24,185.18,191.61,183.91,187.24,2361700,212.12,165.06,191.64,196.43,,,,232.87,0.00,36.00,-0.18,False,False,185.88,27346091.42,0,1057594.71,26288496.70,108.00,-14.54,32000000,,39.58,22.68,34.57,NXPI,-7.48
2022-02-23,185.15,190.48,194.60,185.03,185.15,2612200,212.39,163.08,189.35,195.95,,,,232.87,0.00,32.00,-0.24,False,False,185.15,27052653.87,0,1057594.71,25995059.16,108.00,-15.46,32000000,,38.36,20.10,32.93,NXPI,-9.06
2022-02-24,191.42,179.12,191.73,178.31,191.42,3208600,212.22,162.59,187.70,195.68,,,,232.87,0.00,100.00,-0.03,False,False,185.15,27932962.43,0,1057594.71,26875367.72,108.00,-12.71,32000000,,43.91,25.81,31.12,NXPI,-7.73
2022-02-25,194.20,190.49,194.32,185.58,194.20,2058600,212.17,163.62,189.02,195.99,,,,232.87,36.00,96.00,0.23,False,False,185.15,28323274.29,0,1057594.71,27265679.58,108.00,-11.49,32000000,,46.22,34.13,30.01,NXPI,-5.81
2022-02-28,190.12,191.43,192.73,186.73,190.12,2741100,212.15,163.76,189.63,196.02,,,,232.87,32.00,92.00,0.27,False,False,185.15,27750442.01,0,563282.73,27187159.28,110.00,-13.28,32000000,week +buy 50% ,43.40,40.58,30.48,NXPI,-6.04
2022-03-01,181.18,189.61,189.99,179.23,181.18,2997800,211.56,161.31,188.41,194.81,,,,232.87,28.00,88.00,0.01,False,False,181.18,27472021.73,0,1563282.73,25908739.00,110.00,-16.75,33000000,Monthly invest,37.93,30.40,31.35,NXPI,-7.18
2022-03-02,188.35,183.02,190.47,182.63,188.35,3191800,209.60,162.25,189.05,193.82,,,,232.87,24.00,84.00,0.11,False,False,181.18,28497333.59,0,1563282.73,26934050.86,110.00,-13.64,33000000,,44.02,24.58,31.49,NXPI,-5.58
2022-03-03,184.70,189.42,189.92,184.05,184.70,2591600,206.84,163.93,187.71,192.53,,,,232.87,20.00,80.00,0.08,False,False,181.18,27975382.30,0,1563282.73,26412099.57,110.00,-15.23,33000000,,41.77,19.56,29.56,NXPI,-6.03
2022-03-04,176.45,182.48,183.23,174.16,176.45,3190700,207.08,160.15,184.16,191.44,,,,232.87,16.00,100.00,-0.20,False,False,176.45,26795632.30,0,1563282.73,25232349.57,110.00,-18.80,33000000,,37.15,18.84,27.24,NXPI,-6.74
