Date,price,Open,High,Low,Close,Volume ,bb_upper_ta,bb_lower_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,aroon_up_ta,aroon_downp_ta,ppo_histogram,SMA_20_turn,SMA_60_turn,Recent_low,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,stochk_ta,stochd_ta,stock_ticker,rate_vs
2022-01-03,233.54,250.16,252.11,232.23,233.54,1427500,,,,,,,,233.54,,,0.00,False,False,233.54,31000000.00,0,15516298.46,15483701.54,51.00,0.00,31000000,week +buy 50% Monthly invest,,,,BILL,0.00
2022-01-04,218.42,235.09,235.09,200.57,218.42,4029900,,,,,,,,233.54,,,-0.42,False,False,218.42,29997544.33,0,15516298.46,14481245.87,51.00,-3.23,31000000,,,,,BILL,-0.02
2022-01-05,202.29,211.03,220.95,201.02,202.29,2303200,,,,,,,,233.54,,,-1.11,False,False,202.29,28928125.00,0,15516298.46,13411826.54,51.00,-6.68,31000000,,,,,BILL,-0.97
2022-01-06,202.90,201.00,210.70,194.22,202.90,1960000,,,,,,,,233.54,,,-1.47,False,False,202.29,28968568.07,0,15516298.46,13452269.60,51.00,-6.55,31000000,,,,,BILL,-1.04
2022-01-07,201.93,202.80,214.63,197.33,201.93,1403800,,,211.82,,,,,233.54,,,-1.66,False,False,201.93,28904257.00,0,15516298.46,13387958.54,51.00,-6.76,31000000,,,,,BILL,-1.21
2022-01-10,200.99,193.88,202.16,177.12,200.99,3538900,,,205.31,,,,,233.54,,,-1.71,False,False,200.99,28841935.80,0,7938975.28,20902960.52,80.00,-6.96,31000000,week +buy 50% ,,,,BILL,-1.27
2022-01-11,212.32,205.00,215.12,201.29,212.32,2380600,,,204.09,,,,,233.54,,,-1.32,False,False,200.99,30020256.00,0,7938975.28,22081280.73,80.00,-3.16,31000000,,,,,BILL,-0.63
2022-01-12,205.00,212.32,220.00,203.12,205.00,2026200,,,204.63,,,,,233.54,,,-1.20,False,False,200.99,29258975.28,0,7938975.28,21320000.00,80.00,-5.62,31000000,,,,,BILL,-0.40
2022-01-13,183.36,205.01,205.25,183.07,183.36,2751700,,,200.72,,,,,233.54,,,-1.70,False,False,183.36,27008415.38,0,7938975.28,19069440.10,80.00,-12.88,31000000,,,,,BILL,-1.43
2022-01-14,181.12,183.99,187.75,174.29,181.12,2382600,,,196.56,,,,,233.54,,,-1.98,False,False,181.12,26775454.76,0,7938975.28,18836479.48,80.00,-13.63,31000000,,,,,BILL,-1.41
2022-01-18,174.01,176.03,182.61,171.05,174.01,2125300,,,191.16,,,,,233.54,,,-2.28,False,False,174.01,26036014.76,0,7938975.28,18097039.48,80.00,-16.01,31000000,,,,,BILL,-2.70
