Date,price,Open,High,Low,Close,Volume,bb_upper_ta,bb_lower_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,aroon_up_ta,aroon_downp_ta,ppo_histogram,SMA_20_turn,SMA_60_turn,Recent_low,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,stochk_ta,stochd_ta,stock_ticker,rate_vs
2022-01-03,180.95,183.03,183.34,179.02,180.95,478100,0.00,0.00,0.00,0.00,0.00,0.00,0.00,180.95,0.00,0.00,0.00,False,False,180.95,31000000.00,0,15709725.25,15290274.75,65.00,0.00,31000000,week +buy 50% Monthly invest,0.00,0.00,0.00,BR,0.00
2022-01-04,180.57,180.58,181.68,179.24,180.57,641300,0.00,0.00,0.00,0.00,0.00,0.00,0.00,180.95,0.00,0.00,-0.01,False,False,180.57,30967890.84,0,15709725.25,15258165.59,65.00,-0.10,31000000,,0.00,0.00,0.00,BR,-0.02
2022-01-05,177.46,180.45,181.17,177.41,177.46,402900,0.00,0.00,0.00,0.00,0.00,0.00,0.00,180.95,0.00,0.00,-0.13,False,False,177.46,30705095.84,0,15709725.25,14995370.59,65.00,-0.95,31000000,,0.00,0.00,0.00,BR,-0.97
2022-01-06,174.27,176.42,177.71,172.38,174.27,548800,0.00,0.00,0.00,0.00,0.00,0.00,0.00,180.95,0.00,0.00,-0.31,False,False,174.27,30435540.59,0,15709725.25,14725815.34,65.00,-1.82,31000000,,0.00,0.00,0.00,BR,-1.04
2022-01-07,171.50,173.63,173.66,171.47,171.50,428900,0.00,0.00,176.95,0.00,0.00,0.00,0.00,180.95,0.00,0.00,-0.51,False,False,171.50,30201475.25,0,15709725.25,14491750.00,65.00,-2.58,31000000,,0.00,0.00,0.00,BR,-1.21
2022-01-10,168.25,169.37,169.71,166.28,168.25,491400,0.00,0.00,174.41,0.00,0.00,0.00,0.00,180.95,0.00,0.00,-0.72,False,False,168.25,29926850.25,0,8054350.25,21872500.00,100.00,-3.46,31000000,week +buy 50% ,0.00,0.00,0.00,BR,-1.27
2022-01-11,167.94,167.80,168.78,165.19,167.94,752400,0.00,0.00,171.88,0.00,0.00,0.00,0.00,180.95,0.00,0.00,-0.82,False,False,167.94,29886550.51,0,8054350.25,21832200.26,100.00,-3.59,31000000,,0.00,0.00,0.00,BR,-0.63
2022-01-12,170.44,168.76,170.75,167.53,170.44,754600,0.00,0.00,170.48,0.00,0.00,0.00,0.00,180.95,0.00,0.00,-0.75,False,False,167.94,30211550.51,0,8054350.25,22157200.26,100.00,-2.54,31000000,,0.00,0.00,0.00,BR,-0.40
2022-01-13,163.48,170.86,171.35,162.97,163.48,779800,0.00,0.00,168.32,0.00,0.00,0.00,0.00,180.95,0.00,0.00,-0.92,False,False,163.48,29306749.73,0,8054350.25,21252399.48,100.00,-5.46,31000000,,0.00,0.00,0.00,BR,-1.43
2022-01-14,160.06,162.11,162.59,158.24,160.06,650200,0.00,0.00,166.03,0.00,0.00,0.00,0.00,180.95,0.00,0.00,-1.10,False,False,160.06,28862149.99,0,8054350.25,20807799.74,100.00,-6.90,31000000,,0.00,0.00,0.00,BR,-1.41
2022-01-18,159.92,157.97,160.02,156.42,159.92,697600,0.00,0.00,164.37,0.00,0.00,0.00,0.00,180.95,0.00,0.00,-1.15,False,False,159.92,28843949.99,0,8054350.25,20789599.74,100.00,-6.96,31000000,,0.00,0.00,0.00,BR,-2.70
