Date,price,Open,High,Low,Close,Volume,bb_upper_ta,bb_lower_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,aroon_up_ta,aroon_down_ta,ppo_histogram,SMA_20_turn,SMA_60_turn,Recent_low,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,stochk_ta,stochd_ta,stock_ticker,rate_vs
2019-01-02,32.52,29.82,32.69,29.29,32.52,11890300,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.52,0.00,0.00,0.00,False,False,32.52,1000000.00,0,1000000.00,0.00,0.00,0.00,1000000,Monthly invest,0.00,0.00,0.00,ROKU,0.00
2019-01-03,30.10,31.87,32.18,29.50,30.10,14989400,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.52,0.00,0.00,-0.48,False,False,30.10,1000000.00,0,1000000.00,0.00,0.00,0.00,1000000,,0.00,0.00,0.00,ROKU,0.00
2019-01-04,33.73,30.68,34.11,30.51,33.73,15505500,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.73,0.00,0.00,-0.03,False,False,30.10,1000000.00,0,1000000.00,0.00,0.00,0.00,1000000,,0.00,0.00,0.00,ROKU,0.00
2019-01-07,42.18,36.83,42.98,36.52,42.18,42253700,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.18,0.00,0.00,1.87,False,False,30.10,1000000.00,0,1000000.00,0.00,0.00,0.00,1000000,,0.00,0.00,0.00,ROKU,0.00
2019-01-08,40.88,43.98,44.48,37.91,40.88,44167700,0.00,0.00,35.88,0.00,0.00,0.00,0.00,42.18,0.00,0.00,2.66,False,False,30.10,1000000.00,0,1000000.00,0.00,0.00,0.00,1000000,,0.00,0.00,0.00,ROKU,0.00
2019-01-09,42.10,40.39,43.59,39.65,42.10,19848200,0.00,0.00,37.80,0.00,0.00,0.00,0.00,42.18,0.00,0.00,3.18,False,False,30.10,1000000.00,0,1000000.00,0.00,0.00,0.00,1000000,,0.00,0.00,0.00,ROKU,0.00
2019-01-10,40.16,41.11,42.71,40.01,40.16,17148800,0.00,0.00,39.81,0.00,0.00,0.00,0.00,42.18,0.00,0.00,2.96,False,False,30.10,1000000.00,0,1000000.00,0.00,0.00,0.00,1000000,,0.00,0.00,0.00,ROKU,0.00
2019-01-11,39.57,40.15,40.39,38.76,39.57,12528200,0.00,0.00,40.98,0.00,0.00,0.00,0.00,42.18,0.00,0.00,2.52,False,False,30.10,1000000.00,0,1000000.00,0.00,0.00,0.00,1000000,,0.00,0.00,0.00,ROKU,0.00
2019-01-14,39.46,38.89,41.34,38.60,39.46,11192700,0.00,0.00,40.43,0.00,0.00,0.00,0.00,42.18,0.00,0.00,2.06,False,False,30.10,997691.59,0,536009.60,461681.99,9.00,-0.23,1000000,week +buy 50% ,0.00,0.00,0.00,ROKU,-0.15
2019-01-15,40.49,40.03,41.28,39.31,40.49,10322200,0.00,0.00,40.36,0.00,0.00,0.00,0.00,42.18,0.00,0.00,1.80,False,False,30.10,1009742.63,0,536009.60,473733.02,9.00,0.97,1000000,,0.00,0.00,0.00,ROKU,0.21
2019-01-16,39.89,40.68,41.79,38.91,39.89,10778700,0.00,0.00,39.91,0.00,0.00,0.00,0.00,42.18,0.00,0.00,1.39,False,False,30.10,1002722.59,0,536009.60,466712.99,9.00,0.27,1000000,,0.00,0.00,0.00,ROKU,0.28
2019-01-17,41.63,39.56,42.07,39.26,41.63,14000700,0.00,0.00,40.21,0.00,0.00,0.00,0.00,42.18,0.00,0.00,1.31,False,False,30.10,1023080.61,0,536009.60,487071.01,9.00,2.31,1000000,,0.00,0.00,0.00,ROKU,0.51
2019-01-18,40.98,42.05,42.84,40.57,40.98,12690900,0.00,0.00,40.49,0.00,0.00,0.00,0.00,42.18,0.00,0.00,1.02,False,False,30.10,1015475.60,0,536009.60,479466.00,9.00,1.55,1000000,,0.00,0.00,0.00,ROKU,0.93
2019-01-22,39.91,40.21,41.18,39.42,39.91,6387000,0.00,0.00,40.58,0.00,0.00,0.00,0.00,42.18,0.00,0.00,0.57,False,False,30.10,1002956.60,0,536009.60,466947.00,9.00,0.30,1000000,,0.00,0.00,0.00,ROKU,0.51
2019-01-23,40.44,40.32,41.23,39.78,40.44,8159900,0.00,0.00,40.57,0.00,0.00,0.00,0.00,42.18,0.00,0.00,0.29,False,False,30.10,1009157.59,0,536009.60,473147.99,9.00,0.92,1000000,,62.77,0.00,0.00,ROKU,0.55
2019-01-24,43.29,40.41,43.52,40.33,43.29,13236100,0.00,0.00,41.25,0.00,0.00,0.00,0.00,43.29,0.00,0.00,0.51,False,False,30.10,1042502.61,0,536009.60,506493.01,9.00,4.25,1000000,,69.65,0.00,0.00,ROKU,0.58
2019-01-25,43.69,43.50,44.00,42.07,43.69,11226400,0.00,0.00,41.66,0.00,0.00,0.00,0.00,43.69,0.00,0.00,0.62,False,False,30.10,1047182.59,0,536009.60,511172.99,9.00,4.72,1000000,,70.48,0.00,0.00,ROKU,0.85
2019-01-28,43.86,42.26,43.91,41.27,43.86,9188400,0.00,0.00,42.24,0.00,0.00,0.00,0.00,43.86,0.00,0.00,0.62,False,False,30.10,1049171.61,0,536009.60,513162.01,9.00,4.92,1000000,,70.84,0.00,0.00,ROKU,0.45
2019-01-29,42.85,43.62,45.95,42.32,42.85,15778800,0.00,0.00,42.83,0.00,0.00,0.00,0.00,43.86,0.00,0.00,0.37,False,False,30.10,1037354.58,0,536009.60,501344.98,9.00,3.74,1000000,,65.68,0.00,0.00,ROKU,0.37
2019-01-30,44.13,43.51,44.34,42.90,44.13,7986300,47.47,25.34,43.56,40.09,0.00,0.00,0.00,44.13,0.00,0.00,0.34,True,False,30.10,1052330.61,0,536009.60,516321.01,9.00,5.23,1000000,,68.78,0.00,0.00,ROKU,1.37
2019-01-31,44.95,43.80,46.36,43.63,44.95,8078300,47.51,27.13,43.90,40.71,0.00,0.00,0.00,44.95,0.00,0.00,0.36,True,False,30.10,1061924.61,0,536009.60,525915.01,9.00,6.19,1000000,,70.62,0.00,0.00,ROKU,1.90
2019-02-01,45.21,45.02,45.70,44.51,45.21,5668600,46.51,31.40,44.20,41.47,0.00,0.00,0.00,45.21,0.00,0.00,0.33,True,False,30.10,1064966.59,0,536009.60,528956.99,9.00,6.50,1000000,Monthly invest,71.19,91.15,0.00,ROKU,1.95
2019-02-04,47.43,45.24,50.70,45.22,47.43,28407000,46.47,33.53,44.91,42.15,0.00,0.00,0.00,47.43,0.00,0.00,0.56,True,False,30.10,1090940.60,0,536009.60,554931.00,9.00,9.09,1000000,,75.61,87.11,0.00,ROKU,2.41
2019-02-05,48.16,48.50,49.40,47.17,48.16,11813100,47.50,32.36,45.98,42.45,0.00,0.00,0.00,48.16,0.00,0.00,0.71,True,False,30.10,1099481.60,0,536009.60,563472.00,9.00,9.95,1000000,,76.86,83.27,0.00,ROKU,2.70
2019-02-06,48.38,48.03,48.99,47.60,48.38,6243400,48.43,31.62,46.83,42.83,0.00,0.00,0.00,48.38,0.00,0.00,0.72,True,False,30.10,1102055.61,0,536009.60,566046.01,9.00,10.21,1000000,,77.24,79.30,0.00,ROKU,2.62
2019-02-07,46.86,47.66,47.86,45.01,46.86,10505800,48.93,31.35,47.21,43.07,0.00,0.00,0.00,48.38,88.00,0.00,0.41,True,False,30.10,1083053.25,0,291119.24,791934.02,13.00,8.31,1000000,week +buy 50% ,68.83,76.41,0.00,ROKU,1.98
2019-02-08,48.27,46.25,48.33,46.01,48.27,6471200,49.59,31.24,47.82,43.47,0.00,0.00,0.00,48.38,84.00,0.00,0.32,True,False,30.10,1106882.24,0,291119.24,815763.00,13.00,10.69,1000000,,71.89,76.34,0.00,ROKU,2.07
