Date,price,Open,High,Low,Close,Volume,bb_upper_ta,bb_lower_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,aroon_up_ta,aroon_down_ta,ppo_histogram,SMA_20_turn,SMA_60_turn,Recent_low,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,stochk_ta,stochd_ta,stock_ticker,rate_vs
2019-03-29,78.29,87.33,88.60,78.02,78.29,71485200,0.00,0.00,0.00,0.00,0.00,0.00,0.00,78.29,0.00,0.00,0.00,False,False,78.29,1000000.00,0,1000000.00,0.00,0.00,0.00,1000000,Monthly invest,0.00,0.00,0.00,LYFT,0.00
2019-04-01,69.01,74.90,75.00,67.78,69.01,41799300,0.00,0.00,0.00,0.00,0.00,0.00,0.00,78.29,0.00,0.00,-0.76,False,False,69.01,997757.17,0,549192.16,448565.01,5.00,-0.22,1000000,week +buy 50% Monthly invest,0.00,0.00,0.00,LYFT,0.00
2019-04-02,68.97,66.90,70.20,66.10,68.97,22483300,0.00,0.00,0.00,0.00,0.00,0.00,0.00,78.29,0.00,0.00,-1.21,False,False,68.97,996152.25,0,278864.24,717288.01,8.00,-0.38,1000000,week +buy 50% ,0.00,0.00,0.00,LYFT,0.00
2019-04-03,70.00,70.06,72.00,69.12,70.00,15648300,0.00,0.00,0.00,0.00,0.00,0.00,0.00,78.29,0.00,0.00,-1.35,False,False,68.97,1006409.24,0,187409.24,819000.00,9.00,0.64,1000000,week +buy 50% ,0.00,0.00,0.00,LYFT,0.00
2019-04-04,72.00,70.48,72.89,70.22,72.00,9229300,0.00,0.00,71.65,0.00,0.00,0.00,0.00,78.29,0.00,0.00,-1.19,False,False,68.97,1029809.24,0,187409.24,842400.00,9.00,2.98,1000000,week +buy 50% ,0.00,0.00,0.00,LYFT,0.00
2019-04-05,74.45,73.94,76.10,73.30,74.45,11200100,0.00,0.00,70.89,0.00,0.00,0.00,0.00,78.29,0.00,0.00,-0.81,False,False,68.97,1058474.21,0,187409.24,871064.96,9.00,5.85,1000000,week +buy 50% ,0.00,0.00,0.00,LYFT,0.00
2019-04-08,70.23,74.99,74.99,70.23,70.23,6599500,0.00,0.00,71.13,0.00,0.00,0.00,0.00,78.29,0.00,0.00,-0.88,False,False,68.97,1008643.78,0,95653.74,912990.04,10.00,0.86,1000000,week +buy 50% ,0.00,0.00,0.00,LYFT,0.00
2019-04-09,67.44,69.50,69.70,67.11,67.44,8223300,0.00,0.00,70.82,0.00,0.00,0.00,0.00,78.29,0.00,0.00,-1.11,False,False,67.44,972373.77,0,95653.74,876720.03,10.00,-2.76,1000000,,0.00,0.00,0.00,LYFT,0.00
2019-04-10,60.12,67.25,67.35,59.75,60.12,26392100,0.00,0.00,68.85,0.00,0.00,0.00,0.00,78.29,0.00,0.00,-1.84,False,False,60.12,877213.73,0,95653.74,781559.99,10.00,-12.28,1000000,,0.00,0.00,0.00,LYFT,-0.15
2019-04-11,61.01,61.10,62.30,60.31,61.01,12405700,0.00,0.00,66.65,0.00,0.00,0.00,0.00,78.29,0.00,0.00,-2.12,False,False,60.12,888783.72,0,95653.74,793129.97,10.00,-11.12,1000000,,0.00,0.00,0.00,LYFT,0.21
2019-04-12,59.90,61.38,61.49,57.66,59.90,13787500,0.00,0.00,63.74,0.00,0.00,0.00,0.00,78.29,0.00,0.00,-2.29,False,False,59.90,874288.74,0,95653.74,778635.00,10.00,-12.57,1000000,,0.00,0.00,0.00,LYFT,0.28
