Date,price,Open,High,Low,Close,Volume,bb_upper_ta,bb_lower_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,aroon_up_ta,aroon_down_ta,ppo_histogram,SMA_20_turn,SMA_60_turn,Recent_low,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,stochk_ta,stochd_ta,stock_ticker,rate_vs
2019-01-02,144.92,145.50,146.31,143.54,144.92,1429900,0.00,0.00,0.00,0.00,0.00,0.00,0.00,144.92,0.00,0.00,0.00,False,False,144.92,1000000.00,0,1000000.00,0.00,0.00,0.00,1000000,Monthly invest,0.00,0.00,0.00,ECL,0.00
2019-01-03,141.54,144.66,145.35,141.30,141.54,1238600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,144.92,0.00,0.00,-0.15,False,False,141.54,1000000.00,0,1000000.00,0.00,0.00,0.00,1000000,,0.00,0.00,0.00,ECL,0.00
2019-01-04,146.67,143.74,147.77,142.59,146.67,1238600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,146.67,0.00,0.00,-0.01,False,False,141.54,1000000.00,0,1000000.00,0.00,0.00,0.00,1000000,,0.00,0.00,0.00,ECL,0.00
2019-01-07,147.10,146.58,148.92,146.20,147.10,871400,0.00,0.00,0.00,0.00,0.00,0.00,0.00,147.10,0.00,0.00,0.10,False,False,141.54,1000000.00,0,1000000.00,0.00,0.00,0.00,1000000,,0.00,0.00,0.00,ECL,0.00
2019-01-08,148.89,148.09,149.07,147.16,148.89,1092400,0.00,0.00,145.82,0.00,0.00,0.00,0.00,148.89,0.00,0.00,0.24,False,False,141.54,1000000.00,0,1000000.00,0.00,0.00,0.00,1000000,,0.00,0.00,0.00,ECL,0.00
2019-01-09,148.71,149.53,150.21,147.90,148.71,902700,0.00,0.00,146.58,0.00,0.00,0.00,0.00,148.89,0.00,0.00,0.31,False,False,141.54,1000000.00,0,1000000.00,0.00,0.00,0.00,1000000,,0.00,0.00,0.00,ECL,0.00
2019-01-10,149.63,147.58,149.74,147.58,149.63,957200,0.00,0.00,148.20,0.00,0.00,0.00,0.00,149.63,0.00,0.00,0.37,False,False,141.54,1000000.00,0,1000000.00,0.00,0.00,0.00,1000000,,0.00,0.00,0.00,ECL,0.00
2019-01-11,149.57,148.72,149.66,148.37,149.57,703900,0.00,0.00,148.78,0.00,0.00,0.00,0.00,149.63,0.00,0.00,0.39,False,False,141.54,1000000.00,0,1000000.00,0.00,0.00,0.00,1000000,,0.00,0.00,0.00,ECL,0.00
2019-01-14,148.76,148.81,150.42,148.32,148.76,1241400,0.00,0.00,149.11,0.00,0.00,0.00,0.00,149.63,0.00,0.00,0.34,False,False,141.54,998066.12,0,611290.13,386775.99,2.00,-0.19,1000000,week +buy 50% ,0.00,0.00,0.00,ECL,-0.15
2019-01-15,150.03,148.00,150.09,148.00,150.03,588500,0.00,0.00,149.34,0.00,0.00,0.00,0.00,150.03,0.00,0.00,0.34,False,False,141.54,1001368.13,0,611290.13,390078.00,2.00,0.14,1000000,,0.00,0.00,0.00,ECL,0.21
2019-01-16,150.26,150.48,151.13,149.63,150.26,623200,0.00,0.00,149.65,0.00,0.00,0.00,0.00,150.26,0.00,0.00,0.33,False,False,141.54,1001966.12,0,611290.13,390675.99,2.00,0.20,1000000,,0.00,0.00,0.00,ECL,0.28
2019-01-17,152.52,150.58,152.80,150.24,152.52,1064300,0.00,0.00,150.23,0.00,0.00,0.00,0.00,152.52,0.00,0.00,0.40,False,False,141.54,1007842.14,0,611290.13,396552.01,2.00,0.78,1000000,,0.00,0.00,0.00,ECL,0.51
2019-01-18,154.50,153.66,155.19,152.73,154.50,1202000,0.00,0.00,151.21,0.00,0.00,0.00,0.00,154.50,0.00,0.00,0.50,False,False,141.54,1012990.13,0,611290.13,401700.00,2.00,1.30,1000000,,0.00,0.00,0.00,ECL,0.93
2019-01-22,152.92,154.13,154.58,151.70,152.92,956000,0.00,0.00,152.05,0.00,0.00,0.00,0.00,154.50,0.00,0.00,0.46,False,False,141.54,1008882.13,0,611290.13,397591.99,2.00,0.89,1000000,,0.00,0.00,0.00,ECL,0.51
2019-01-23,152.97,153.34,153.73,151.24,152.97,686300,0.00,0.00,152.63,0.00,0.00,0.00,0.00,154.50,0.00,0.00,0.40,False,False,141.54,1009012.14,0,611290.13,397722.00,2.00,0.90,1000000,,70.85,0.00,0.00,ECL,0.55
2019-01-24,151.92,152.53,153.14,151.18,151.92,793500,0.00,0.00,152.97,0.00,0.00,0.00,0.00,154.50,0.00,0.00,0.29,False,False,141.54,1006282.13,0,611290.13,394991.99,2.00,0.63,1000000,,64.60,0.00,0.00,ECL,0.58
2019-01-25,153.89,152.91,155.08,152.91,153.89,722000,0.00,0.00,153.24,0.00,0.00,0.00,0.00,154.50,0.00,0.00,0.28,False,False,141.54,1011404.13,0,611290.13,400114.00,2.00,1.14,1000000,,69.96,0.00,0.00,ECL,0.85
2019-01-28,154.98,153.15,154.99,153.11,154.98,708600,0.00,0.00,153.34,0.00,0.00,0.00,0.00,154.98,0.00,0.00,0.29,False,False,141.54,1014238.12,0,611290.13,402947.99,2.00,1.42,1000000,,72.44,0.00,0.00,ECL,0.45
2019-01-29,155.01,155.07,155.93,154.64,155.01,887600,0.00,0.00,153.75,0.00,0.00,0.00,0.00,155.01,0.00,0.00,0.28,False,False,141.54,1014316.12,0,611290.13,403025.99,2.00,1.43,1000000,,72.51,0.00,0.00,ECL,0.37
2019-01-30,156.88,155.60,157.29,155.07,156.88,729700,158.00,135.75,154.54,150.58,0.00,0.00,0.00,156.88,0.00,0.00,0.32,True,False,141.54,1019178.15,0,611290.13,407888.01,2.00,1.92,1000000,,76.39,0.00,0.00,ECL,1.37
2019-01-31,158.17,156.26,158.87,155.59,158.17,2186600,158.88,135.97,155.79,151.25,0.00,0.00,0.00,158.17,0.00,0.00,0.36,True,False,141.54,1022532.13,0,611290.13,411241.99,2.00,2.25,1000000,,78.63,0.00,0.00,ECL,1.90
2019-02-01,158.96,158.49,159.51,157.99,158.96,1221900,159.07,138.21,156.80,152.12,0.00,0.00,0.00,158.96,0.00,0.00,0.39,True,False,141.54,1024586.15,0,611290.13,413296.02,2.00,2.46,1000000,Monthly invest,79.88,96.73,0.00,ECL,1.95
2019-02-04,159.18,158.95,159.52,157.11,159.18,852000,159.87,138.48,157.64,152.74,0.00,0.00,0.00,159.18,0.00,0.00,0.39,True,False,141.54,1025158.11,0,611290.13,413867.98,2.00,2.52,1000000,,80.23,96.74,0.00,ECL,2.41
2019-02-05,158.66,161.11,162.38,158.33,158.66,2036400,160.40,139.16,158.37,153.32,0.00,0.00,0.00,159.18,0.00,0.00,0.32,True,False,141.54,1022774.85,0,404000.84,618774.02,3.00,2.28,1000000,week +buy 50% ,76.84,89.92,0.00,ECL,2.70
2019-02-06,159.17,158.22,159.60,158.18,159.17,1142600,161.04,139.41,158.83,153.83,0.00,0.00,0.00,159.18,0.00,0.00,0.27,True,False,141.54,1024763.83,0,404000.84,620762.99,3.00,2.48,1000000,week +buy 50% ,77.83,83.77,0.00,ECL,2.62
2019-02-07,158.61,158.29,159.07,157.20,158.61,698700,161.42,140.14,158.92,154.33,0.00,0.00,0.00,159.18,92.00,4.00,0.18,True,False,141.54,1022579.84,0,404000.84,618579.00,3.00,2.26,1000000,week +buy 50% ,74.08,76.13,0.00,ECL,1.98
2019-02-08,159.17,158.07,159.19,157.19,159.17,747200,161.85,140.71,158.96,154.81,0.00,0.00,0.00,159.18,88.00,0.00,0.12,True,False,141.54,1024763.83,0,404000.84,620762.99,3.00,2.48,1000000,,75.36,76.84,0.00,ECL,2.07
2019-02-11,160.10,159.39,160.49,159.02,160.10,827900,162.31,141.38,159.14,155.33,0.00,0.00,0.00,160.10,84.00,0.00,0.10,True,False,141.54,1028390.86,0,404000.84,624390.02,3.00,2.84,1000000,,77.36,78.78,0.00,ECL,2.10
2019-02-12,162.38,160.98,162.62,160.11,162.38,915200,162.95,142.14,159.89,156.01,0.00,0.00,0.00,162.38,100.00,0.00,0.16,True,False,141.54,1037282.86,0,404000.84,633282.02,3.00,3.73,1000000,,81.35,86.73,0.00,ECL,2.94
2019-02-13,162.65,162.93,163.78,162.29,162.65,965700,163.59,142.76,160.58,156.64,0.00,0.00,0.00,162.65,100.00,0.00,0.17,True,False,141.54,1038335.81,0,404000.84,634334.98,3.00,3.83,1000000,,81.76,91.51,0.00,ECL,3.13
2019-02-14,161.61,161.63,162.47,160.83,161.61,805600,163.82,144.00,161.18,157.21,0.00,0.00,0.00,162.65,96.00,4.00,0.11,True,False,141.54,1034279.84,0,404000.84,630279.00,3.00,3.43,1000000,,74.93,91.45,86.86,ECL,2.99
2019-02-15,163.48,163.35,164.19,162.21,163.48,1209400,164.54,144.21,162.04,157.76,0.00,0.00,0.00,163.48,100.00,0.00,0.13,True,False,141.54,1041572.82,0,404000.84,637571.98,3.00,4.16,1000000,,78.42,90.18,86.20,ECL,3.71
2019-02-19,167.31,165.00,168.32,163.50,167.31,2009800,166.17,142.86,163.49,158.40,0.00,0.00,0.00,167.31,100.00,8.00,0.26,True,False,141.54,1056509.83,0,404000.84,652508.99,3.00,5.65,1000000,,83.49,90.87,85.62,ECL,3.83
2019-02-20,165.29,165.66,166.66,164.56,165.29,1774900,166.91,143.23,164.07,159.02,0.00,0.00,0.00,167.31,96.00,4.00,0.23,True,False,141.54,1048631.81,0,404000.84,644630.97,3.00,4.86,1000000,,73.66,90.32,85.66,ECL,3.98
2019-02-21,167.09,165.22,167.22,165.22,167.09,1083800,167.85,143.47,164.96,159.73,0.00,0.00,0.00,167.31,92.00,0.00,0.25,True,False,141.54,1055651.82,0,404000.84,651650.98,3.00,5.57,1000000,,76.33,89.75,86.26,ECL,3.74
2019-02-22,167.01,167.41,167.41,165.94,167.01,858400,168.37,144.71,166.04,160.48,0.00,0.00,0.00,167.31,88.00,0.00,0.22,True,False,141.54,1055339.82,0,404000.84,651338.98,3.00,5.53,1000000,,75.96,88.88,87.53,ECL,4.14
2019-02-25,168.22,167.71,168.49,166.73,168.22,971300,169.16,145.27,166.98,161.20,0.00,0.00,0.00,168.22,100.00,0.00,0.22,True,False,141.54,1060058.84,0,404000.84,656058.00,3.00,6.01,1000000,,77.72,94.19,89.27,ECL,4.23
2019-02-26,168.22,168.00,169.43,167.79,168.22,823400,169.85,145.88,167.17,161.86,0.00,0.00,0.00,168.22,100.00,12.00,0.18,True,False,141.54,1060058.84,0,404000.84,656058.00,3.00,6.01,1000000,,77.72,93.85,90.77,ECL,4.19
2019-02-27,168.49,167.89,168.92,167.21,168.49,725900,170.37,146.86,167.81,162.53,0.00,0.00,0.00,168.49,96.00,8.00,0.14,True,False,141.54,1061111.86,0,404000.84,657111.02,3.00,6.11,1000000,,78.13,94.51,91.55,ECL,4.15
2019-02-28,168.91,168.56,169.28,168.07,168.91,1500000,170.99,147.42,168.17,163.13,0.00,0.00,0.00,168.91,92.00,4.00,0.10,True,False,141.54,1062749.85,0,404000.84,658749.02,3.00,6.27,1000000,,78.79,93.84,91.78,ECL,4.00
2019-03-01,170.16,169.75,170.66,168.93,170.16,1717400,171.81,147.58,168.80,163.73,0.00,0.00,0.00,170.16,100.00,0.00,0.09,True,False,141.54,1067624.85,0,404000.84,663624.02,3.00,6.76,1000000,Monthly invest,80.66,95.34,92.17,ECL,4.45
2019-03-04,169.58,171.05,171.71,168.01,169.58,1338400,172.41,147.97,169.07,164.26,0.00,0.00,0.00,170.16,100.00,0.00,0.03,True,False,141.54,1065362.85,0,404000.84,661362.01,3.00,6.54,1000000,week +buy 50% ,77.26,92.65,92.42,ECL,4.20
2019-03-05,170.52,169.47,171.11,169.47,170.52,787000,173.06,148.37,169.53,164.83,0.00,0.00,0.00,170.52,96.00,0.00,0.01,True,False,141.54,1069028.85,0,404000.84,665028.02,3.00,6.90,1000000,,78.82,91.18,92.45,ECL,4.12
2019-03-06,170.33,170.87,171.98,170.00,170.33,1070400,173.47,149.31,169.90,165.42,0.00,0.00,0.00,170.52,100.00,0.00,-0.03,True,False,141.54,1068287.85,0,404000.84,664287.01,3.00,6.83,1000000,week +buy 50% ,77.66,88.69,92.29,ECL,3.69
2019-03-07,169.60,170.00,170.80,168.85,169.60,861800,173.65,150.52,170.04,165.94,0.00,0.00,0.00,170.52,96.00,0.00,-0.11,True,False,141.54,1065440.86,0,404000.84,661440.02,3.00,6.54,1000000,week +buy 50% ,73.21,88.19,92.13,ECL,3.16
2019-03-08,169.57,168.91,169.73,168.05,169.57,782000,173.57,152.32,169.92,166.48,0.00,0.00,0.00,170.52,92.00,0.00,-0.18,True,False,141.54,1065323.87,0,404000.84,661323.03,3.00,6.53,1000000,,73.02,85.49,91.79,ECL,3.03
2019-03-11,170.21,170.28,170.96,169.09,170.21,1509900,173.44,154.23,170.05,167.04,0.00,0.00,0.00,170.52,88.00,4.00,-0.21,True,False,141.54,1067819.87,0,404000.84,663819.03,3.00,6.78,1000000,week +buy 50% ,74.50,84.65,90.84,ECL,3.98
2019-03-12,170.99,170.65,171.46,169.86,170.99,942400,173.35,156.04,170.14,167.58,0.00,0.00,0.00,170.99,84.00,0.00,-0.21,True,False,141.54,1070861.86,0,404000.84,666861.02,3.00,7.09,1000000,,76.22,87.24,90.18,ECL,4.22
2019-03-13,173.12,171.58,173.62,171.23,173.12,971500,173.85,156.65,170.70,168.12,0.00,0.00,0.00,173.12,100.00,12.00,-0.14,True,False,141.54,1079168.82,0,404000.84,675167.98,3.00,7.92,1000000,,80.15,91.36,89.86,ECL,4.67
2019-03-14,173.60,172.82,174.00,172.82,173.60,1059200,174.30,157.40,171.50,168.67,0.00,0.00,0.00,173.60,100.00,8.00,-0.09,True,False,141.54,1081040.86,0,404000.84,677040.02,3.00,8.10,1000000,,80.91,94.90,89.97,ECL,4.65
2019-03-15,174.47,173.25,174.98,173.25,174.47,1545100,174.49,158.95,172.48,169.31,0.00,0.00,0.00,174.47,100.00,4.00,-0.05,True,False,141.54,1084433.84,0,404000.84,680433.00,3.00,8.44,1000000,,82.25,96.35,90.07,ECL,4.98
2019-03-18,175.15,182.18,182.19,173.70,175.15,1272200,174.94,159.79,173.47,169.89,0.00,0.00,0.00,175.15,100.00,0.00,-0.01,True,False,141.54,1087085.81,0,404000.84,683084.98,3.00,8.71,1000000,,83.23,85.10,89.31,ECL,5.22
2019-03-19,175.05,175.04,175.95,174.59,175.05,1079600,175.65,159.53,174.28,170.28,0.00,0.00,0.00,175.15,96.00,0.00,-0.01,True,False,141.54,1086695.85,0,404000.84,682695.01,3.00,8.67,1000000,,82.51,72.61,87.46,ECL,5.24
2019-03-20,174.47,175.15,175.67,173.75,174.47,739400,175.89,160.42,174.55,170.74,0.00,0.00,0.00,175.15,92.00,0.00,-0.06,True,False,141.54,1084433.84,0,404000.84,680433.00,3.00,8.44,1000000,,78.24,58.78,84.47,ECL,5.00
2019-03-21,175.82,174.56,175.98,174.30,175.82,864600,176.50,160.53,174.99,171.17,0.00,0.00,0.00,175.82,88.00,4.00,-0.05,True,False,141.54,1089698.87,0,404000.84,685698.03,3.00,8.97,1000000,,80.74,58.27,81.48,ECL,5.39
2019-03-22,173.38,174.67,175.46,172.87,173.38,831000,176.54,161.41,174.77,171.49,0.00,0.00,0.00,175.82,84.00,0.00,-0.16,True,False,141.54,1080182.86,0,404000.84,676182.02,3.00,8.02,1000000,,66.00,52.77,78.20,ECL,4.10
2019-03-25,174.09,173.35,174.58,172.54,174.09,811200,176.72,161.93,174.56,171.79,0.00,0.00,0.00,175.82,80.00,0.00,-0.21,True,False,141.54,1082951.82,0,404000.84,678950.98,3.00,8.30,1000000,week +buy 50% ,67.84,49.91,74.73,ECL,4.04
2019-03-26,175.35,174.94,176.13,173.78,175.35,959300,177.02,162.39,174.62,172.14,0.00,0.00,0.00,175.82,76.00,0.00,-0.20,True,False,141.54,1087865.86,0,404000.84,683865.02,3.00,8.79,1000000,,70.85,47.76,70.78,ECL,4.52
2019-03-27,175.24,175.57,176.69,174.08,175.24,828800,177.23,162.98,174.78,172.48,0.00,0.00,0.00,175.82,72.00,0.00,-0.21,True,False,141.54,1087436.86,0,404000.84,683436.02,3.00,8.74,1000000,,70.23,50.42,66.69,ECL,4.21
2019-03-28,175.95,175.88,176.86,175.42,175.95,793200,177.52,163.47,174.80,172.83,162.18,0.00,0.00,175.95,68.00,0.00,-0.20,True,False,141.54,1090205.83,0,404000.84,686204.99,3.00,9.02,1000000,,71.94,53.77,62.58,ECL,4.47
2019-03-29,176.54,176.57,176.76,175.29,176.54,1031400,177.93,163.59,175.43,173.15,162.71,0.00,0.00,176.54,64.00,0.00,-0.17,True,False,141.54,1092506.81,0,404000.84,688505.97,3.00,9.25,1000000,,73.30,55.71,58.51,ECL,4.90
2019-04-01,178.67,177.48,178.75,177.17,178.67,1009900,178.66,163.49,176.35,173.61,163.33,0.00,0.00,178.67,60.00,0.00,-0.09,True,False,141.54,1100813.83,0,404000.84,696812.99,3.00,10.08,1000000,Monthly invest,77.56,63.75,56.38,ECL,5.68
2019-04-02,178.14,178.75,178.75,177.24,178.14,634900,179.20,163.56,176.91,173.99,163.85,0.00,0.00,178.67,56.00,4.00,-0.07,True,False,141.54,1098746.83,0,404000.84,694746.00,3.00,9.87,1000000,week +buy 50% ,74.38,68.87,56.00,ECL,5.70
2019-04-03,181.45,178.75,182.55,178.28,181.45,2009400,180.41,162.81,178.15,174.54,164.43,0.00,0.00,181.45,100.00,0.00,0.05,True,False,141.54,1111655.83,0,404000.84,707654.99,3.00,11.17,1000000,,79.91,79.63,58.09,ECL,5.83
2019-04-04,182.56,181.13,182.59,180.21,182.56,1377100,181.57,162.43,179.47,175.19,164.99,0.00,0.00,182.56,100.00,8.00,0.14,True,False,141.54,1115984.83,0,404000.84,711983.99,3.00,11.60,1000000,,81.37,87.86,61.05,ECL,5.99
2019-04-05,181.71,182.56,183.41,180.88,181.71,889900,182.23,162.93,180.51,175.80,165.54,0.00,0.00,182.56,100.00,4.00,0.14,True,False,141.54,1112669.87,0,404000.84,708669.03,3.00,11.27,1000000,week +buy 50% ,76.79,93.45,65.11,ECL,6.32
2019-04-08,181.24,181.30,181.78,180.17,181.24,685200,182.66,163.72,181.02,176.35,166.06,0.00,0.00,182.56,96.00,0.00,0.10,True,False,141.54,1110836.86,0,404000.84,706836.02,3.00,11.08,1000000,week +buy 50% ,74.30,90.64,69.19,ECL,6.38
2019-04-09,181.50,180.63,181.54,179.74,181.50,860600,183.07,164.49,181.69,176.88,166.60,0.00,0.00,182.56,92.00,12.00,0.06,True,False,141.54,1111850.84,0,404000.84,707850.00,3.00,11.19,1000000,,74.78,85.48,72.96,ECL,6.01
2019-04-10,182.58,181.61,182.60,179.93,182.58,688700,183.76,164.52,181.92,177.35,167.16,0.00,0.00,182.58,88.00,8.00,0.05,True,False,141.54,1116062.85,0,404000.84,712062.01,3.00,11.61,1000000,,76.75,86.89,76.60,ECL,6.25
2019-04-11,182.98,182.35,183.17,181.83,182.98,610900,184.43,164.58,182.00,177.82,167.71,0.00,0.00,182.98,84.00,4.00,0.04,True,False,141.54,1117622.82,0,404000.84,713621.98,3.00,11.76,1000000,,77.46,90.91,80.32,ECL,6.24
2019-04-12,185.09,183.78,185.31,182.82,185.09,769300,185.49,164.07,182.68,178.35,168.29,0.00,0.00,185.09,100.00,0.00,0.08,True,False,141.54,1125851.82,0,404000.84,721850.98,3.00,12.59,1000000,,80.76,95.56,84.30,ECL,6.70
2019-04-15,183.77,184.90,185.03,183.06,183.77,1125800,186.13,164.07,183.18,178.78,168.81,0.00,0.00,185.09,96.00,0.00,0.04,True,False,141.54,1120703.85,0,404000.84,716703.02,3.00,12.07,1000000,week +buy 50% ,73.50,94.09,87.34,ECL,6.66
2019-04-16,185.36,184.28,185.76,183.83,185.36,1170600,186.97,163.95,183.96,179.29,169.32,0.00,0.00,185.36,100.00,0.00,0.05,True,False,141.54,1126904.84,0,404000.84,722904.00,3.00,12.69,1000000,,76.27,94.40,89.89,ECL,6.70
2019-04-17,182.96,185.92,186.27,182.85,182.96,775300,187.22,164.72,184.03,179.72,169.83,0.00,0.00,185.36,100.00,0.00,-0.05,True,False,141.54,1117544.87,0,404000.84,713544.03,3.00,11.75,1000000,,65.20,86.94,90.62,ECL,6.54
2019-04-18,183.20,182.01,183.53,180.06,183.20,1026900,187.51,165.25,184.08,180.09,170.33,0.00,0.00,185.36,96.00,28.00,-0.12,True,False,141.54,1118480.83,0,404000.84,714479.99,3.00,11.85,1000000,,65.74,83.50,90.18,ECL,6.67
