Date,price,Open,High,Low,Close,Volume,bb_upper_ta,bb_lower_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,aroon_up_ta,aroon_downp_ta,ppo_histogram,SMA_20_turn,SMA_60_turn,Recent_low,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,stochk_ta,stochd_ta,stock_ticker,rate_vs
2019-01-02,128.96,125.39,129.64,124.65,128.96,1517500,0.00,0.00,0.00,0.00,0.00,0.00,0.00,128.96,0.00,0.00,0.00,False,False,128.96,31000000.00,0,31000000.00,0.00,0.00,0.00,31000000,Monthly invest,0.00,0.00,0.00,ADSK,0.00
2019-01-03,121.85,126.49,127.50,121.12,121.85,2564700,0.00,0.00,0.00,0.00,0.00,0.00,0.00,128.96,0.00,0.00,-0.35,False,False,121.85,31000000.00,0,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,ADSK,0.00
2019-01-04,128.28,124.37,129.37,121.81,128.28,2480600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,128.96,0.00,0.00,-0.24,False,False,121.85,31000000.00,0,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,ADSK,0.00
2019-01-07,132.72,128.27,133.40,128.15,132.72,1634600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,132.72,0.00,0.00,0.07,False,False,121.85,31000000.00,0,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,ADSK,0.00
2019-01-08,133.87,134.26,135.70,132.25,133.87,1324800,0.00,0.00,129.14,0.00,0.00,0.00,0.00,133.87,0.00,0.00,0.32,False,False,121.85,31000000.00,0,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,ADSK,0.00
2019-01-09,136.77,134.72,137.78,133.41,136.77,1770500,0.00,0.00,130.70,0.00,0.00,0.00,0.00,136.77,0.00,0.00,0.60,False,False,121.85,31000000.00,0,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,ADSK,0.00
2019-01-10,136.71,135.21,137.53,134.85,136.71,1517600,0.00,0.00,133.67,0.00,0.00,0.00,0.00,136.77,0.00,0.00,0.73,False,False,121.85,31000000.00,0,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,ADSK,0.00
2019-01-11,136.74,135.78,137.50,135.25,136.74,903200,0.00,0.00,135.36,0.00,0.00,0.00,0.00,136.77,0.00,0.00,0.78,False,False,121.85,31000000.00,0,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,ADSK,0.00
2019-01-14,134.75,135.37,136.18,134.12,134.75,906300,0.00,0.00,135.77,0.00,0.00,0.00,0.00,136.77,0.00,0.00,0.66,False,False,121.85,31000000.00,0,15584600.00,15415400.00,88.00,0.00,31000000,week +buy 50% ,0.00,0.00,0.00,ADSK,0.00
2019-01-15,135.88,131.88,137.45,131.88,135.88,1574000,0.00,0.00,136.17,0.00,0.00,0.00,0.00,136.77,0.00,0.00,0.61,False,False,121.85,31129272.57,0,15584600.00,15544672.57,88.00,0.42,31000000,,0.00,0.00,0.00,ADSK,0.58
2019-01-16,135.30,136.18,137.50,134.80,135.30,1425800,0.00,0.00,135.88,0.00,0.00,0.00,0.00,136.77,0.00,0.00,0.50,False,False,121.85,31062920.34,0,15584600.00,15478320.34,88.00,0.20,31000000,,0.00,0.00,0.00,ADSK,0.69
2019-01-17,136.50,134.63,137.90,134.26,136.50,2127900,0.00,0.00,135.83,0.00,0.00,0.00,0.00,136.77,0.00,0.00,0.46,False,False,121.85,31200200.00,0,15584600.00,15615600.00,88.00,0.65,31000000,,0.00,0.00,0.00,ADSK,1.07
2019-01-18,141.73,138.29,141.84,135.46,141.73,2684500,0.00,0.00,136.83,0.00,0.00,0.00,0.00,141.73,0.00,0.00,0.64,False,False,121.85,31798511.54,0,15584600.00,16213911.54,88.00,2.58,31000000,,0.00,0.00,0.00,ADSK,1.75
2019-01-22,139.06,140.28,141.52,138.12,139.06,2015500,0.00,0.00,137.69,0.00,0.00,0.00,0.00,141.73,0.00,0.00,0.59,False,False,121.85,31493063.77,0,15584600.00,15908463.77,88.00,1.59,31000000,,0.00,0.00,0.00,ADSK,1.07
2019-01-23,137.49,139.46,141.14,136.56,137.49,1637900,0.00,0.00,138.02,0.00,0.00,0.00,0.00,141.73,0.00,0.00,0.44,False,False,121.85,31313456.57,0,15584600.00,15728856.57,88.00,1.01,31000000,,60.30,0.00,0.00,ADSK,1.14
2019-01-24,136.05,136.02,137.50,135.24,136.05,2117900,0.00,0.00,138.17,0.00,0.00,0.00,0.00,141.73,0.00,0.00,0.24,False,False,121.85,31148720.34,0,15584600.00,15564120.34,88.00,0.48,31000000,,56.22,0.00,0.00,ADSK,1.19
2019-01-25,142.08,138.11,142.48,137.76,142.08,1959500,0.00,0.00,139.28,0.00,0.00,0.00,0.00,142.08,0.00,0.00,0.37,False,False,121.85,31838552.23,0,15584600.00,16253952.23,88.00,2.71,31000000,,66.44,0.00,0.00,ADSK,1.62
2019-01-28,140.77,140.65,141.09,138.74,140.77,1314600,0.00,0.00,139.09,0.00,0.00,0.00,0.00,142.08,0.00,0.00,0.35,False,False,121.85,31688688.46,0,10350771.25,21337917.21,116.60,2.22,31000000,week +buy 50% sell 30% ,63.00,0.00,0.00,ADSK,1.23
2019-01-29,140.16,140.92,141.77,139.01,140.16,806600,0.00,0.00,139.31,0.00,0.00,0.00,0.00,142.08,0.00,0.00,0.28,False,False,121.85,31596224.66,0,10350771.25,21245453.41,116.60,1.92,31000000,,61.41,0.00,0.00,ADSK,1.14
2019-01-30,146.00,141.68,146.06,140.61,146.00,1295800,146.57,115.11,141.01,136.08,0.00,0.00,0.00,146.00,0.00,0.00,0.47,True,False,121.85,32481451.25,0,10350771.25,22130680.00,116.60,4.78,31000000,,69.39,0.00,0.00,ADSK,2.22
2019-01-31,147.20,146.20,148.57,145.86,147.20,1416300,148.01,114.97,143.24,137.00,0.00,0.00,0.00,147.20,0.00,0.00,0.60,True,False,121.85,32663346.80,0,10350771.25,22312575.55,116.60,5.37,31000000,,70.73,0.00,0.00,ADSK,2.79
2019-02-01,149.07,147.78,149.56,146.90,149.07,1647400,148.21,118.65,144.64,138.36,0.00,0.00,0.00,149.07,0.00,0.00,0.71,True,False,121.85,33946802.91,0,11350771.25,22596031.66,116.60,6.08,32000000,Monthly invest,72.74,97.67,0.00,ADSK,2.76
2019-02-04,151.59,149.06,152.65,149.00,151.59,1717500,149.84,118.89,146.80,139.52,0.00,0.00,0.00,151.59,0.00,0.00,0.83,True,False,121.85,34328782.84,0,11350771.25,22978011.59,116.60,7.28,32000000,,75.20,96.31,0.00,ADSK,3.25
2019-02-05,152.42,151.73,153.69,151.67,152.42,1591400,151.76,118.01,149.26,140.51,0.00,0.00,0.00,152.42,0.00,0.00,0.87,True,False,121.85,34454594.55,0,11350771.25,23103823.30,116.60,7.67,32000000,,75.97,96.03,0.00,ADSK,3.55
2019-02-06,152.28,152.16,153.14,150.79,152.28,1325800,153.35,117.59,150.51,141.43,0.00,0.00,0.00,152.42,0.00,0.00,0.82,True,False,121.85,34433373.50,0,11350771.25,23082602.25,116.60,7.60,32000000,,75.55,94.46,0.00,ADSK,3.46
2019-02-07,150.56,151.00,151.93,149.14,150.56,1859600,154.47,117.42,151.18,142.12,0.00,0.00,0.00,152.42,92.00,4.00,0.64,True,False,121.85,34172655.75,0,11350771.25,22821884.50,116.60,6.79,32000000,,70.33,91.12,0.00,ADSK,2.79
2019-02-08,154.31,149.12,154.41,149.12,154.31,1407900,156.16,116.67,152.23,143.00,0.00,0.00,0.00,154.31,100.00,0.00,0.62,True,False,121.85,34741080.75,0,11350771.25,23390309.50,116.60,8.57,32000000,,74.47,92.91,0.00,ADSK,2.88
