Date,price,Open,High,Low,Close,Volume,bb_upper_ta,bb_lower_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,aroon_up_ta,aroon_downp_ta,ppo_histogram,SMA_20_turn,SMA_60_turn,Recent_low,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,stochk_ta,stochd_ta,stock_ticker
2022-03-28,694.83,680.11,695.00,676.00,694.83,687100,722.05,466.58,685.37,636.90,0.00,0.00,0.00,797.49,84.00,44.00,1.63,True,False,573.04,31262655.05,0,1454447.32,29808207.73,33.00,-5.26,33000000,week +buy 50% ,59.37,94.84,77.20,ASML
2022-03-29,709.14,710.00,714.62,697.67,709.14,1076200,731.40,459.12,689.45,640.64,669.47,0.00,0.00,797.49,100.00,40.00,1.63,True,False,573.04,31876553.97,0,1454447.32,30422106.64,33.00,-3.40,33000000,,61.91,95.48,84.29,ASML
2022-03-30,684.56,700.00,702.75,680.12,684.56,1031900,734.68,456.94,693.29,642.10,667.58,0.00,0.00,797.49,96.00,36.00,1.30,True,False,573.04,30822071.24,0,1454447.32,29367623.91,33.00,-6.60,33000000,,55.49,91.62,89.10,ASML
2022-03-31,667.93,684.49,689.10,667.50,667.93,780700,737.05,457.78,688.76,643.96,665.73,0.00,0.00,797.49,92.00,32.00,0.86,True,False,573.04,30108644.02,0,1454447.32,28654196.70,33.00,-8.76,33000000,,51.60,82.41,90.75,ASML
2022-04-01,667.73,675.29,677.19,661.83,667.73,739400,738.36,466.17,684.84,647.63,664.43,0.00,0.00,797.49,88.00,28.00,0.53,True,False,573.04,31100063.47,0,2454447.32,28645616.14,33.00,-8.53,34000000,Monthly invest,51.55,73.56,89.38,ASML
2022-04-04,680.83,672.49,681.54,669.99,680.83,731200,738.19,482.49,682.04,652.95,663.06,0.00,0.00,797.49,84.00,24.00,0.41,True,False,573.04,31662055.05,0,1569368.30,30092686.75,34.00,-6.88,34000000,week +buy 50% ,54.47,72.76,87.30,ASML
2022-04-05,646.46,674.02,675.15,645.79,646.46,1251500,733.71,502.46,669.50,656.62,661.23,0.00,0.00,797.49,80.00,20.00,-0.02,True,False,573.04,30142901.28,0,1569368.30,28573532.97,34.00,-11.34,34000000,,46.55,66.20,84.26,ASML
2022-04-06,628.51,626.09,639.31,617.40,628.51,1110700,733.47,504.00,658.29,656.98,659.59,0.00,0.00,797.49,76.00,16.00,-0.48,True,False,573.04,29349510.74,0,1569368.30,27780142.44,34.00,-13.68,34000000,,43.03,55.32,80.81,ASML
2022-04-07,625.30,624.53,632.10,612.78,625.30,713500,731.71,511.31,649.77,658.24,657.86,0.00,0.00,797.49,72.00,12.00,-0.78,True,False,573.04,29207627.77,0,1569368.30,27638259.47,34.00,-14.10,34000000,,42.41,40.87,76.08,ASML
2022-04-08,610.93,621.42,622.41,610.00,610.93,840800,728.71,521.07,638.41,659.50,655.67,0.00,0.00,797.49,68.00,8.00,-1.08,True,False,573.04,28572473.99,0,1569368.30,27003105.69,34.00,-15.96,34000000,,39.67,32.24,70.53,ASML
2022-04-11,597.74,607.04,610.63,597.13,597.74,859600,725.36,530.80,621.79,660.51,653.46,0.00,0.00,797.49,64.00,4.00,-1.35,False,False,573.04,27989475.86,0,792306.32,27197169.55,35.00,-17.68,34000000,week +buy 50% ,37.28,23.35,63.38,ASML
2022-04-12,594.00,613.07,622.50,592.00,594.00,1067900,725.77,529.58,611.30,660.37,650.95,0.00,0.00,797.49,60.00,0.00,-1.50,False,False,573.04,27819306.32,0,792306.32,27027000.00,35.00,-18.18,34000000,,36.61,12.24,55.06,ASML
2022-04-13,612.76,601.41,617.21,596.42,612.76,934200,727.01,521.42,608.15,658.48,649.25,0.00,0.00,797.49,56.00,12.00,-1.32,False,False,573.04,28672886.77,0,792306.32,27880580.45,35.00,-15.67,34000000,,42.23,9.73,46.87,ASML
2022-04-14,597.87,614.52,616.51,596.00,597.87,814200,729.12,508.76,602.66,655.67,647.56,0.00,0.00,797.49,52.00,8.00,-1.29,False,False,573.04,27995391.09,0,792306.32,27203084.77,35.00,-17.66,34000000,,39.26,7.78,39.40,ASML
2022-04-18,605.58,597.05,613.86,595.77,605.58,576800,727.62,500.62,601.59,651.95,645.88,0.00,0.00,797.49,48.00,4.00,-1.12,False,False,573.04,28346197.09,0,792306.32,27553890.77,35.00,-16.63,34000000,week +buy 50% ,41.55,10.93,33.14,ASML
2022-04-19,617.15,597.53,619.12,596.00,617.15,1230800,724.38,497.24,605.47,648.67,644.59,0.00,0.00,797.49,44.00,0.00,-0.83,False,False,573.04,28872632.41,0,792306.32,28080326.09,35.00,-15.08,34000000,,44.92,12.12,27.08,ASML
2022-04-20,633.91,650.76,652.55,628.99,633.91,1857900,719.58,498.62,613.45,645.92,643.70,0.00,0.00,797.49,40.00,0.00,-0.42,False,False,573.04,29635210.09,0,792306.32,28842903.77,35.00,-12.84,34000000,,49.46,21.92,22.65,ASML
2022-04-21,619.98,645.06,648.81,617.74,619.98,940700,717.57,495.83,614.90,643.66,643.22,0.00,0.00,797.49,36.00,76.00,-0.27,False,False,573.04,29001395.41,0,792306.32,28209089.09,35.00,-14.70,34000000,,46.06,25.84,19.70,ASML
2022-04-22,607.61,615.08,620.87,607.47,607.61,1093400,711.72,495.08,616.85,639.51,642.46,0.00,0.00,797.49,32.00,72.00,-0.28,False,False,573.04,28438560.63,0,792306.32,27646254.32,35.00,-16.36,34000000,,43.22,23.24,17.94,ASML
2022-04-25,599.82,592.73,600.39,583.67,599.82,2074700,705.81,493.78,615.69,635.13,641.88,0.00,0.00,797.49,28.00,100.00,-0.33,False,False,573.04,28084116.63,0,792306.32,27291810.32,35.00,-17.40,34000000,week +buy 50% ,41.49,15.96,16.31,ASML
2022-04-26,560.43,585.15,587.48,559.90,560.43,1803100,700.65,483.94,604.35,628.41,640.47,0.00,0.00,797.49,24.00,100.00,-0.75,False,False,560.43,26291871.00,0,792306.32,25499564.68,35.00,-22.67,34000000,,34.04,8.47,14.82,ASML
2022-04-27,556.88,552.09,567.38,544.00,556.88,1904400,689.40,483.60,588.94,620.80,638.46,0.00,0.00,797.49,20.00,100.00,-1.00,False,False,556.88,26130346.54,0,792306.32,25338040.23,35.00,-23.15,34000000,,33.46,6.93,14.29,ASML
2022-04-28,590.54,574.95,595.46,564.60,590.54,1513500,679.25,489.80,583.06,616.10,636.95,0.00,0.00,797.49,16.00,96.00,-0.73,False,False,556.88,27661875.31,0,792306.32,26869569.00,35.00,-18.64,34000000,,43.36,13.51,14.67,ASML
2022-04-29,563.77,576.45,588.90,562.46,563.77,1225300,673.26,486.16,574.29,610.89,634.90,0.00,0.00,797.49,12.00,92.00,-0.80,False,False,556.88,26443842.23,0,792306.32,25651535.91,35.00,-22.22,34000000,,38.46,18.19,15.71,ASML
2022-05-02,571.09,558.74,571.52,553.54,571.09,1146700,664.94,488.30,568.54,606.06,633.65,0.00,0.00,797.49,8.00,88.00,-0.70,False,False,556.88,27776902.54,0,1049889.28,26727013.26,36.00,-20.64,35000000,week +buy 50% Monthly invest,40.44,22.05,16.82,ASML
2022-05-03,570.68,566.63,575.44,563.02,570.68,825300,650.33,501.00,570.59,600.55,632.28,0.00,0.00,797.49,4.00,84.00,-0.58,False,False,556.88,27757712.95,0,1049889.28,26707823.67,36.00,-20.69,35000000,,40.36,18.14,17.42,ASML
2022-05-04,592.64,579.08,594.25,564.66,592.64,1112800,643.02,507.53,577.74,597.86,631.33,0.00,0.00,797.49,0.00,80.00,-0.22,False,False,556.88,28785441.98,0,1049889.28,27735552.70,36.00,-17.76,35000000,,46.36,28.28,18.06,ASML
2022-05-05,564.17,582.32,584.57,558.09,564.17,1231800,639.78,504.37,572.47,594.64,629.84,0.00,0.00,797.49,0.00,76.00,-0.26,False,False,556.88,27453044.49,0,1049889.28,26403155.20,36.00,-21.56,35000000,,40.65,27.91,18.27,ASML
2022-05-06,551.00,555.15,561.68,545.05,551.00,1214600,637.57,497.65,569.92,590.93,627.68,0.00,0.00,797.49,0.00,72.00,-0.39,False,False,551.00,26836689.28,0,1049889.28,25786800.00,36.00,-23.32,35000000,,38.30,23.28,18.27,ASML
2022-05-09,512.66,530.21,535.80,510.36,512.66,1714700,642.79,472.46,558.23,586.01,625.28,0.00,0.00,797.49,4.00,100.00,-0.86,False,False,512.66,25042376.02,0,1049889.28,23992486.74,36.00,-28.45,35000000,week +buy 50% ,32.43,8.88,17.56,ASML
2022-05-10,523.37,529.20,530.41,512.33,523.37,1232900,644.95,456.98,548.77,582.30,623.53,0.00,0.00,797.49,0.00,96.00,-0.97,False,False,512.66,25543605.05,0,1049889.28,24493715.77,36.00,-27.02,35000000,,35.41,5.74,17.29,ASML
2022-05-11,521.30,531.28,544.18,520.47,521.30,1302800,646.41,443.17,534.50,578.66,621.75,0.00,0.00,797.49,0.00,92.00,-0.99,False,False,512.66,25446728.72,0,1049889.28,24396839.44,36.00,-27.30,35000000,,35.09,6.15,17.21,ASML
2022-05-12,522.36,514.70,529.05,509.55,522.36,1134800,644.21,434.01,526.14,574.14,619.52,0.00,0.00,797.49,36.00,100.00,-0.91,False,False,512.66,25496336.58,0,1049889.28,24446447.30,36.00,-27.15,35000000,,35.41,8.60,16.72,ASML
2022-05-13,548.32,540.56,551.29,538.21,548.32,946800,641.70,431.59,525.60,571.66,617.59,0.00,0.00,797.49,32.00,96.00,-0.48,False,False,512.66,26711265.61,0,1049889.28,25661376.33,36.00,-23.68,35000000,,42.93,14.59,16.36,ASML
2022-05-16,534.95,533.25,540.98,528.00,534.95,757800,638.10,428.20,530.06,568.13,615.67,0.00,0.00,797.49,28.00,92.00,-0.31,False,False,512.66,26085549.84,0,1049889.28,25035660.56,36.00,-25.47,35000000,week +buy 50% ,40.32,17.94,15.95,ASML
2022-05-17,561.63,556.95,563.38,548.85,561.63,895800,631.63,432.81,537.71,565.36,614.23,0.00,0.00,797.49,24.00,88.00,0.16,False,False,512.66,27334173.51,0,1049889.28,26284284.23,36.00,-21.90,35000000,,47.20,27.10,16.85,ASML
2022-05-18,528.30,547.18,552.83,526.87,528.30,1037900,620.20,439.82,539.11,560.07,612.37,0.00,0.00,797.49,20.00,84.00,0.10,False,False,512.66,25774328.72,0,1049889.28,24724439.44,36.00,-26.36,35000000,,40.86,22.55,16.27,ASML
2022-05-19,526.00,523.77,537.05,522.32,526.00,905500,610.53,445.08,539.84,555.38,610.60,0.00,0.00,797.49,16.00,80.00,0.06,False,False,512.66,25666689.28,0,1049889.28,24616800.00,36.00,-26.67,35000000,,40.46,21.55,15.64,ASML
2022-05-20,532.84,541.44,542.39,514.17,532.84,1205700,602.05,450.81,536.74,551.64,608.54,0.00,0.00,797.49,12.00,76.00,0.15,False,False,512.66,25986802.54,0,1049889.28,24936913.26,36.00,-25.75,35000000,,42.29,17.96,15.11,ASML
2022-05-23,554.61,549.24,557.82,545.72,554.61,977000,594.75,458.64,540.68,549.38,606.66,0.00,0.00,797.49,8.00,72.00,0.49,False,False,512.66,27005636.58,0,1049889.28,25955747.30,36.00,-22.84,35000000,week +buy 50% ,47.78,30.96,17.31,ASML
2022-05-24,546.43,555.57,557.55,542.63,546.43,1085500,593.77,458.48,537.64,548.68,604.66,0.00,0.00,797.49,4.00,68.00,0.61,False,False,512.66,26622812.95,0,1049889.28,25572923.67,36.00,-23.93,35000000,,46.01,40.34,20.77,ASML
2022-05-25,548.08,541.69,551.86,538.03,548.08,832600,593.18,458.36,541.59,548.24,603.23,0.00,0.00,797.49,0.00,64.00,0.71,False,False,512.66,26700034.08,0,1049889.28,25650144.80,36.00,-23.71,35000000,,46.44,46.74,24.83,ASML
