Date,price,Open,High,Low,Close,Volume ,bb_upper_ta,bb_lower_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,aroon_up_ta,aroon_downp_ta,ppo_histogram,SMA_20_turn,SMA_60_turn,Recent_low,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,stochk_ta,stochd_ta,stock_ticker,rate_vs
2022-01-03,157.01,152.35,157.37,147.46,157.01,3727200,,,,,,,,157.01,,,0.00,False,False,157.01,31000000.00,0,15691525.49,15308474.51,75.00,0.00,31000000,week +buy 50% Monthly invest,,,,DOCU,0.00
2022-01-04,154.44,155.10,156.41,147.57,154.44,6265200,,,,,,,,157.01,,,-0.10,False,False,154.44,30749425.68,0,15691525.49,15057900.19,75.00,-0.81,31000000,,,,,DOCU,-0.02
2022-01-05,144.17,150.26,153.49,143.53,144.17,6104500,,,,,,,,157.01,,,-0.59,False,False,144.17,29748100.29,0,15691525.49,14056574.80,75.00,-4.04,31000000,,,,,DOCU,-0.97
2022-01-06,143.10,142.05,147.05,139.45,143.10,5968900,,,,,,,,157.01,,,-0.91,False,False,143.10,29643776.07,0,15691525.49,13952250.59,75.00,-4.37,31000000,,,,,DOCU,-1.04
2022-01-07,135.93,140.49,144.73,135.12,135.93,6221200,,,146.93,,,,,157.01,,,-1.36,False,False,135.93,28944699.80,0,15691525.49,13253174.32,75.00,-6.63,31000000,,,,,DOCU,-1.21
2022-01-10,136.23,133.51,136.50,126.91,136.23,7181100,,,142.77,,,,,157.01,,,-1.57,False,False,135.93,28973950.10,0,7899169.72,21074780.38,119.00,-6.54,31000000,week +buy 50% ,,,,DOCU,-1.27
2022-01-11,142.13,137.68,145.93,136.80,142.13,5524500,,,140.31,,,,,157.01,,,-1.36,False,False,135.93,29886681.49,0,7899169.72,21987511.77,119.00,-3.59,31000000,,,,,DOCU,-0.63
2022-01-12,139.25,142.91,145.94,137.58,139.25,3756300,,,139.33,,,,,157.01,,,-1.27,False,False,135.93,29441144.72,0,7899169.72,21541975.00,119.00,-5.03,31000000,,,,,DOCU,-0.40
2022-01-13,130.59,139.40,139.47,130.55,130.59,3668500,,,136.83,,,,,157.01,,,-1.52,False,False,130.59,28101442.10,0,7899169.72,20202272.38,119.00,-9.35,31000000,,,,,DOCU,-1.43
2022-01-14,130.44,128.30,133.46,127.10,130.44,3910100,,,135.73,,,,,157.01,,,-1.59,False,False,130.44,28078238.03,0,7899169.72,20179068.31,119.00,-9.43,31000000,,,,,DOCU,-1.41
2022-01-18,127.31,128.00,131.85,125.20,127.31,3631400,,,133.94,,,,,157.01,,,-1.68,False,False,127.31,27594026.41,0,7899169.72,19694856.69,119.00,-10.99,31000000,,,,,DOCU,-2.70
2022-01-19,126.99,127.81,132.05,126.69,126.99,3157600,,,130.92,,,,,157.01,,,-1.65,False,False,126.99,27544522.41,0,7899169.72,19645352.69,119.00,-11.15,31000000,,,,,DOCU,-3.45
2022-01-20,124.44,129.28,132.88,123.71,124.44,3399900,,,127.95,,,,,157.01,,,-1.64,False,False,124.44,27150038.03,0,7899169.72,19250868.31,119.00,-12.42,31000000,,,,,DOCU,-4.24
2022-01-21,116.13,122.45,122.96,115.52,116.13,6697000,,,125.06,,,,,157.01,,,-1.92,False,False,116.13,25864480.25,0,7899169.72,17965310.54,119.00,-16.57,31000000,,,,,DOCU,-5.63
2022-01-24,121.83,111.59,122.23,108.06,121.83,9032900,,,123.34,,,,,157.01,,,-1.70,False,False,116.13,26746271.03,0,4098073.65,22648197.37,143.00,-13.72,31000000,week +buy 50% ,23.94,,,DOCU,-5.34
2022-01-25,117.80,120.00,122.21,114.55,117.80,5011800,,,121.44,,,,,157.01,,,-1.64,False,False,116.13,25997094.21,0,4098073.65,21899020.56,143.00,-16.14,31000000,,21.49,,,DOCU,-6.33
2022-01-26,114.33,121.89,123.69,113.21,114.33,5579800,,,118.91,,,,,157.01,,,-1.66,False,False,114.33,25352021.03,0,4098073.65,21253947.37,143.00,-18.22,31000000,,19.63,,,DOCU,-6.51
2022-01-27,110.69,116.38,119.67,110.29,110.69,5476900,,,116.16,,,,,157.01,,,-1.73,False,False,110.69,24675345.03,0,4098073.65,20577271.37,143.00,-20.40,31000000,,17.88,,,DOCU,-6.91
