Date,price,Open,High,Low,Close,Volume,bb_upper_ta,bb_lower_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,aroon_up_ta,aroon_down_ta,ppo_histogram,SMA_20_turn,SMA_60_turn,Recent_low,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,stochk_ta,stochd_ta,stock_ticker,rate_vs
2019-01-02,1721.70,1691.25,1736.77,1690.84,1721.70,312600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1721.70,0.00,0.00,0.00,False,False,1721.70,1000000.00,0,1000000.00,0.00,0.00,0.00,1000000,Monthly invest,0.00,0.00,0.00,BKNG,0.00
2019-01-03,1663.12,1704.65,1712.68,1657.98,1663.12,445200,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1721.70,0.00,0.00,-0.22,False,False,1663.12,1000000.00,0,1000000.00,0.00,0.00,0.00,1000000,,0.00,0.00,0.00,BKNG,0.00
2019-01-04,1717.55,1686.12,1737.08,1678.62,1717.55,541000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1721.70,0.00,0.00,-0.14,False,False,1663.12,1000000.00,0,1000000.00,0.00,0.00,0.00,1000000,,0.00,0.00,0.00,BKNG,0.00
2019-01-07,1711.82,1721.74,1731.40,1703.60,1711.82,334800,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1721.70,0.00,0.00,-0.10,False,False,1663.12,1000000.00,0,1000000.00,0.00,0.00,0.00,1000000,week +buy 50% ,0.00,0.00,0.00,BKNG,0.00
2019-01-08,1686.92,1730.04,1755.99,1681.15,1686.92,652400,0.00,0.00,1700.22,0.00,0.00,0.00,0.00,1721.70,0.00,0.00,-0.17,False,False,1663.12,1000000.00,0,1000000.00,0.00,0.00,0.00,1000000,,0.00,0.00,0.00,BKNG,0.00
2019-01-09,1649.49,1642.35,1682.88,1637.02,1649.49,786300,0.00,0.00,1685.78,0.00,0.00,0.00,0.00,1721.70,0.00,0.00,-0.34,False,False,1649.49,1000000.00,0,1000000.00,0.00,0.00,0.00,1000000,,0.00,0.00,0.00,BKNG,0.00
2019-01-10,1677.33,1640.00,1685.98,1640.00,1677.33,459700,0.00,0.00,1688.62,0.00,0.00,0.00,0.00,1721.70,0.00,0.00,-0.32,False,False,1649.49,1000000.00,0,1000000.00,0.00,0.00,0.00,1000000,,0.00,0.00,0.00,BKNG,0.00
2019-01-11,1665.89,1670.59,1678.05,1654.93,1665.89,331200,0.00,0.00,1678.29,0.00,0.00,0.00,0.00,1721.70,0.00,0.00,-0.33,False,False,1649.49,1000000.00,0,1000000.00,0.00,0.00,0.00,1000000,,0.00,0.00,0.00,BKNG,0.00
2019-01-14,1692.88,1647.56,1708.83,1645.00,1692.88,439200,0.00,0.00,1674.50,0.00,0.00,0.00,0.00,1721.70,0.00,0.00,-0.22,False,False,1649.49,1000000.00,0,1000000.00,0.00,0.00,0.00,1000000,week +buy 50% ,0.00,0.00,0.00,BKNG,-0.15
2019-01-15,1698.31,1695.00,1704.18,1681.56,1698.31,436100,0.00,0.00,1676.78,0.00,0.00,0.00,0.00,1721.70,0.00,0.00,-0.11,False,False,1649.49,1000000.00,0,1000000.00,0.00,0.00,0.00,1000000,,0.00,0.00,0.00,BKNG,0.21
2019-01-16,1680.57,1693.42,1698.22,1676.54,1680.57,503700,0.00,0.00,1683.00,0.00,0.00,0.00,0.00,1721.70,0.00,0.00,-0.10,False,False,1649.49,1000000.00,0,1000000.00,0.00,0.00,0.00,1000000,,0.00,0.00,0.00,BKNG,0.28
2019-01-17,1724.51,1681.73,1737.91,1676.54,1724.51,363200,0.00,0.00,1692.43,0.00,0.00,0.00,0.00,1724.51,0.00,0.00,0.08,False,False,1649.49,1000000.00,0,1000000.00,0.00,0.00,0.00,1000000,,0.00,0.00,0.00,BKNG,0.51
2019-01-18,1760.26,1747.02,1776.84,1737.50,1760.26,552600,0.00,0.00,1711.31,0.00,0.00,0.00,0.00,1760.26,0.00,0.00,0.33,False,False,1649.49,1000000.00,0,1000000.00,0.00,0.00,0.00,1000000,,0.00,0.00,0.00,BKNG,0.93
2019-01-22,1708.98,1743.18,1759.67,1691.48,1708.98,758000,0.00,0.00,1714.53,0.00,0.00,0.00,0.00,1760.26,0.00,0.00,0.28,False,False,1649.49,1000000.00,0,1000000.00,0.00,0.00,0.00,1000000,,0.00,0.00,0.00,BKNG,0.51
2019-01-23,1744.31,1717.25,1746.58,1715.11,1744.31,437900,0.00,0.00,1723.73,0.00,0.00,0.00,0.00,1760.26,0.00,0.00,0.37,False,False,1649.49,1000000.00,0,1000000.00,0.00,0.00,0.00,1000000,,56.44,0.00,0.00,BKNG,0.55
2019-01-24,1795.67,1748.98,1805.18,1748.88,1795.67,695700,0.00,0.00,1746.75,0.00,0.00,0.00,0.00,1795.67,0.00,0.00,0.60,False,False,1649.49,1000000.00,0,1000000.00,0.00,0.00,0.00,1000000,,63.55,0.00,0.00,BKNG,0.58
2019-01-25,1802.20,1811.99,1834.08,1799.01,1802.20,483200,0.00,0.00,1762.28,0.00,0.00,0.00,0.00,1802.20,0.00,0.00,0.73,False,False,1649.49,1000000.00,0,1000000.00,0.00,0.00,0.00,1000000,,64.34,0.00,0.00,BKNG,0.85
2019-01-28,1813.60,1787.62,1835.00,1780.18,1813.60,387800,0.00,0.00,1772.95,0.00,0.00,0.00,0.00,1813.60,0.00,0.00,0.82,False,False,1649.49,1000000.00,0,1000000.00,0.00,0.00,0.00,1000000,,65.75,0.00,0.00,BKNG,0.45
