Date,price,Open,High,Low,Close,Volume,bb_upper_ta,bb_lower_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,aroon_up_ta,aroon_downp_ta,ppo_histogram,SMA_20_turn,SMA_60_turn,Recent_low,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,stochk_ta,stochd_ta,stock_ticker,rate_vs
2019-01-02,140.59,138.93,141.19,138.28,140.59,2059300,0.00,0.00,0.00,0.00,0.00,0.00,0.00,140.59,0.00,0.00,0.00,False,False,140.59,31000000.00,0,31000000.00,0.00,0.00,0.00,31000000,Monthly invest,0.00,0.00,0.00,ACN,0.00
2019-01-03,135.79,139.13,139.57,135.58,135.79,2801300,0.00,0.00,0.00,0.00,0.00,0.00,0.00,140.59,0.00,0.00,-0.22,False,False,135.79,31000000.00,0,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,ACN,0.00
2019-01-04,141.07,138.12,141.34,137.50,141.07,2296400,0.00,0.00,0.00,0.00,0.00,0.00,0.00,141.07,0.00,0.00,-0.10,False,False,135.79,31000000.00,0,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,ACN,0.00
2019-01-07,141.56,140.83,142.37,139.85,141.56,2315600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,141.56,0.00,0.00,-0.00,False,False,135.79,31000000.00,0,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,ACN,0.00
2019-01-08,145.14,144.63,146.81,142.69,145.14,2647800,0.00,0.00,140.83,0.00,0.00,0.00,0.00,145.14,0.00,0.00,0.22,False,False,135.79,31000000.00,0,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,ACN,0.00
2019-01-09,145.87,145.26,147.20,145.14,145.87,2181500,0.00,0.00,141.89,0.00,0.00,0.00,0.00,145.87,0.00,0.00,0.39,False,False,135.79,31000000.00,0,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,ACN,0.00
2019-01-10,147.02,144.66,147.13,144.27,147.02,1836300,0.00,0.00,144.13,0.00,0.00,0.00,0.00,147.02,0.00,0.00,0.52,False,False,135.79,31000000.00,0,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,ACN,0.00
2019-01-11,146.23,143.01,147.43,143.01,146.23,2004100,0.00,0.00,145.16,0.00,0.00,0.00,0.00,147.02,0.00,0.00,0.53,False,False,135.79,31000000.00,0,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,ACN,0.00
2019-01-14,144.93,144.78,145.66,144.15,144.93,1484500,0.00,0.00,145.84,0.00,0.00,0.00,0.00,147.02,0.00,0.00,0.46,False,False,135.79,31000000.00,0,15550462.75,15449537.25,82.00,0.00,31000000,week +buy 50% ,0.00,0.00,0.00,ACN,0.00
2019-01-15,146.89,145.08,147.50,145.01,146.89,1543800,0.00,0.00,146.19,0.00,0.00,0.00,0.00,147.02,0.00,0.00,0.46,False,False,135.79,31208936.64,0,15550462.75,15658473.89,82.00,0.67,31000000,,0.00,0.00,0.00,ACN,0.58
2019-01-16,147.88,148.78,149.46,147.72,147.88,2677100,0.00,0.00,146.59,0.00,0.00,0.00,0.00,147.88,0.00,0.00,0.48,False,False,135.79,31314471.28,0,15550462.75,15764008.53,82.00,1.01,31000000,,0.00,0.00,0.00,ACN,0.69
2019-01-17,149.12,147.24,149.62,147.24,149.12,1814700,0.00,0.00,147.01,0.00,0.00,0.00,0.00,149.12,0.00,0.00,0.52,False,False,135.79,31446654.21,0,15550462.75,15896191.47,82.00,1.44,31000000,,0.00,0.00,0.00,ACN,1.07
2019-01-18,150.45,150.00,151.40,149.11,150.45,2470500,0.00,0.00,147.85,0.00,0.00,0.00,0.00,150.45,0.00,0.00,0.56,False,False,135.79,31588432.43,0,15550462.75,16037969.68,82.00,1.90,31000000,,0.00,0.00,0.00,ACN,1.75
2019-01-22,148.97,149.50,150.40,147.91,148.97,1950300,0.00,0.00,148.66,0.00,0.00,0.00,0.00,150.45,0.00,0.00,0.49,False,False,135.79,31430664.85,0,15550462.75,15880202.11,82.00,1.39,31000000,,0.00,0.00,0.00,ACN,1.07
2019-01-23,148.42,149.86,150.93,147.44,148.42,1989400,0.00,0.00,148.97,0.00,0.00,0.00,0.00,150.45,0.00,0.00,0.38,False,False,135.79,31372034.53,0,15550462.75,15821571.79,82.00,1.20,31000000,,64.84,0.00,0.00,ACN,1.14
2019-01-24,150.15,148.81,150.31,148.67,150.15,1947100,0.00,0.00,149.42,0.00,0.00,0.00,0.00,150.45,0.00,0.00,0.36,False,False,135.79,31556452.11,0,15550462.75,16005989.36,82.00,1.80,31000000,,68.87,0.00,0.00,ACN,1.19
2019-01-25,151.85,151.58,152.22,150.96,151.85,1742800,0.00,0.00,149.97,0.00,0.00,0.00,0.00,151.85,0.00,0.00,0.38,False,False,135.79,31737673.39,0,15550462.75,16187210.64,82.00,2.38,31000000,,72.24,0.00,0.00,ACN,1.62
2019-01-28,152.24,150.72,152.24,150.20,152.24,2046500,0.00,0.00,150.33,0.00,0.00,0.00,0.00,152.24,0.00,0.00,0.38,False,False,135.79,31779247.28,0,20419098.11,11360149.17,57.40,2.51,31000000,sell 30% ,72.96,0.00,0.00,ACN,1.23
2019-01-29,152.02,152.02,152.41,151.11,152.02,1963200,0.00,0.00,150.94,0.00,0.00,0.00,0.00,152.24,0.00,0.00,0.34,False,False,135.79,31762830.80,0,20419098.11,11343732.70,57.40,2.46,31000000,,71.83,0.00,0.00,ACN,1.14
