Date,price,Open,High,Low,Close,Volume ,bb_upper_ta,bb_lower_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,aroon_up_ta,aroon_downp_ta,ppo_histogram,SMA_20_turn,SMA_60_turn,Recent_low,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,stochk_ta,stochd_ta,stock_ticker,rate_vs
2022-01-03,221.43,217.52,222.06,217.01,221.43,7694500,,,,,,,,221.43,,,0.00,False,False,221.43,31000000.00,0,15743473.48,15256526.52,53.00,0.00,31000000,week +buy 50% Monthly invest,,,,V,0.00
2022-01-04,222.46,222.00,226.79,221.81,222.46,10629300,,,,,,,,222.46,,,0.03,False,False,221.43,31070967.96,0,15743473.48,15327494.48,53.00,0.23,31000000,,,,,V,-0.02
2022-01-05,220.00,222.64,225.27,219.92,220.00,9594600,,,,,,,,222.46,,,-0.02,False,False,220.00,30901473.48,0,15743473.48,15158000.00,53.00,-0.32,31000000,,,,,V,-0.97
2022-01-06,219.75,217.80,221.91,217.55,219.75,7877500,,,,,,,,222.46,,,-0.06,False,False,219.75,30884248.48,0,15743473.48,15140775.00,53.00,-0.37,31000000,,,,,V,-1.04
2022-01-07,216.96,217.31,220.20,215.64,216.96,10702100,,,220.12,,,,,222.46,,,-0.17,False,False,216.96,30692017.96,0,15743473.48,14948544.48,53.00,-0.99,31000000,,,,,V,-1.21
2022-01-10,211.97,213.98,214.20,206.50,211.97,11978600,,,218.23,,,,,222.46,,,-0.37,False,False,211.97,30348206.55,0,8027765.45,22320441.11,81.00,-2.10,31000000,week +buy 50% ,,,,V,-1.27
2022-01-11,214.38,211.42,214.95,208.74,214.38,8803100,,,216.61,,,,,222.46,,,-0.40,False,False,211.97,30601979.97,0,8027765.45,22574214.53,81.00,-1.28,31000000,,,,,V,-0.63
2022-01-12,215.71,214.48,217.58,213.81,215.71,6923300,,,215.75,,,,,222.46,,,-0.36,False,False,211.97,30742029.18,0,8027765.45,22714263.74,81.00,-0.83,31000000,,,,,V,-0.40
2022-01-13,215.00,216.85,220.48,214.66,215.00,8867700,,,214.80,,,,,222.46,,,-0.34,False,False,211.97,30667265.45,0,8027765.45,22639500.00,81.00,-1.07,31000000,,,,,V,-1.43
2022-01-14,214.67,214.17,218.25,213.71,214.67,8838100,,,214.35,,,,,222.46,,,-0.31,False,False,211.97,30632516.24,0,8027765.45,22604750.79,81.00,-1.19,31000000,,,,,V,-1.41
2022-01-18,215.71,215.88,216.91,214.33,215.71,9099300,,,215.09,,,,,222.46,,,-0.24,False,False,211.97,30742029.18,0,8027765.45,22714263.74,81.00,-0.83,31000000,,,,,V,-2.70
2022-01-19,214.68,213.00,218.23,212.11,214.68,9399800,,,215.15,,,,,222.46,,,-0.21,False,False,211.97,30633568.71,0,8027765.45,22605803.26,81.00,-1.18,31000000,,,,,V,-3.45
2022-01-20,214.35,214.72,219.60,213.94,214.35,8532700,,,214.88,,,,,222.46,,,-0.18,False,False,211.97,30598821.08,0,8027765.45,22571055.63,81.00,-1.29,31000000,,,,,V,-4.24
2022-01-21,205.93,215.46,215.60,205.82,205.93,16200200,,,213.07,,,,,222.46,,,-0.40,False,False,205.93,29712193.71,0,8027765.45,21684428.26,81.00,-4.15,31000000,,,,,V,-5.63
2022-01-24,201.85,202.18,202.72,195.65,201.85,16054000,,,210.50,,,,,222.46,,,-0.63,False,False,201.85,29282571.08,0,4091690.33,25190880.75,96.00,-5.54,31000000,week +buy 50% ,14.96,,,V,-5.34
2022-01-25,202.00,199.62,205.38,196.99,202.00,12125500,,,207.76,,,,,222.46,,,-0.74,False,False,201.85,29301290.33,0,4091690.33,25209600.00,96.00,-5.48,31000000,,15.58,,,V,-6.33
2022-01-26,205.87,204.28,210.86,203.67,205.87,10817600,,,206.00,,,,,222.46,,,-0.64,False,False,201.85,29784265.70,0,4091690.33,25692575.38,96.00,-3.92,31000000,,29.80,,,V,-6.51
2022-01-27,206.15,209.50,210.96,205.85,206.15,12009800,,,204.36,,,,,222.46,,,-0.52,False,False,201.85,29819209.58,0,4091690.33,25727519.25,96.00,-3.81,31000000,,30.71,,,V,-6.91
2022-01-28,228.00,220.64,228.12,216.10,228.00,26425300,,,208.77,,,,,228.00,,,0.25,False,False,201.85,32546090.33,0,4091690.33,28454400.00,96.00,4.99,31000000,,66.83,,,V,-4.96
