Date,price,Open,High,Low,Close,Volume,bb_upper_ta,bb_lower_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,aroon_up_ta,aroon_downp_ta,ppo_histogram,SMA_20_turn,SMA_60_turn,Recent_low,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,stochk_ta,stochd_ta,stock_ticker,rate_vs
2019-01-02,9.39,8.70,9.56,8.68,9.39,135832800,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.39,0.00,0.00,0.00,False,False,9.39,31000000.00,0.00,31000000.00,0.00,0.00,0.00,31000000,Monthly invest,0.00,0.00,0.00,TQQQ,0.00
2019-01-03,8.48,8.99,9.10,8.41,8.48,165255200,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.39,0.00,0.00,-0.62,False,False,8.48,31000000.00,0.00,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,TQQQ,0.00
2019-01-04,9.57,8.89,9.69,8.79,9.57,136482000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.57,0.00,0.00,-0.24,False,False,8.48,31000000.00,0.00,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,TQQQ,0.00
2019-01-07,9.87,9.62,10.04,9.53,9.87,106553200,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.87,0.00,0.00,0.23,False,False,8.48,31000000.00,0.00,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,TQQQ,0.00
2019-01-08,10.16,10.17,10.28,9.72,10.16,105811200,0.00,0.00,9.49,0.00,0.00,0.00,0.00,10.16,0.00,0.00,0.70,False,False,8.48,31000000.00,0.00,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,TQQQ,0.00
2019-01-09,10.40,10.28,10.54,10.15,10.40,89049200,0.00,0.00,9.70,0.00,0.00,0.00,0.00,10.40,0.00,0.00,1.11,False,False,8.48,31000000.00,0.00,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,TQQQ,0.00
2019-01-10,10.50,10.16,10.51,9.99,10.50,87565600,0.00,0.00,10.10,0.00,0.00,0.00,0.00,10.50,0.00,0.00,1.36,False,False,8.48,31000000.00,0.00,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,TQQQ,0.00
2019-01-11,10.37,10.31,10.41,10.20,10.37,60402400,0.00,0.00,10.26,0.00,0.00,0.00,0.00,10.50,0.00,0.00,1.36,False,False,8.48,31000000.00,0.00,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,TQQQ,0.00
2019-01-14,10.10,10.11,10.23,9.96,10.10,55691600,0.00,0.00,10.31,0.00,0.00,0.00,0.00,10.50,0.00,0.00,1.10,False,False,8.48,31000000.00,0.00,15502765.00,15497235.00,1180.00,0.00,31000000,week +buy 50% ,0.00,0.00,0.00,TQQQ,0.00
2019-01-15,10.66,10.23,10.73,10.21,10.66,72562800,0.00,0.00,10.41,0.00,0.00,0.00,0.00,10.66,0.00,0.00,1.22,False,False,8.48,31859040.00,0.00,15502765.00,16356275.00,1180.00,2.77,31000000,,0.00,0.00,0.00,TQQQ,0.58
2019-01-16,10.68,10.74,10.96,10.67,10.68,67946400,0.00,0.00,10.46,0.00,0.00,0.00,0.00,10.68,0.00,0.00,1.23,False,False,8.48,31882050.00,0.00,15502765.00,16379285.00,1180.00,2.85,31000000,,0.00,0.00,0.00,TQQQ,0.69
2019-01-17,10.93,10.57,11.07,10.52,10.93,71020000,0.00,0.00,10.55,0.00,0.00,0.00,0.00,10.93,0.00,0.00,1.30,False,False,8.48,32265550.00,0.00,15502765.00,16762785.00,1180.00,4.08,31000000,,0.00,0.00,0.00,TQQQ,1.07
2019-01-18,11.23,11.18,11.40,10.96,11.23,83454400,0.00,0.00,10.72,0.00,0.00,0.00,0.00,11.23,0.00,0.00,1.43,False,False,8.48,32725750.00,0.00,15502765.00,17222985.00,1180.00,5.57,31000000,,0.00,0.00,0.00,TQQQ,1.75
2019-01-22,10.61,11.00,11.02,10.33,10.61,90867200,0.00,0.00,10.82,0.00,0.00,0.00,0.00,11.23,0.00,0.00,1.03,False,False,8.48,31774670.00,0.00,15502765.00,16271905.00,1180.00,2.50,31000000,,0.00,0.00,0.00,TQQQ,1.07
2019-01-23,10.62,10.74,10.88,10.26,10.62,83046800,0.00,0.00,10.81,0.00,0.00,0.00,0.00,11.23,0.00,0.00,0.71,False,False,8.48,31790010.00,0.00,15502765.00,16287245.00,1180.00,2.55,31000000,,60.08,0.00,0.00,TQQQ,1.14
2019-01-24,10.80,10.71,10.86,10.59,10.80,64057600,0.00,0.00,10.84,0.00,0.00,0.00,0.00,11.23,0.00,0.00,0.55,False,False,8.48,32077635.00,0.00,15502765.00,16574870.00,1180.00,3.48,31000000,,62.65,0.00,0.00,TQQQ,1.19
2019-01-25,11.19,11.06,11.29,10.96,11.19,69756800,0.00,0.00,10.89,0.00,0.00,0.00,0.00,11.23,0.00,0.00,0.63,False,False,8.48,32668225.00,0.00,15502765.00,17165460.00,1180.00,5.38,31000000,,67.31,0.00,0.00,TQQQ,1.62
2019-01-28,10.78,10.75,10.78,10.50,10.78,70179600,0.00,0.00,10.80,0.00,0.00,0.00,0.00,11.23,0.00,0.00,0.36,False,False,8.48,32035450.00,0.00,7754820.25,24280629.75,1733.00,3.34,31000000,week +buy 50% ,58.84,0.00,0.00,TQQQ,1.23
2019-01-29,10.47,10.80,10.80,10.36,10.47,61265200,0.00,0.00,10.77,0.00,0.00,0.00,0.00,11.23,0.00,0.00,-0.04,False,False,8.48,31348315.50,0.00,7754820.25,23593495.25,1733.00,1.12,31000000,,53.49,0.00,0.00,TQQQ,1.14
2019-01-30,11.26,10.82,11.38,10.72,11.26,87912000,11.72,7.77,10.90,10.40,0.00,0.00,0.00,11.26,0.00,0.00,0.15,True,False,8.48,33116842.00,0.00,7754820.25,25362021.75,1733.00,6.83,31000000,,62.86,0.00,0.00,TQQQ,2.22
2019-01-31,11.75,11.46,11.93,11.42,11.75,80287600,11.88,7.81,11.09,10.52,0.00,0.00,0.00,11.75,0.00,0.00,0.52,True,False,8.48,34232027.50,0.00,7754820.25,26477207.25,1733.00,10.43,31000000,,67.33,0.00,0.00,TQQQ,2.79
2019-02-01,11.60,11.59,11.86,11.52,11.60,70780800,11.75,8.53,11.17,10.68,0.00,0.00,0.00,11.75,0.00,0.00,0.59,True,False,8.48,34894092.50,0.00,8754820.25,26139272.25,1733.00,9.04,32000000,Monthly invest,64.79,93.23,0.00,TQQQ,2.76
2019-02-04,12.03,11.62,12.04,11.59,12.03,55488400,11.90,8.60,11.42,10.80,0.00,0.00,0.00,12.03,0.00,0.00,0.81,True,False,8.48,35851575.00,0.00,8754820.25,27096754.75,1733.00,12.04,32000000,,68.43,94.67,0.00,TQQQ,3.25
2019-02-05,12.35,12.09,12.40,12.07,12.35,64458400,12.13,8.52,11.80,10.92,0.00,0.00,0.00,12.35,0.00,0.00,1.04,True,False,8.48,36566870.75,0.00,8754820.25,27812050.50,1733.00,14.27,32000000,,70.85,95.67,0.00,TQQQ,3.55
2019-02-06,12.25,12.37,12.43,12.08,12.25,72710000,12.31,8.47,11.99,11.03,0.00,0.00,0.00,12.35,0.00,0.00,1.03,True,False,8.48,36347213.00,0.00,8754820.25,27592392.75,1733.00,13.59,32000000,,69.10,96.65,0.00,TQQQ,3.46
2019-02-07,11.75,11.92,12.01,11.47,11.75,104896800,12.38,8.53,11.99,11.10,0.00,0.00,0.00,12.35,96.00,4.00,0.64,True,False,8.48,35220763.00,0.00,8754820.25,26465942.75,1733.00,10.06,32000000,,60.78,87.56,0.00,TQQQ,2.79
2019-02-08,11.81,11.43,11.81,11.40,11.81,72361200,12.45,8.59,12.04,11.16,0.00,0.00,0.00,12.35,92.00,0.00,0.35,True,False,8.48,35355937.00,0.00,8754820.25,26601116.75,1733.00,10.49,32000000,,61.38,79.80,0.00,TQQQ,2.88
2019-02-11,11.78,11.94,12.03,11.69,11.78,60598400,12.49,8.71,11.99,11.23,0.00,0.00,0.00,12.35,88.00,0.00,0.09,True,False,8.48,35293982.25,0.00,4390330.25,30903652.00,2018.00,10.29,32000000,week +buy 50% ,60.92,73.49,0.00,TQQQ,2.92
2019-02-12,12.29,12.03,12.35,11.97,12.29,64113200,12.57,8.88,11.97,11.34,0.00,0.00,0.00,12.35,84.00,0.00,0.16,True,False,8.48,36631916.25,0.00,4390330.25,32241586.00,2018.00,14.47,32000000,,66.01,80.60,0.00,TQQQ,4.02
2019-02-13,12.31,12.46,12.57,12.28,12.31,63804800,12.68,8.91,11.99,11.42,0.00,0.00,0.00,12.35,100.00,0.00,0.16,True,False,8.48,36697501.25,0.00,4390330.25,32307171.00,2018.00,14.68,32000000,,66.25,85.37,0.00,TQQQ,4.27
2019-02-14,12.36,12.18,12.49,12.05,12.36,76684800,12.78,8.97,12.11,11.51,0.00,0.00,0.00,12.36,96.00,12.00,0.13,True,False,8.48,36815554.25,0.00,4390330.25,32425224.00,2018.00,15.05,32000000,,66.69,91.16,87.82,TQQQ,4.08
2019-02-15,12.51,12.63,12.63,12.34,12.51,71248000,12.90,8.96,12.25,11.59,0.00,0.00,0.00,12.51,100.00,8.00,0.14,True,False,8.48,37202505.75,0.00,4390330.25,32812175.50,2018.00,16.26,32000000,,68.16,91.59,87.66,TQQQ,5.03
2019-02-19,12.58,12.39,12.70,12.39,12.58,51786400,13.02,8.91,12.41,11.65,0.00,0.00,0.00,12.58,100.00,4.00,0.12,True,False,8.48,37399260.75,0.00,4390330.25,33008930.50,2018.00,16.87,32000000,,68.91,93.69,87.56,TQQQ,5.18
2019-02-20,12.57,12.61,12.76,12.37,12.57,85532800,13.09,9.08,12.47,11.75,0.00,0.00,0.00,12.58,100.00,0.00,0.06,True,False,8.48,37373026.75,0.00,4390330.25,32982696.50,2018.00,16.79,32000000,,68.67,94.25,87.42,TQQQ,5.38
2019-02-21,12.43,12.47,12.57,12.23,12.43,64246800,13.10,9.32,12.49,11.84,0.00,0.00,0.00,12.58,96.00,0.00,-0.11,True,False,8.48,36999192.25,0.00,4390330.25,32608862.00,2018.00,15.62,32000000,,65.29,91.42,86.89,TQQQ,5.07
2019-02-22,12.70,12.52,12.73,12.49,12.70,59818800,13.16,9.50,12.56,11.94,0.00,0.00,0.00,12.70,92.00,16.00,-0.11,True,False,8.48,37707510.25,0.00,4390330.25,33317180.00,2018.00,17.84,32000000,,68.46,92.19,87.36,TQQQ,5.59
2019-02-25,12.84,13.00,13.10,12.81,12.84,62051200,13.25,9.57,12.62,12.02,0.00,0.00,0.00,12.84,100.00,12.00,-0.09,True,False,8.48,38074786.25,0.00,4390330.25,33684456.00,2018.00,18.98,32000000,,69.99,91.55,88.53,TQQQ,5.72
2019-02-26,12.88,12.74,13.00,12.68,12.88,52678400,13.27,9.84,12.68,12.13,0.00,0.00,0.00,12.88,96.00,8.00,-0.09,True,False,8.48,38179722.25,0.00,4390330.25,33789392.00,2018.00,19.31,32000000,,70.43,93.48,90.53,TQQQ,5.65
2019-02-27,12.84,12.71,12.89,12.45,12.84,57922000,13.14,10.45,12.74,12.24,0.00,0.00,0.00,12.88,92.00,4.00,-0.15,True,False,8.48,38074786.25,0.00,4390330.25,33684456.00,2018.00,18.98,32000000,,69.33,90.69,91.54,TQQQ,5.61
2019-02-28,12.76,12.73,12.89,12.65,12.76,46031600,13.12,10.72,12.80,12.32,0.00,0.00,0.00,12.88,88.00,0.00,-0.27,True,False,8.48,37864914.25,0.00,4390330.25,33474584.00,2018.00,18.33,32000000,,67.08,87.21,91.72,TQQQ,5.40
2019-03-01,13.02,13.03,13.07,12.76,13.02,70078400,13.19,10.77,12.87,12.38,0.00,0.00,0.00,13.02,84.00,12.00,-0.25,True,False,8.48,39533881.25,0.00,5390330.25,34143551.00,2018.00,19.80,33000000,Monthly invest,70.38,88.26,91.43,TQQQ,5.82
2019-03-04,13.02,13.24,13.33,12.59,13.02,106544000,13.22,10.91,12.90,12.45,0.00,0.00,0.00,13.02,100.00,8.00,-0.26,True,False,8.48,39540439.75,0.00,5390330.25,34150109.50,2018.00,19.82,33000000,,70.42,86.41,90.91,TQQQ,5.50
2019-03-05,13.05,13.04,13.17,12.86,13.05,50174400,13.29,10.93,12.94,12.50,0.00,0.00,0.00,13.05,96.00,4.00,-0.28,True,False,8.48,39625700.25,0.00,5390330.25,34235370.00,2018.00,20.08,33000000,,70.85,88.12,90.36,TQQQ,5.38
2019-03-06,12.82,13.08,13.10,12.77,12.82,61734400,13.32,10.94,12.93,12.53,0.00,0.00,0.00,13.05,92.00,0.00,-0.44,True,False,8.48,39035435.25,0.00,5390330.25,33645105.00,2018.00,18.29,33000000,,63.89,80.94,89.03,TQQQ,4.78
2019-03-07,12.36,12.72,12.73,12.21,12.36,84653200,13.32,10.96,12.85,12.53,0.00,0.00,0.00,13.05,88.00,0.00,-0.78,True,False,8.48,37808995.75,0.00,5390330.25,32418665.50,2018.00,14.57,33000000,,52.39,69.56,86.84,TQQQ,4.02
2019-03-08,12.29,11.94,12.30,11.89,12.29,87468400,13.27,11.14,12.71,12.56,0.00,0.00,0.00,13.05,84.00,24.00,-1.03,True,False,8.48,37625357.75,0.00,5390330.25,32235027.50,2018.00,14.02,33000000,,50.91,56.40,83.26,TQQQ,3.83
2019-03-11,13.05,12.43,13.08,12.43,13.05,64234000,13.28,11.32,12.71,12.62,0.00,0.00,0.00,13.05,80.00,20.00,-0.78,True,False,8.48,39638817.25,0.00,5390330.25,34248487.00,2018.00,20.12,33000000,,63.18,59.53,80.06,TQQQ,5.19
2019-03-12,13.27,13.16,13.37,13.06,13.27,75803200,13.28,11.52,12.76,12.70,0.00,0.00,0.00,13.27,100.00,16.00,-0.52,True,False,8.48,40196289.75,0.00,5390330.25,34805959.50,2018.00,21.81,33000000,,65.73,74.09,78.12,TQQQ,5.55
2019-03-13,13.55,13.47,13.77,13.41,13.55,72564800,13.43,11.43,12.90,12.76,0.00,0.00,0.00,13.55,100.00,12.00,-0.21,True,False,8.48,40950517.25,0.00,5390330.25,35560187.00,2018.00,24.09,33000000,,68.88,88.26,77.88,TQQQ,6.23
2019-03-14,13.49,13.58,13.63,13.47,13.49,47721600,13.52,11.41,13.13,12.82,0.00,0.00,0.00,13.55,96.00,8.00,-0.08,True,False,8.48,40793113.25,0.00,5390330.25,35402783.00,2018.00,23.62,33000000,,67.49,88.98,78.05,TQQQ,6.19
2019-03-15,13.83,13.65,13.98,13.62,13.83,69422800,13.69,11.30,13.44,12.89,0.00,0.00,0.00,13.83,100.00,4.00,0.14,True,False,8.48,41671952.25,0.00,5390330.25,36281622.00,2018.00,26.28,33000000,,71.01,88.77,78.10,TQQQ,6.69
2019-03-18,13.96,13.84,14.09,13.76,13.96,74497200,13.87,11.16,13.62,12.97,0.00,0.00,0.00,13.96,100.00,0.00,0.29,True,False,8.48,41999877.25,0.00,5390330.25,36609547.00,2018.00,27.27,33000000,,72.22,90.65,78.53,TQQQ,7.05
2019-03-19,14.10,14.13,14.32,13.92,14.10,82190400,14.05,11.03,13.79,13.04,0.00,0.00,0.00,14.10,100.00,0.00,0.40,True,False,8.48,42367153.25,0.00,5390330.25,36976823.00,2018.00,28.39,33000000,,73.55,92.47,78.96,TQQQ,7.08
2019-03-20,14.25,14.09,14.51,13.90,14.25,91761200,14.24,10.90,13.93,13.13,0.00,0.00,0.00,14.25,100.00,68.00,0.48,True,False,8.48,42780338.75,0.00,5390330.25,37390008.50,2018.00,29.64,33000000,,75.00,91.63,80.03,TQQQ,6.72
2019-03-21,14.91,14.12,14.97,14.11,14.91,75978800,14.56,10.63,14.21,13.25,0.00,0.00,0.00,14.91,100.00,64.00,0.78,True,False,8.48,44511782.75,0.00,5390330.25,39121452.50,2018.00,34.88,33000000,,79.96,92.93,82.37,TQQQ,7.30
2019-03-22,13.94,14.72,14.84,13.88,13.94,133800800,14.63,10.68,14.23,13.31,0.00,0.00,0.00,14.91,96.00,60.00,0.42,True,False,8.48,41953967.75,0.00,5390330.25,36563637.50,2018.00,27.13,33000000,,60.77,84.81,85.21,TQQQ,5.36
