Date,price,Open,High,Low,Close,Volume,bb_upper_ta,bb_lower_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,aroon_up_ta,aroon_downp_ta,ppo_histogram,SMA_20_turn,SMA_60_turn,Recent_low,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,stochk_ta,stochd_ta,stock_ticker,rate_vs
2020-01-02,28.68,28.30,28.71,28.11,28.68,142981500,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.68,0.00,0.00,0.00,False,False,28.68,31000000.00,0.00,31000000.00,0.00,0.00,0.00,31000000,Monthly invest,0.00,0.00,0.00,TSLA,0.00
2020-01-03,29.53,29.37,30.27,29.13,29.53,266677500,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.53,0.00,0.00,0.19,False,False,28.68,31000000.00,0.00,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,TSLA,0.00
2020-01-06,30.10,29.36,30.10,29.33,30.10,151995000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.10,0.00,0.00,0.42,False,False,28.68,31000000.00,0.00,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,TSLA,0.00
2020-01-07,31.27,30.76,31.44,30.22,31.27,268231500,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.27,0.00,0.00,0.80,False,False,28.68,31000000.00,0.00,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,TSLA,-0.14
2020-01-08,32.81,31.58,33.23,31.22,32.81,467164500,0.00,0.00,30.48,0.00,0.00,0.00,0.00,32.81,0.00,0.00,1.31,False,False,28.68,31000000.00,0.00,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,TSLA,0.12
2020-01-09,32.09,33.14,33.25,31.52,32.09,426606000,0.00,0.00,31.16,0.00,0.00,0.00,0.00,32.81,0.00,0.00,1.40,False,False,28.68,31000000.00,0.00,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,TSLA,0.46
2020-01-10,31.88,32.12,32.33,31.58,31.88,194392500,0.00,0.00,31.63,0.00,0.00,0.00,0.00,32.81,0.00,0.00,1.32,False,False,28.68,31000000.00,0.00,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,TSLA,0.32
2020-01-13,34.99,32.90,35.04,32.80,34.99,397764000,0.00,0.00,32.61,0.00,0.00,0.00,0.00,34.99,0.00,0.00,1.83,False,False,28.68,31000000.00,0.00,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,TSLA,0.65
2020-01-14,35.86,36.28,36.49,34.99,35.86,434943000,0.00,0.00,33.53,0.00,0.00,0.00,0.00,35.86,0.00,0.00,2.19,False,False,28.68,31000000.00,0.00,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,TSLA,0.59
2020-01-15,34.57,35.32,35.86,34.45,34.57,260532000,0.00,0.00,33.88,0.00,0.00,0.00,0.00,35.86,0.00,0.00,2.00,False,False,28.68,31000000.00,0.00,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,TSLA,0.70
