Date,price,Open,High,Low,Close,Volume,bb_upper_ta,bb_lower_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,aroon_up_ta,aroon_downp_ta,ppo_histogram,SMA_20_turn,SMA_60_turn,Recent_low,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,stochk_ta,stochd_ta,stock_ticker,rate_vs
2022-01-03,663.32,666.32,671.70,661.22,663.32,2259100,0.00,0.00,0.00,0.00,0.00,0.00,0.00,663.32,0.00,0.00,0.00,False,False,663.32,31000000.00,0,16340627.85,14659372.15,17.00,0.00,31000000,week +buy 50% Monthly invest,0.00,0.00,0.00,AVGO,0.00
2022-01-04,670.92,662.88,672.19,657.23,670.92,2110300,0.00,0.00,0.00,0.00,0.00,0.00,0.00,670.92,0.00,0.00,0.07,False,False,663.32,31167959.47,0,16340627.85,14827331.62,17.00,0.54,31000000,,0.00,0.00,0.00,AVGO,-0.02
2022-01-05,643.00,671.21,671.21,642.01,643.00,3496100,0.00,0.00,0.00,0.00,0.00,0.00,0.00,670.92,0.00,0.00,-0.15,False,False,643.00,30550927.85,0,16340627.85,14210300.00,17.00,-1.45,31000000,,0.00,0.00,0.00,AVGO,-0.97
2022-01-06,637.03,640.16,648.65,634.43,637.03,2858100,0.00,0.00,0.00,0.00,0.00,0.00,0.00,670.92,0.00,0.00,-0.35,False,False,637.03,30418991.49,0,16340627.85,14078363.64,17.00,-1.87,31000000,,0.00,0.00,0.00,AVGO,-1.04
2022-01-07,619.15,635.85,639.91,618.46,619.15,2783200,0.00,0.00,646.68,0.00,0.00,0.00,0.00,670.92,0.00,0.00,-0.62,False,False,619.15,30023843.38,0,16340627.85,13683215.53,17.00,-3.15,31000000,,0.00,0.00,0.00,AVGO,-1.21
2022-01-10,621.16,608.86,622.04,603.57,621.16,2979300,0.00,0.00,638.25,0.00,0.00,0.00,0.00,670.92,0.00,0.00,-0.75,False,False,619.15,30068263.25,0,8265548.20,21802715.05,27.00,-3.01,31000000,week +buy 50% ,0.00,0.00,0.00,AVGO,-1.27
2022-01-11,622.05,615.54,628.00,614.57,622.05,1903700,0.00,0.00,628.48,0.00,0.00,0.00,0.00,670.92,0.00,0.00,-0.77,False,False,619.15,30099502.78,0,8265548.20,21833954.58,27.00,-2.90,31000000,,0.00,0.00,0.00,AVGO,-0.63
2022-01-12,622.00,627.51,630.99,619.74,622.00,1880600,0.00,0.00,624.28,0.00,0.00,0.00,0.00,670.92,0.00,0.00,-0.74,False,False,619.15,30097748.20,0,8265548.20,21832200.00,27.00,-2.91,31000000,,0.00,0.00,0.00,AVGO,-0.40
2022-01-13,597.19,627.47,627.88,594.15,597.19,3004800,0.00,0.00,616.31,0.00,0.00,0.00,0.00,670.92,0.00,0.00,-0.93,False,False,597.19,29226917.27,0,8265548.20,20961369.07,27.00,-5.72,31000000,,0.00,0.00,0.00,AVGO,-1.43
2022-01-14,596.37,595.78,600.38,592.00,596.37,2566100,0.00,0.00,611.75,0.00,0.00,0.00,0.00,670.92,0.00,0.00,-1.00,False,False,596.37,29198135.02,0,8265548.20,20932586.82,27.00,-5.81,31000000,,0.00,0.00,0.00,AVGO,-1.41
2022-01-18,577.79,588.32,591.04,575.99,577.79,3582500,0.00,0.00,603.08,0.00,0.00,0.00,0.00,670.92,0.00,0.00,-1.18,False,False,577.79,28545976.42,0,8265548.20,20280428.23,27.00,-7.92,31000000,,0.00,0.00,0.00,AVGO,-2.70
