Date,price,Open,High,Low,Close,Volume,bb_upper_ta,bb_lower_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,aroon_up_ta,aroon_downp_ta,ppo_histogram,SMA_20_turn,SMA_60_turn,Recent_low,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,stochk_ta,stochd_ta,stock_ticker,rate_vs
2022-01-03,97.67,97.28,98.09,97.07,97.67,953000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,97.67,0.00,0.00,0.00,False,False,97.67,31000000.00,0,15509538.32,15490461.68,122.00,0.00,31000000,week +buy 50% Monthly invest,0.00,0.00,0.00,VFH,0.00
2022-01-04,99.90,98.60,100.26,98.60,99.90,937900,0.00,0.00,0.00,0.00,0.00,0.00,0.00,99.90,0.00,0.00,0.15,False,False,97.67,31353678.63,0,15509538.32,15844140.32,122.00,1.14,31000000,,0.00,0.00,0.00,VFH,-0.02
2022-01-05,98.48,100.18,100.59,98.41,98.48,1008300,0.00,0.00,0.00,0.00,0.00,0.00,0.00,99.90,0.00,0.00,0.14,False,False,97.67,31128466.79,0,15509538.32,15618928.48,122.00,0.41,31000000,,0.00,0.00,0.00,VFH,-0.97
2022-01-06,100.10,99.62,100.15,98.61,100.10,1571600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.10,0.00,0.00,0.23,False,False,97.67,31385398.00,0,15509538.32,15875859.68,122.00,1.24,31000000,,0.00,0.00,0.00,VFH,-1.04
2022-01-07,101.06,100.22,101.27,99.90,101.06,1407700,0.00,0.00,99.44,0.00,0.00,0.00,0.00,101.06,0.00,0.00,0.33,False,False,97.67,31537654.00,0,15509538.32,16028115.68,122.00,1.73,31000000,,0.00,0.00,0.00,VFH,-1.21
2022-01-10,100.77,101.61,101.69,99.62,100.77,1620200,0.00,0.00,100.06,0.00,0.00,0.00,0.00,101.06,0.00,0.00,0.36,False,False,97.67,31491659.84,0,7780479.55,23711180.29,181.00,1.59,31000000,week +buy 50% ,0.00,0.00,0.00,VFH,-1.27
2022-01-11,101.74,101.07,101.76,100.20,101.74,1088100,0.00,0.00,100.43,0.00,0.00,0.00,0.00,101.74,0.00,0.00,0.42,False,False,97.67,31719901.08,0,7780479.55,23939421.53,181.00,2.32,31000000,,0.00,0.00,0.00,VFH,-0.63
2022-01-12,101.75,102.00,102.39,101.25,101.75,1054000,0.00,0.00,101.08,0.00,0.00,0.00,0.00,101.75,0.00,0.00,0.43,False,False,97.67,31722254.55,0,7780479.55,23941775.00,181.00,2.33,31000000,,0.00,0.00,0.00,VFH,-0.40
2022-01-13,101.35,101.97,102.52,101.03,101.35,1350400,0.00,0.00,101.33,0.00,0.00,0.00,0.00,101.75,0.00,0.00,0.38,False,False,97.67,31628134.08,0,7780479.55,23847654.53,181.00,2.03,31000000,,0.00,0.00,0.00,VFH,-1.43
2022-01-14,100.46,99.75,100.49,99.16,100.46,1290400,0.00,0.00,101.21,0.00,0.00,0.00,0.00,101.75,0.00,0.00,0.27,False,False,97.67,31418717.31,0,7780479.55,23638237.76,181.00,1.35,31000000,,0.00,0.00,0.00,VFH,-1.41
